userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
147,2011-02-24 19:12:29,2011-02-24 19:42:49,116.348547,39.985914,1820.0,15185,"User 147 will move from grid 15185 to grid 14806, arriving around in about 4 weeks, specifically next Wednesday.","User 147 will move from grid 15185 to grid 14806, at 2011-03-23 09:24:34."
147,2011-02-24 19:42:49,2011-02-25 08:34:09,116.351708,39.989079,46280.0,15185,,
147,2011-02-25 08:46:09,2011-02-25 20:10:40,116.336233,39.975259,41071.0,14994,"User 147 will move from grid 14994 to grid 15184, arriving around in about 3 weeks, specifically next Wednesday.","User 147 will move from grid 14994 to grid 15184, at 2011-03-16 19:00:44."
147,2011-02-25 20:28:55,2011-02-28 08:40:26,116.349107,39.992054,216691.0,15185,"User 147 will move from grid 15185 to grid 15184, at 2011-02-28 18:59:53.","User 147 will move from grid 15185 to grid 15184, at 2011-02-28 18:59:53."
147,2011-02-28 08:55:51,2011-02-28 18:47:58,116.336316,39.975255,35527.0,14994,"User 147 will move from grid 14994 to grid 14995, arriving around in about 5 days, on 2011-03-06.","User 147 will move from grid 14994 to grid 14995, at 2011-03-06 16:02:20."
147,2011-03-01 08:58:57,2011-03-01 21:45:00,116.336044,39.97519,45963.0,14994,,
147,2011-03-01 21:56:30,2011-03-02 09:10:19,116.348585,39.986042,40429.0,15185,,
147,2011-03-02 09:20:14,2011-03-03 21:14:45,116.336667,39.975193,129271.0,14994,,
147,2011-03-03 21:35:20,2011-03-04 09:13:33,116.351567,39.988979,41893.0,15185,"User 147 will move from grid 15185 to grid 14996, arriving around in about 4 weeks, specifically next Tuesday.","User 147 will move from grid 15185 to grid 14996, at 2011-03-29 19:06:59."
147,2011-03-04 09:20:33,2011-03-05 18:52:13,116.336534,39.975166,120700.0,14994,"User 147 will move from grid 14994 to grid 14806, at 2011-03-14 09:41:47.","User 147 will move from grid 14994 to grid 14806, at 2011-03-14 09:41:47."
147,2011-03-05 19:02:58,2011-03-06 10:14:35,116.348545,39.986042,54697.0,15185,"User 147 will move from grid 15185 to grid 14985, at 2011-03-06 11:11:55.","User 147 will move from grid 15185 to grid 14985, at 2011-03-06 11:11:55."
147,2011-03-06 15:14:50,2011-03-06 16:02:20,116.336746,39.975383,2850.0,14994,,
147,2011-03-06 19:59:19,2011-03-07 09:14:12,116.34854,39.986142,47693.0,15185,,
147,2011-03-07 09:25:52,2011-03-07 18:58:57,116.336223,39.97537,34385.0,14994,,
147,2011-03-07 19:18:37,2011-03-08 08:44:24,116.34914,39.992096,48347.0,15185,"User 147 will move from grid 15185 to grid 15184, at 2011-03-08 18:43:45.","User 147 will move from grid 15185 to grid 15184, at 2011-03-08 18:43:45."
147,2011-03-08 09:05:24,2011-03-08 18:31:00,116.336724,39.975166,33936.0,14994,,
147,2011-03-09 09:19:22,2011-03-09 19:00:36,116.336451,39.975376,34874.0,14994,,
147,2011-03-09 19:33:23,2011-03-10 08:48:10,116.348578,39.992112,47687.0,15185,"User 147 will move from grid 15185 to grid 15374, arriving around in about 2 weeks, specifically next Monday.","User 147 will move from grid 15185 to grid 15374, at 2011-03-21 21:35:57."
147,2011-03-10 09:05:27,2011-03-10 18:59:34,116.336682,39.975283,35647.0,14994,,
147,2011-03-10 19:17:24,2011-03-11 08:54:41,116.348808,39.98595,49037.0,15185,,
147,2011-03-13 09:57:08,2011-03-13 18:52:19,116.336652,39.975172,32111.0,14994,,
147,2011-03-13 19:03:09,2011-03-14 09:14:27,116.348603,39.985986,51078.0,15185,,
147,2011-03-14 19:02:20,2011-03-15 09:06:45,116.348558,39.985918,50665.0,15185,"User 147 will move from grid 15185 to grid 14806, arriving around later today, in the morning.","User 147 will move from grid 15185 to grid 14806, at 2011-03-15 09:15:40."
147,2011-03-15 21:00:22,2011-03-16 09:14:53,116.348569,39.985956,44071.0,15185,,
147,2011-03-16 09:27:28,2011-03-16 18:45:59,116.336281,39.975214,33511.0,14994,,
147,2011-03-17 09:45:14,2011-03-17 19:27:31,116.336441,39.97516,34937.0,14994,,
147,2011-03-17 19:48:56,2011-03-18 09:13:50,116.348576,39.985934,48294.0,15185,"User 147 will move from grid 15185 to grid 14806, arriving around in about 1 days, on 2011-03-19.","User 147 will move from grid 15185 to grid 14806, at 2011-03-19 18:20:53."
147,2011-03-18 09:21:05,2011-03-19 18:08:12,116.336394,39.975307,118027.0,14994,,
147,2011-03-19 21:52:29,2011-03-20 18:57:01,116.351697,39.989032,75872.0,15185,,
147,2011-03-20 19:03:51,2011-03-20 22:19:29,116.336595,39.975064,11738.0,14994,,
147,2011-03-20 22:29:24,2011-03-21 09:07:37,116.348961,39.992007,38293.0,15185,,
147,2011-03-21 09:28:47,2011-03-21 21:23:02,116.336575,39.975311,42855.0,14994,,
147,2011-03-22 09:01:08,2011-03-22 20:19:48,116.336455,39.975093,40720.0,14994,,
147,2011-03-22 20:30:33,2011-03-23 09:18:04,116.348568,39.986021,46051.0,15185,,
147,2011-03-24 21:17:24,2011-03-25 09:27:07,116.348655,39.985993,43783.0,15185,,
147,2011-03-25 09:34:52,2011-03-29 18:58:19,116.336441,39.975175,379407.0,14994,,
147,2011-03-29 19:57:24,2011-03-30 19:20:57,116.351667,39.989002,84213.0,15185,,
147,2011-03-30 19:43:32,2011-03-30 20:41:57,116.349141,39.992072,3505.0,15185,,
147,2011-03-30 20:45:42,2011-04-01 09:04:46,116.351772,39.989023,130744.0,15185,"User 147 will move from grid 15185 to grid 14617, arriving around in the next month.","User 147 will move from grid 15185 to grid 14617, at 2011-05-04 10:11:49."
147,2011-04-01 09:25:41,2011-04-05 09:15:43,116.336358,39.97522,345002.0,14994,,
147,2011-04-05 09:41:38,2011-04-06 21:35:29,116.312634,39.974784,129231.0,14616,,
147,2011-04-06 21:52:49,2011-04-07 22:31:07,116.34865,39.988698,88698.0,15185,,
147,2011-04-07 22:51:57,2011-04-08 09:33:23,116.348599,39.988695,38486.0,15185,,
147,2011-04-08 09:45:03,2011-04-08 23:11:18,116.31308,39.975004,48375.0,14616,,
147,2011-04-08 23:24:43,2011-04-11 09:17:34,116.348706,39.988665,208371.0,15185,,
147,2011-04-27 19:48:23,2011-04-29 09:56:17,116.348539,39.988212,137274.0,15185,,
147,2011-04-29 10:13:02,2011-04-29 21:11:13,116.31318,39.975162,39491.0,14616,,
147,2011-04-29 21:41:43,2011-05-03 09:23:26,116.351707,39.989003,301303.0,15185,,
147,2011-05-03 10:07:11,2011-05-03 21:11:24,116.313021,39.974679,39853.0,14616,,
147,2011-05-03 21:46:19,2011-05-04 09:08:09,116.348603,39.992175,40910.0,15185,,
147,2011-05-04 09:12:39,2011-05-04 09:44:24,116.351671,39.989143,1905.0,15185,,
147,2011-05-04 22:45:33,2011-05-05 09:35:47,116.348637,39.988293,39014.0,15185,,
147,2011-05-05 10:11:54,2011-05-09 09:05:42,116.313134,39.974749,341628.0,14616,,
147,2011-05-09 09:35:17,2011-05-09 21:35:16,116.312512,39.975006,43199.0,14616,,
147,2011-05-09 22:02:21,2011-05-10 09:17:33,116.348583,39.985884,40512.0,15185,,
147,2011-05-10 09:46:00,2011-05-10 22:00:30,116.312769,39.974774,44070.0,14616,,
147,2011-05-10 22:17:20,2011-05-11 09:00:38,116.3486,39.988751,38598.0,15185,,
147,2011-05-11 09:24:03,2011-05-11 22:02:13,116.313145,39.974768,45490.0,14616,,
