userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
28,2009-01-31 10:16:36,2009-02-01 08:27:05,116.101097,39.967597,79829.0,11214,"User 28 will move from grid 11214 to grid 15181, arriving around in about 1 weeks, specifically next Thursday.","User 28 will move from grid 11214 to grid 15181, at 2009-02-12 01:12:03."
28,2009-02-01 10:02:05,2009-02-02 09:18:11,116.10112,39.967582,83766.0,11214,"User 28 will move from grid 11214 to grid 15561, arriving around in about 2 days, on 2009-02-05.","User 28 will move from grid 11214 to grid 15561, at 2009-02-05 05:57:25."
28,2009-02-02 11:08:21,2009-02-02 22:32:16,116.101161,39.967627,41035.0,11214,"User 28 will move from grid 11214 to grid 15184, arriving around in the next month.","User 28 will move from grid 11214 to grid 15184, at 2009-03-10 01:19:28."
28,2009-02-02 23:56:18,2009-02-04 09:19:44,116.325596,39.975371,120206.0,14805,"User 28 will move from grid 14805 to grid 12154, arriving around in the next month.","User 28 will move from grid 14805 to grid 12154, at 2009-03-07 07:21:06."
28,2009-02-04 10:46:09,2009-02-04 22:26:14,116.101115,39.967558,42005.0,11214,"User 28 will move from grid 11214 to grid 14616, at 2009-02-04 23:46:55.","User 28 will move from grid 11214 to grid 14616, at 2009-02-04 23:46:55."
28,2009-02-05 08:29:25,2009-02-05 10:24:45,116.101136,39.967555,6920.0,11214,"User 28 will move from grid 11214 to grid 14804, arriving around in about 2 weeks, specifically next Wednesday.","User 28 will move from grid 11214 to grid 14804, at 2009-02-18 01:49:40."
28,2009-02-05 10:26:30,2009-02-06 09:12:04,116.101115,39.967623,81934.0,11214,"User 28 will move from grid 11214 to grid 15371, at 2009-02-12 00:06:24.","User 28 will move from grid 11214 to grid 15371, at 2009-02-12 00:06:24."
28,2009-02-06 10:58:39,2009-02-07 06:03:31,116.101109,39.967552,68692.0,11214,,
28,2009-02-07 06:58:56,2009-02-07 14:24:16,116.101114,39.967495,26720.0,11214,,
28,2009-02-07 14:30:16,2009-02-09 08:24:01,116.101176,39.967881,150825.0,11214,"User 28 will move from grid 11214 to grid 14423, arriving around in about 4 days, on 2009-02-14.","User 28 will move from grid 11214 to grid 14423, at 2009-02-14 06:40:50."
