userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
16,2008-10-25 13:22:12,2008-10-27 12:20:06,116.336755,39.97489,169074.0,14994,"User 16 will move from grid 14994 to grid 15007, arriving around in about 4 days, on 2008-11-01.","User 16 will move from grid 14994 to grid 15007, at 2008-11-01 04:52:32."
16,2008-10-27 12:20:32,2008-10-28 00:26:06,116.339337,39.974099,43534.0,14994,"User 16 will move from grid 14994 to grid 14993, at 2008-10-28 05:06:55.","User 16 will move from grid 14994 to grid 14993, at 2008-10-28 05:06:55."
16,2008-10-28 00:34:42,2008-10-28 04:38:58,116.324917,39.98488,14656.0,14806,"User 16 will move from grid 14806 to grid 15183, at 2008-10-31 13:40:35.","User 16 will move from grid 14806 to grid 15183, at 2008-10-31 13:40:35."
16,2008-10-29 02:02:54,2008-10-29 09:39:22,116.336737,39.974947,27388.0,14994,"User 16 will move from grid 14994 to grid 15373, arriving around in about 2 days, on 2008-10-31.","User 16 will move from grid 14994 to grid 15373, at 2008-10-31 12:17:36."
16,2008-10-29 12:13:02,2008-10-30 07:11:30,116.336905,39.975065,68308.0,14994,"User 16 will move from grid 14994 to grid 14617, at 2008-10-31 01:37:45.","User 16 will move from grid 14994 to grid 14617, at 2008-10-31 01:37:45."
16,2008-10-30 07:19:51,2008-10-30 10:13:26,116.325182,39.975117,10415.0,14805,"User 16 will move from grid 14805 to grid 14428, at 2008-10-30 10:49:00.","User 16 will move from grid 14805 to grid 14428, at 2008-10-30 10:49:00."
16,2008-10-30 12:54:25,2008-10-31 01:11:22,116.336883,39.975038,44217.0,14994,,
16,2008-10-31 03:48:01,2008-10-31 10:24:48,116.325099,39.975058,23807.0,14805,,
16,2008-10-31 15:15:53,2008-11-01 03:47:55,116.339359,39.972974,45122.0,14994,,
16,2008-11-03 00:18:12,2008-11-03 11:08:54,116.336668,39.974948,39042.0,14994,"User 16 will move from grid 14994 to grid 11214, arriving around in about 2 days, on 2008-11-06.","User 16 will move from grid 14994 to grid 11214, at 2008-11-06 11:08:31."
16,2008-11-03 23:58:49,2008-11-04 09:32:27,116.325054,39.975056,34418.0,14805,,
16,2008-11-05 03:47:45,2008-11-05 09:20:57,116.33663,39.975247,19992.0,14994,"User 16 will move from grid 14994 to grid 11214, arriving around later today, in the morning.","User 16 will move from grid 14994 to grid 11214, at 2008-11-05 11:04:34."
16,2008-11-05 23:48:06,2008-11-06 03:20:35,116.325002,39.975122,12749.0,14805,"User 16 will move from grid 14805 to grid 14427, at 2008-11-23 02:47:40.","User 16 will move from grid 14805 to grid 14427, at 2008-11-23 02:47:40."
16,2008-11-06 03:22:36,2008-11-06 09:16:03,116.33675,39.974581,21207.0,14994,,
16,2008-11-06 23:43:44,2008-11-07 09:17:04,116.325086,39.97499,34400.0,14805,,
16,2008-11-09 23:48:29,2008-11-10 09:00:28,116.32503,39.974901,33119.0,14805,,
