userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
81,2008-05-09 08:12:52,2008-05-09 10:10:56,116.329883333333,39.9766333333333,7084.0,14995,"User 81 will move from grid 14995 to grid 15554, arriving around in about 3 months.","User 81 will move from grid 14995 to grid 15554, at 2008-07-25 11:57:47."
81,2008-05-09 10:24:50,2008-05-10 00:17:33,116.324916666667,39.9996,49963.0,14808,"User 81 will move from grid 14808 to grid 15002, arriving around in about 2 weeks, specifically next Friday.","User 81 will move from grid 14808 to grid 15002, at 2008-05-23 09:44:01."
81,2008-05-10 00:40:40,2008-05-10 05:11:44,116.328933333333,39.97845,16264.0,14995,"User 81 will move from grid 14995 to grid 14619, at 2008-05-22 15:36:36.","User 81 will move from grid 14995 to grid 14619, at 2008-05-22 15:36:36."
81,2008-05-10 07:39:12,2008-05-10 13:37:41,116.333366666667,39.9768833333333,21509.0,14995,"User 81 will move from grid 14995 to grid 14994, at 2008-05-23 12:42:39.","User 81 will move from grid 14995 to grid 14994, at 2008-05-23 12:42:39."
81,2008-05-10 13:57:53,2008-05-11 02:51:08,116.32265,40.0070666666667,46395.0,14809,"User 81 will move from grid 14809 to grid 12551, arriving around in about 2 weeks, specifically next Friday.","User 81 will move from grid 14809 to grid 12551, at 2008-05-23 06:41:12."
81,2008-05-12 02:49:01,2008-05-12 04:01:18,116.322133333333,40.0068166666667,4337.0,14809,"User 81 will move from grid 14809 to grid 14806, at 2008-06-02 05:18:56.","User 81 will move from grid 14809 to grid 14806, at 2008-06-02 05:18:56."
81,2008-05-12 04:32:44,2008-05-12 05:13:06,116.32205,40.0069833333333,2422.0,14809,,
81,2008-05-23 16:01:17,2008-05-24 02:14:06,116.321985,40.00694,36769.0,14809,,
81,2008-05-24 02:21:01,2008-05-24 03:26:24,116.326164,39.998035,3923.0,14808,"User 81 will move from grid 14808 to grid 18401, arriving around in about 6 days, on 2008-05-30.","User 81 will move from grid 14808 to grid 18401, at 2008-05-30 07:40:22."
81,2008-05-29 13:41:30,2008-05-30 00:16:36,116.331046,39.976566,38106.0,14995,"User 81 will move from grid 14995 to grid 14806, at 2008-05-30 00:36:10.","User 81 will move from grid 14995 to grid 14806, at 2008-05-30 00:36:10."
81,2008-05-30 15:03:49,2008-05-31 13:06:36,116.32246,40.007081,79367.0,14809,"User 81 will move from grid 14809 to grid 14428, arriving around in about 6 days, on 2008-06-07.","User 81 will move from grid 14809 to grid 14428, at 2008-06-07 10:11:03."
81,2008-05-31 13:50:40,2008-06-02 04:05:37,116.322929,40.007044,137697.0,14809,"User 81 will move from grid 14809 to grid 15554, arriving around in about 2 months.","User 81 will move from grid 14809 to grid 15554, at 2008-07-25 10:47:11."
81,2008-06-02 04:23:23,2008-06-02 05:05:47,116.322012,39.998085,2544.0,14808,"User 81 will move from grid 14808 to grid 14804, arriving around in about 2 days, on 2008-06-05.","User 81 will move from grid 14808 to grid 14804, at 2008-06-05 04:24:11."
81,2008-06-03 04:50:20,2008-06-05 04:22:58,116.332832,39.98003,171158.0,14995,"User 81 will move from grid 14995 to grid 16120, arriving around in about 2 weeks, specifically next Sunday.","User 81 will move from grid 14995 to grid 16120, at 2008-06-22 05:29:15."
81,2008-06-07 15:22:55,2008-06-08 01:18:36,116.322265,40.007225,35741.0,14809,,
81,2008-06-21 14:25:34,2008-06-22 04:28:36,116.322772,40.007082,50582.0,14809,,
81,2008-07-22 00:43:31,2008-07-24 09:21:22,116.319272,40.008667,203871.0,14809,,
81,2008-07-25 03:46:08,2008-07-25 09:16:04,116.319923,40.008654,19796.0,14809,,
81,2008-07-26 15:49:51,2008-07-26 16:22:18,116.317748,40.007126,1947.0,14809,,
81,2008-07-26 16:25:32,2008-07-28 08:33:07,116.320371,40.007044,144455.0,14809,,
81,2008-07-28 08:43:07,2008-07-30 08:52:54,116.321275,40.007089,173387.0,14809,,
