userID,stime,etime,lon,lat,duration,grid,context_fuzzy,context_precise
88,2008-09-26 11:13:15,2008-09-27 05:50:40,116.3421849,39.983295,67045.0,15184,"User 88 will move from grid 15184 to grid 16115, arriving around in about 1 weeks, specifically next Saturday.","User 88 will move from grid 15184 to grid 16115, at 2008-10-04 12:26:29."
88,2008-09-27 05:50:40,2008-09-27 11:49:22,116.3502183,39.9340633,21522.0,15179,"User 88 will move from grid 15179 to grid 16115, at 2008-09-30 13:30:42.","User 88 will move from grid 15179 to grid 16115, at 2008-09-30 13:30:42."
88,2008-09-27 13:05:36,2008-09-27 23:29:26,116.3525449,39.9800916,37430.0,15373,"User 88 will move from grid 15373 to grid 15556, at 2008-09-28 12:23:06.","User 88 will move from grid 15373 to grid 15556, at 2008-09-28 12:23:06."
88,2008-09-27 23:52:07,2008-09-28 07:50:42,116.3485233,39.9365399,28715.0,15179,"User 88 will move from grid 15179 to grid 15555, at 2008-09-28 08:47:50.","User 88 will move from grid 15179 to grid 15555, at 2008-09-28 08:47:50."
88,2008-09-28 13:42:02,2008-09-28 23:26:08,116.3603299,39.977125,35046.0,15373,"User 88 will move from grid 15373 to grid 16116, at 2008-10-01 12:52:31.","User 88 will move from grid 15373 to grid 16116, at 2008-10-01 12:52:31."
88,2008-09-28 23:50:28,2008-09-29 09:45:45,116.3484966,39.9360516,35717.0,15179,"User 88 will move from grid 15179 to grid 14427, arriving around in about 2 weeks, specifically next Saturday.","User 88 will move from grid 15179 to grid 14427, at 2008-10-11 06:33:10."
88,2008-09-29 10:03:44,2008-09-29 10:42:25,116.3485683,39.9831933,2321.0,15184,,
88,2008-10-01 02:22:30,2008-10-01 03:17:49,116.3600733,39.9804983,3319.0,15373,,
88,2008-10-01 03:19:18,2008-10-01 04:18:05,116.3608749,39.9800866,3527.0,15373,,
88,2008-10-01 04:24:34,2008-10-01 10:57:32,116.3603283,39.9777233,23578.0,15373,"User 88 will move from grid 15373 to grid 16115, at 2008-10-03 10:09:02.","User 88 will move from grid 15373 to grid 16115, at 2008-10-03 10:09:02."
88,2008-10-04 23:55:38,2008-10-05 09:42:04,116.3478133,39.9351033,35186.0,15179,,
88,2008-10-05 10:30:33,2008-10-05 23:18:21,116.3602899,39.9784349,46068.0,15373,,
88,2008-10-06 00:03:26,2008-10-06 08:30:55,116.3484799,39.9360599,30449.0,15179,,
88,2008-10-06 09:01:53,2008-10-06 09:38:46,116.3485683,39.9830216,2213.0,15184,"User 88 will move from grid 15184 to grid 16138, arriving around in about 1 days, on 2008-10-08.","User 88 will move from grid 15184 to grid 16138, at 2008-10-08 09:30:26."
88,2008-10-06 09:41:42,2008-10-06 12:01:23,116.3603316,39.9775466,8381.0,15373,"User 88 will move from grid 15373 to grid 14807, at 2008-10-11 07:24:57.","User 88 will move from grid 15373 to grid 14807, at 2008-10-11 07:24:57."
88,2008-10-06 12:04:46,2008-10-06 23:35:00,116.3555633,39.9800983,41414.0,15373,,
88,2008-10-06 23:59:42,2008-10-07 10:32:22,116.3485249,39.9363983,37960.0,15179,,
88,2008-10-07 11:26:10,2008-10-08 01:48:44,116.3603216,39.9777516,51754.0,15373,,
88,2008-10-08 10:37:29,2008-10-08 11:33:47,116.3602616,39.9782699,3378.0,15373,,
88,2008-10-08 11:33:47,2008-10-08 23:07:38,116.3595483,39.9801333,41631.0,15373,,
88,2008-10-08 23:27:03,2008-10-09 11:02:25,116.3484666,39.9363949,41722.0,15179,,
88,2008-10-09 11:25:32,2008-10-10 08:34:32,116.3485583,39.9830783,76140.0,15184,,
88,2008-10-10 09:01:08,2008-10-11 04:32:32,116.3486216,39.983065,70284.0,15184,"User 88 will move from grid 15184 to grid 15372, at 2008-10-12 06:40:38.","User 88 will move from grid 15184 to grid 15372, at 2008-10-12 06:40:38."
88,2008-10-11 08:16:14,2008-10-11 09:02:56,116.3485599,39.9831449,2802.0,15184,,
88,2008-10-11 09:02:56,2008-10-12 06:07:26,116.3594583,39.9800516,75870.0,15373,,
