,userID,stime,etime,lon,lat,duration,grid
68,012,2008-09-27 01:03:00,2008-09-27 02:33:38,116.324783,39.984916,5438.0,14806
243,012,2008-09-27 02:40:53,2008-09-27 03:29:45,116.313015,39.984511,2932.0,14617
362,012,2008-09-27 03:29:45,2008-09-27 11:05:13,116.313266,39.983862,27328.0,14617
537,012,2008-09-27 11:16:56,2008-09-28 02:19:36,116.326497,39.98896,54160.0,14807
628,012,2008-09-28 02:19:36,2008-09-29 04:26:02,116.324232,39.982849,93986.0,14806
758,012,2008-09-29 04:36:52,2008-09-29 05:39:04,116.346559,39.940911,3732.0,15180
834,012,2008-09-29 05:39:04,2008-10-05 08:44:14,116.423935,39.900747,529510.0,16498
22026,012,2008-10-05 09:09:34,2008-10-05 09:49:25,116.317853,39.998033,2391.0,14808
22120,012,2008-10-05 09:52:46,2008-10-06 00:46:29,116.326686,39.989012,53623.0,14807
22369,012,2008-10-06 00:53:49,2008-10-06 03:44:12,116.316411,39.989061,10223.0,14618
22604,012,2008-10-06 04:05:42,2008-10-06 04:40:44,116.317867,39.997877,2102.0,14808
22701,012,2008-10-06 04:40:44,2008-10-06 12:56:15,116.316232,39.989012,29731.0,14618
22889,012,2008-10-20 01:51:14,2008-10-20 11:12:15,116.324806,39.984922,33661.0,14806
22987,012,2008-10-20 11:12:15,2008-10-21 01:05:45,116.325214,39.98441,50010.0,14806
23135,012,2008-10-21 01:11:40,2008-10-22 01:47:36,116.315937,39.989018,88556.0,14618
23158,012,2008-10-22 01:48:56,2008-10-22 09:44:36,116.324677,39.984896,28540.0,14806
23327,012,2008-10-22 09:53:26,2008-10-22 10:44:41,116.319221,39.997978,3075.0,14808
23444,012,2008-10-22 10:50:06,2008-10-23 01:27:48,116.326661,39.988973,52662.0,14807
23552,012,2008-10-23 01:27:48,2008-10-23 09:57:05,116.324759,39.985072,30557.0,14806
23692,012,2008-10-23 09:57:05,2008-10-24 09:43:13,116.325062,39.984341,85568.0,14806
23819,012,2008-10-24 09:47:18,2008-10-24 17:33:53,116.316387,39.98913,27995.0,14618
23885,012,2008-10-24 17:34:38,2008-10-24 22:51:32,116.32663,39.98895,19014.0,14807
25612,012,2008-10-25 01:44:57,2008-10-25 02:37:57,117.242586,40.25886,3180.0,29579
26000,012,2008-10-25 02:37:57,2008-10-25 03:27:16,117.232257,40.262203,2959.0,29390
26491,012,2008-10-25 03:27:16,2008-10-25 05:58:21,117.232298,40.263837,9065.0,29390
27800,012,2008-10-25 06:01:21,2008-10-25 06:45:26,117.242555,40.25885,2645.0,29579
29581,012,2008-10-25 08:57:56,2008-10-25 09:28:50,116.325098,39.984323,1854.0,14806
29863,012,2008-10-25 09:39:25,2008-10-25 10:49:45,116.329349,39.998049,4220.0,14997
29966,012,2008-10-25 10:58:10,2008-10-25 14:05:36,116.324844,39.999858,11246.0,14808
30018,012,2008-10-25 14:05:46,2008-10-26 08:50:07,116.321829,39.99804,67461.0,14808
30187,012,2008-10-26 08:59:22,2008-10-26 15:04:17,116.324719,39.991031,21895.0,14807
30249,012,2008-10-26 15:06:17,2008-10-27 01:11:28,116.326715,39.988871,36311.0,14807
30394,012,2008-10-27 01:11:28,2008-10-27 03:34:59,116.324837,39.985035,8611.0,14806
31639,012,2008-10-27 05:48:04,2008-10-27 09:54:31,116.324806,39.991707,14787.0,14807
31808,012,2008-10-27 10:00:06,2008-10-28 01:48:56,116.324985,39.984402,56930.0,14806
31966,012,2008-10-28 01:55:01,2008-10-28 09:31:25,116.316353,39.989105,27384.0,14618
32060,012,2008-10-28 09:31:45,2008-10-28 10:10:02,116.318472,39.997374,2297.0,14808
32272,012,2008-10-28 10:16:37,2008-10-29 01:42:05,116.326661,39.989003,55528.0,14807
32401,012,2008-10-29 01:42:05,2008-10-29 03:13:31,116.324754,39.984905,5486.0,14806
32473,012,2008-10-29 03:13:51,2008-10-29 09:41:06,116.316232,39.989014,23235.0,14618
32684,012,2008-10-29 09:41:06,2008-10-29 12:00:08,116.316673,39.989076,8342.0,14618
32778,012,2008-10-29 12:07:08,2008-10-30 01:22:12,116.325061,39.984254,47704.0,14806
32860,012,2008-10-30 01:22:12,2008-10-30 03:40:06,116.324781,39.985027,8274.0,14806
33067,012,2008-10-30 03:51:11,2008-10-30 10:28:12,116.31782,39.989413,23821.0,14807
33260,012,2008-10-30 10:28:12,2008-10-30 14:20:32,116.325079,39.996317,13940.0,14808
33386,012,2008-10-30 14:22:57,2008-10-31 01:39:47,116.326921,39.984844,40610.0,14806
33534,012,2008-10-31 01:45:27,2008-10-31 03:15:24,116.316498,39.989102,5397.0,14618
33644,012,2008-10-31 03:38:45,2008-10-31 09:20:09,116.316502,39.989082,20484.0,14618
33685,012,2008-10-31 09:22:49,2008-10-31 10:10:07,116.31636,39.989098,2838.0,14618
34084,012,2008-10-31 10:21:42,2008-10-31 23:27:38,116.326663,39.988893,47156.0,14807
34405,012,2008-10-31 23:48:28,2008-11-02 07:14:31,116.345473,39.944056,113163.0,15180
39188,012,2008-11-02 07:58:28,2008-11-02 09:01:28,116.408001,39.855639,3780.0,16115
39344,012,2008-11-02 09:08:13,2008-11-03 01:48:56,116.331186,39.989024,60043.0,14996
39563,012,2008-11-03 01:55:11,2008-11-03 03:19:59,116.316358,39.989101,5088.0,14618
39572,012,2008-11-03 03:19:59,2008-11-03 12:27:36,116.313372,39.988491,32857.0,14618
39893,012,2008-11-03 12:35:11,2008-11-04 01:19:24,116.325182,39.984236,45853.0,14806
40089,012,2008-11-04 01:25:34,2008-11-04 03:16:14,116.316494,39.989096,6640.0,14618
40102,012,2008-11-04 03:16:14,2008-11-04 10:58:30,116.316321,39.988973,27736.0,14618
40254,012,2008-11-04 10:59:00,2008-11-05 01:31:01,116.31572,39.988955,52321.0,14618
40580,012,2008-11-05 01:39:25,2008-11-05 03:13:41,116.316104,39.989071,5656.0,14618
40599,012,2008-11-05 03:13:41,2008-11-05 12:06:42,116.314444,39.988639,31981.0,14618
41467,012,2008-11-05 12:26:03,2008-11-06 01:27:30,116.326603,39.989044,46887.0,14807
41920,012,2008-11-06 01:34:12,2008-11-06 09:24:01,116.316356,39.98906,28189.0,14618
42274,012,2008-11-06 09:35:09,2008-11-06 10:36:14,116.313125,40.00451,3665.0,14620
42729,012,2008-11-06 10:45:17,2008-11-06 12:35:07,116.316326,39.989035,6590.0,14618
43067,012,2008-11-06 12:46:10,2008-11-07 01:27:38,116.327475,39.980124,45688.0,14806
43588,012,2008-11-07 01:41:25,2008-11-07 03:18:08,116.316619,39.989104,5803.0,14618
43826,012,2008-11-07 03:44:12,2008-11-07 09:18:05,116.316478,39.989074,20033.0,14618
44285,012,2008-11-07 09:57:42,2008-11-07 16:12:00,116.32497,39.991258,22458.0,14807
44634,012,2008-11-07 16:12:00,2008-11-08 02:19:07,116.326575,39.989007,36427.0,14807
45090,012,2008-11-08 02:21:46,2008-11-08 20:34:13,116.324878,39.991414,65547.0,14807
45232,012,2008-11-08 20:35:51,2008-11-09 06:10:18,116.32666,39.989013,34467.0,14807
57330,012,2008-11-09 11:07:53,2008-11-09 12:03:44,116.261323,40.132907,3351.0,13878
59898,012,2008-11-09 13:06:05,2008-11-10 01:30:24,116.336599,39.985419,44659.0,14996
60488,012,2008-11-10 01:36:55,2008-11-10 03:18:24,116.316472,39.989067,6089.0,14618
60850,012,2008-11-10 03:42:35,2008-11-10 09:16:05,116.316392,39.989086,20010.0,14618
61039,012,2008-11-10 09:41:47,2008-11-10 13:04:04,116.31642,39.989061,12137.0,14618
61281,012,2008-11-10 13:12:05,2008-11-11 01:24:47,116.325056,39.984338,43962.0,14806
61727,012,2008-11-11 01:31:52,2008-11-11 03:17:54,116.316413,39.989058,6362.0,14618
61937,012,2008-11-11 03:39:42,2008-11-11 09:18:23,116.316407,39.989091,20321.0,14618
62027,012,2008-11-11 09:37:47,2008-11-11 11:00:27,116.316629,39.989015,4960.0,14618
62510,012,2008-11-11 11:16:42,2008-11-12 01:32:54,116.326604,39.989011,51372.0,14807
