,userID,stime,etime,lon,lat,duration,grid
47,068,2008-09-14 13:07:08,2008-09-14 14:44:18,116.422758,39.970938,5830.0,16506
151,068,2008-09-14 14:52:23,2008-09-15 02:40:36,116.419278,39.969499,42493.0,16317
888,068,2008-09-15 03:13:06,2008-09-15 03:51:21,116.41172,39.961911,2295.0,16316
1420,068,2008-09-15 04:35:41,2008-09-15 05:34:16,116.414454,39.980209,3515.0,16318
1740,068,2008-09-15 06:07:11,2008-09-15 10:17:20,116.419156,39.969152,15009.0,16317
1912,068,2008-09-15 10:29:30,2008-09-15 11:46:12,116.414467,39.980147,4602.0,16318
2745,068,2008-09-15 12:56:23,2008-09-16 03:13:43,116.419363,39.970331,51440.0,16317
2954,068,2008-09-16 03:31:23,2008-09-16 04:12:40,116.414283,39.980138,2477.0,16318
3389,068,2008-09-16 04:56:00,2008-09-16 06:45:10,116.419251,39.9697,6550.0,16317
4524,068,2008-09-16 08:18:25,2008-09-16 08:51:39,116.394322,39.998517,1994.0,15942
4844,068,2008-09-16 08:51:39,2008-09-17 05:33:10,116.386726,39.998028,74491.0,15753
5662,068,2008-09-17 06:46:15,2008-09-17 07:58:45,116.419298,39.969048,4350.0,16317
7073,068,2008-09-17 10:04:00,2008-09-17 11:04:21,116.414321,39.980082,3621.0,16318
7293,068,2008-09-17 11:14:56,2008-09-18 04:53:40,116.419279,39.970316,63524.0,16317
7648,068,2008-09-18 05:32:55,2008-09-18 09:27:26,116.419249,39.969946,14071.0,16317
9177,068,2008-09-18 12:58:28,2008-09-18 13:57:38,116.419221,39.979263,3550.0,16318
9725,068,2008-09-18 14:15:23,2008-09-18 14:52:48,116.422834,39.971072,2245.0,16506
10084,068,2008-09-18 15:33:33,2008-09-19 02:44:13,116.453483,39.995988,40240.0,16887
10196,068,2008-09-19 02:53:33,2008-09-19 04:12:39,116.414299,39.980086,4746.0,16318
10531,068,2008-09-19 04:37:39,2008-09-19 06:02:04,116.419283,39.968356,5065.0,16317
10866,068,2008-09-19 06:10:59,2008-09-19 07:13:21,116.419386,39.968998,3742.0,16317
11031,068,2008-09-19 07:22:26,2008-09-20 07:47:06,116.420312,39.969434,87880.0,16317
13097,068,2008-09-20 09:27:27,2008-09-20 13:03:29,116.336491,39.89669,12962.0,14986
14850,068,2008-09-29 09:05:56,2008-09-29 10:54:05,116.422819,39.971034,6489.0,16506
15537,068,2008-09-29 11:05:03,2008-09-29 13:24:51,116.439554,39.962006,8388.0,16694
16227,068,2008-09-29 13:34:09,2008-09-29 14:25:13,116.419254,39.970486,3064.0,16317
16615,068,2008-09-29 14:31:55,2008-09-30 03:30:59,116.414325,39.980068,46744.0,16318
18656,068,2008-09-30 04:38:52,2008-09-30 07:28:00,116.478231,39.876426,10148.0,17251
20689,068,2008-09-30 08:43:26,2008-09-30 11:38:45,116.41812,39.980097,10519.0,16318
21977,068,2008-09-30 12:23:22,2008-09-30 12:57:31,116.419277,39.949884,2049.0,16315
22740,068,2008-09-30 13:27:32,2008-10-02 03:47:25,116.419265,39.970285,137993.0,16317
24540,068,2008-10-02 04:58:23,2008-10-02 07:17:24,116.342482,39.899121,8341.0,15175
24615,068,2008-10-02 07:17:24,2008-10-02 09:44:27,116.135602,39.741636,8823.0,11755
25612,068,2008-10-02 09:44:27,2008-10-02 13:25:53,116.129869,39.746247,13286.0,11756
25957,068,2008-10-02 13:25:53,2008-10-02 23:34:31,116.13558,39.7462,36518.0,11756
28444,068,2008-10-03 00:20:31,2008-10-03 00:51:59,116.344148,39.890293,1888.0,15174
30387,068,2008-10-03 01:54:41,2008-10-03 08:23:14,116.419255,39.969655,23313.0,16317
30879,068,2008-10-03 08:47:18,2008-10-03 09:57:07,116.411745,39.962038,4189.0,16316
32279,068,2008-10-03 11:04:01,2008-10-03 13:27:37,116.414554,39.9801,8616.0,16318
33112,068,2008-10-03 14:05:25,2008-10-04 03:28:08,116.419247,39.970076,48163.0,16317
34189,068,2008-10-04 03:36:14,2008-10-04 04:48:32,116.414403,39.980095,4338.0,16318
34470,068,2008-10-04 04:57:10,2008-10-04 11:33:39,116.41927,39.971382,23789.0,16317
37009,068,2008-10-04 13:12:03,2008-10-04 14:05:54,116.383858,39.961687,3231.0,15749
38271,068,2008-10-04 14:27:52,2008-10-05 08:34:07,116.419244,39.970445,65175.0,16317
39865,068,2008-10-05 09:26:54,2008-10-05 10:26:35,116.41925,39.950868,3581.0,16315
40619,068,2008-10-05 11:02:54,2008-10-05 13:57:58,116.414396,39.980066,10504.0,16318
41518,068,2008-10-05 14:33:38,2008-10-06 10:45:31,116.422462,39.970869,72713.0,16317
42087,068,2008-10-06 10:54:33,2008-10-06 13:08:43,116.414422,39.980089,8050.0,16318
42531,068,2008-10-06 13:28:41,2008-10-07 03:49:08,116.419227,39.969573,51627.0,16317
42886,068,2008-10-07 03:59:42,2008-10-07 06:14:51,116.414385,39.980067,8109.0,16318
43880,068,2008-10-07 06:45:43,2008-10-07 08:01:46,116.419252,39.949945,4563.0,16315
44474,068,2008-10-07 08:20:06,2008-10-07 10:07:29,116.419264,39.97279,6443.0,16317
44845,068,2008-10-07 10:24:43,2008-10-07 10:56:01,116.411257,39.959103,1878.0,16316
45328,068,2008-10-07 11:26:04,2008-10-07 13:17:20,116.414378,39.980074,6676.0,16318
46272,068,2008-10-07 13:27:56,2008-10-08 10:07:18,116.41928,39.970489,74362.0,16317
46876,068,2008-10-08 10:39:24,2008-10-08 13:22:35,116.414982,39.98106,9791.0,16318
47761,068,2008-10-08 13:39:27,2008-10-09 08:23:09,116.422923,39.970988,67422.0,16506
48940,068,2008-10-09 09:17:47,2008-10-09 11:08:14,116.419164,39.949891,6627.0,16315
49349,068,2008-10-09 11:20:42,2008-10-10 04:59:21,116.419264,39.970287,63519.0,16317
50065,068,2008-10-10 05:20:29,2008-10-10 10:49:35,116.419223,39.935433,19746.0,16313
51157,068,2008-10-10 11:30:41,2008-10-10 13:37:00,116.414298,39.980089,7579.0,16318
51926,068,2008-10-10 14:05:12,2008-10-11 08:04:22,116.419241,39.970293,64750.0,16317
54220,068,2008-10-11 09:20:04,2008-10-11 13:04:35,116.289595,39.992168,13471.0,14240
56740,068,2008-10-11 15:12:00,2008-10-11 16:37:22,116.41926,39.969305,5122.0,16317
58826,068,2008-10-11 17:16:30,2008-10-11 19:30:40,116.41973,39.969246,8050.0,16317
