,userID,stime,etime,lon,lat,duration,grid
38648,036,2009-02-05 06:00:36,2009-02-06 00:52:05,116.338188,39.881188,67889.0,14984
38742,036,2009-02-06 00:52:05,2009-02-06 04:42:59,116.338971,39.978322,13854.0,14995
39681,036,2009-02-06 04:51:37,2009-02-06 06:04:03,116.37215,39.966649,4346.0,15560
40545,036,2009-02-06 06:21:43,2009-02-07 04:13:30,116.336782,39.975365,78707.0,14994
41166,036,2009-02-07 05:02:42,2009-02-07 05:59:30,116.33676,39.984491,3408.0,14995
41325,036,2009-02-07 05:59:49,2009-02-07 09:01:18,116.339237,39.979886,10889.0,14995
41807,036,2009-02-07 09:35:05,2009-02-08 00:14:05,116.339293,39.980038,52740.0,14995
41988,036,2009-02-08 00:25:20,2009-02-08 05:20:29,116.339988,39.980039,17709.0,14995
42387,036,2009-02-08 05:43:09,2009-02-08 09:53:04,116.336706,39.974952,14995.0,14994
42971,036,2009-02-08 09:54:02,2009-02-09 09:11:05,116.338076,39.980023,83823.0,14995
45673,036,2009-02-09 10:08:31,2009-02-09 12:36:38,116.301507,40.227942,8887.0,14455
45881,036,2009-02-09 12:50:59,2009-02-10 09:40:22,116.796291,40.542573,74963.0,22428
47177,036,2009-02-10 09:46:34,2009-02-10 10:55:42,116.796282,40.542535,4148.0,22428
47720,036,2009-02-10 11:01:34,2009-02-10 23:37:15,116.796285,40.542389,45341.0,22428
48599,036,2009-02-11 00:09:52,2009-02-11 00:46:18,116.796286,40.520945,2186.0,22426
49184,036,2009-02-11 00:57:08,2009-02-12 00:04:35,116.777988,40.528639,83247.0,22238
49276,036,2009-02-12 00:04:35,2009-02-13 04:06:53,116.799099,40.54162,100938.0,22617
56114,036,2009-02-13 07:15:08,2009-02-13 10:29:29,116.339182,39.980108,11661.0,14995
56315,036,2009-02-13 10:37:51,2009-02-14 16:21:53,116.334744,39.980033,107042.0,14995
56355,036,2009-02-14 16:21:53,2009-02-15 03:22:51,116.338957,39.976438,39658.0,14995
57744,036,2009-02-15 03:34:11,2009-02-15 04:57:09,116.346216,39.980117,4978.0,15184
58529,036,2009-02-15 05:14:58,2009-02-15 06:34:23,116.346783,39.980081,4765.0,15184
58557,036,2009-02-15 06:34:44,2009-02-15 07:06:14,116.344325,39.980049,1890.0,15184
58966,036,2009-02-15 07:08:50,2009-02-15 07:51:06,116.337032,39.978518,2536.0,14995
59359,036,2009-02-15 07:51:06,2009-02-15 11:54:03,116.336729,39.976614,14577.0,14995
60069,036,2009-02-15 12:16:37,2009-02-15 13:19:01,116.345827,39.980055,3744.0,15184
60745,036,2009-02-15 14:02:54,2009-02-16 06:23:05,116.338191,39.980052,58811.0,14995
61245,036,2009-02-16 06:39:21,2009-02-17 06:03:53,116.342574,39.98264,84272.0,15184
66616,036,2009-02-17 09:16:29,2009-02-18 06:23:24,116.748657,39.602371,76015.0,21568
70264,036,2009-02-18 07:59:48,2009-02-18 08:46:03,116.45459,39.906934,2775.0,16877
70649,036,2009-02-18 09:07:21,2009-02-18 09:41:18,116.339201,39.98008,2037.0,14995
71464,036,2009-02-18 10:12:08,2009-02-18 11:29:07,116.336744,39.977808,4619.0,14995
72152,036,2009-02-18 11:37:18,2009-02-19 10:33:48,116.339172,39.980109,82590.0,14995
72528,036,2009-02-19 10:36:20,2009-02-20 00:21:44,116.339759,39.980075,49524.0,14995
72759,036,2009-02-20 00:24:16,2009-02-20 02:01:49,116.337909,39.980069,5853.0,14995
74263,036,2009-02-20 02:48:15,2009-02-20 04:39:12,116.439281,39.962052,6657.0,16694
75452,036,2009-02-20 04:54:08,2009-02-20 07:18:07,116.441364,39.959723,8639.0,16694
76842,036,2009-02-20 07:55:29,2009-02-20 16:49:02,116.341837,39.980075,32013.0,15184
76976,036,2009-02-20 16:49:02,2009-02-21 00:17:54,116.341586,39.979842,26932.0,15184
80211,036,2009-02-21 04:06:17,2009-02-21 04:51:47,116.438263,39.962053,2730.0,16694
82242,036,2009-02-21 06:18:37,2009-02-21 06:56:01,116.336757,39.976541,2244.0,14995
82375,036,2009-02-21 06:56:01,2009-02-21 15:10:57,116.339159,39.980071,29696.0,14995
82590,036,2009-02-21 15:10:57,2009-02-23 16:00:04,116.337923,39.976633,175747.0,14995
82817,036,2009-02-23 16:00:49,2009-02-23 23:57:52,116.345784,39.980038,28623.0,15184
83366,036,2009-02-24 00:47:32,2009-02-24 04:15:12,116.33931,39.980101,12460.0,14995
83519,036,2009-02-24 04:15:12,2009-02-24 11:16:56,116.341144,39.979327,25304.0,15184
84519,036,2009-02-24 11:16:56,2009-02-25 10:19:16,116.339084,39.980132,82940.0,14995
85000,036,2009-02-25 10:45:25,2009-02-25 11:19:37,116.340729,39.980044,2052.0,15184
85349,036,2009-02-25 11:19:37,2009-03-02 04:53:28,116.339053,39.980107,408831.0,14995
85567,036,2009-03-02 04:57:28,2009-03-03 02:21:43,116.346816,39.980126,77055.0,15184
85928,036,2009-03-03 02:38:13,2009-03-03 03:08:53,116.324964,39.937233,1840.0,14801
86314,036,2009-03-03 03:15:03,2009-03-03 04:22:58,116.318583,39.94405,4075.0,14802
86824,036,2009-03-03 04:33:58,2009-03-03 07:16:43,116.336868,39.975138,9765.0,14994
87002,036,2009-03-03 07:16:43,2009-03-03 12:21:07,116.342575,39.980204,18264.0,15184
87417,036,2009-03-03 12:39:07,2009-03-03 15:09:58,116.341619,39.979877,9051.0,15184
88594,036,2009-03-03 15:09:58,2009-03-03 16:12:58,116.341632,39.980088,3780.0,15184
89054,036,2009-03-03 16:12:58,2009-03-04 15:42:34,116.339269,39.980007,84576.0,14995
90990,036,2009-03-04 15:45:59,2009-03-04 16:35:40,116.341901,39.980062,2981.0,15184
91561,036,2009-03-04 16:35:45,2009-03-04 17:13:45,116.339184,39.978177,2280.0,14995
91817,036,2009-03-04 17:14:00,2009-03-05 00:02:31,116.339148,39.977988,24511.0,14995
92206,036,2009-03-05 00:33:16,2009-03-05 03:22:57,116.342041,39.980122,10181.0,15184
92555,036,2009-03-05 03:28:44,2009-03-05 04:03:04,116.348674,39.975434,2060.0,15183
92899,036,2009-03-05 04:21:14,2009-03-05 04:55:24,116.339153,39.980076,2050.0,14995
93251,036,2009-03-05 04:55:24,2009-03-05 06:23:34,116.338196,39.980015,5290.0,14995
93926,036,2009-03-05 07:25:19,2009-03-05 10:44:23,116.34574,39.980072,11944.0,15184
94149,036,2009-03-05 11:01:18,2009-03-05 11:31:18,116.338479,39.979226,1800.0,14995
94670,036,2009-03-05 12:00:43,2009-03-06 03:41:13,116.338375,39.979568,56430.0,14995
95099,036,2009-03-06 04:08:53,2009-03-06 06:17:08,116.338673,39.980017,7695.0,14995
95330,036,2009-03-06 06:20:38,2009-03-06 16:44:30,116.345402,39.980185,37432.0,15184
95348,036,2009-03-06 16:44:30,2009-03-06 19:16:55,116.341052,39.977966,9145.0,15184
97110,036,2009-03-06 19:44:30,2009-03-06 20:49:50,116.339145,39.978034,3920.0,14995
97648,036,2009-03-06 20:50:00,2009-03-07 01:22:12,116.338953,39.977519,16332.0,14995
98212,036,2009-03-07 01:41:42,2009-03-07 05:21:46,116.339282,39.980091,13204.0,14995
98649,036,2009-03-07 05:32:41,2009-03-07 17:33:40,116.338818,39.980071,43259.0,14995
98909,036,2009-03-07 17:33:40,2009-03-07 18:33:57,116.33921,39.98006,3617.0,14995
99376,036,2009-03-07 18:34:02,2009-03-09 04:49:27,116.338376,39.977038,123325.0,14995
99788,036,2009-03-09 04:58:22,2009-03-09 06:13:57,116.339263,39.980012,4535.0,14995
99984,036,2009-03-09 06:14:22,2009-03-09 10:45:07,116.343196,39.980069,16245.0,15184
100096,036,2009-03-09 10:48:27,2009-03-09 11:21:12,116.339951,39.980051,1965.0,14995
100330,036,2009-03-09 11:21:12,2009-03-10 05:19:23,116.339102,39.980081,64691.0,14995
100791,036,2009-03-10 05:49:53,2009-03-10 11:09:26,116.346193,39.980076,19173.0,15184
101379,036,2009-03-10 11:12:06,2009-03-12 10:45:16,116.344764,39.980081,171190.0,15184
101998,036,2009-03-12 10:54:51,2009-03-13 10:32:27,116.341792,39.98007,85056.0,15184
102520,036,2009-03-13 10:36:07,2009-03-13 16:50:32,116.338605,39.984242,22465.0,14995
102911,036,2009-03-13 16:50:32,2009-03-13 17:34:40,116.342697,39.979668,2648.0,15184
103344,036,2009-03-13 17:34:55,2009-03-14 04:11:11,116.336995,39.975236,38176.0,14994
104269,036,2009-03-14 04:58:10,2009-03-14 05:36:09,116.347285,39.980024,2279.0,15184
