,userID,stime,etime,lon,lat,duration,grid
7,089,2008-04-11 12:06:41,2008-04-14 10:23:04,116.4495,39.9803666666667,252983.0,16885
24,089,2008-04-14 10:58:01,2008-04-15 03:59:23,116.45015,39.9812,61282.0,16885
44,089,2008-04-15 04:11:42,2008-04-16 04:55:26,116.3305,39.9752333333333,89024.0,14994
56,089,2008-04-16 05:04:37,2008-04-16 11:01:14,116.330533333333,39.9751833333333,21397.0,14994
75,089,2008-04-16 11:37:49,2008-04-18 10:57:47,116.45085,39.9824,170398.0,16885
96,089,2008-04-18 11:32:55,2008-04-19 07:40:06,116.450633333333,39.9819,72431.0,16885
115,089,2008-04-19 08:12:53,2008-04-19 10:21:11,116.346466666667,39.9976333333333,7698.0,15186
133,089,2008-04-19 10:44:03,2008-04-21 11:45:32,116.45415,39.9881333333333,176489.0,16886
143,089,2008-04-21 11:51:51,2008-04-22 11:24:36,116.450366666667,39.9814666666667,84765.0,16885
153,089,2008-04-22 11:28:41,2008-04-23 02:05:52,116.3632,39.9908333333333,52631.0,15374
180,089,2008-04-23 02:30:22,2008-04-23 11:19:05,116.330516666667,39.9752333333333,31723.0,14994
215,089,2008-04-23 11:55:49,2008-04-23 12:38:12,116.47085,39.98685,2543.0,17264
234,089,2008-04-23 12:48:51,2008-04-24 01:24:35,116.452933333333,39.9878,45344.0,16886
261,089,2008-04-24 01:53:31,2008-04-24 10:51:54,116.3327,39.97515,32303.0,14994
283,089,2008-04-24 11:26:01,2008-04-25 11:23:15,116.449783333333,39.9806166666667,86234.0,16885
294,089,2008-04-25 11:39:20,2008-04-26 07:37:33,116.365033333333,39.9528666666667,71893.0,15559
323,089,2008-04-26 08:53:41,2008-04-28 11:04:19,116.450583333333,39.9818333333333,180638.0,16885
446,089,2008-04-28 11:38:34,2008-04-30 01:43:27,116.4517583,39.9885966,137093.0,16886
629,089,2008-04-30 02:01:58,2008-04-30 12:30:59,116.3328316,39.9753516,37741.0,14994
1216,089,2008-04-30 12:48:55,2008-05-01 01:35:07,116.4492983,39.9801149,45972.0,16885
7084,089,2008-05-01 05:44:07,2008-05-02 00:00:35,115.7124316,40.0646183,65788.0,4987
7353,089,2008-05-02 00:07:23,2008-05-03 01:58:40,115.6886833,40.05596,93077.0,4608
7705,089,2008-05-03 02:14:37,2008-05-03 08:52:32,115.747645,40.0908383,23875.0,5557
8659,089,2008-05-03 09:26:05,2008-05-05 04:32:02,116.4494116,39.9801283,155157.0,16885
9116,089,2008-05-05 04:45:15,2008-05-05 11:40:32,116.336505,39.9752583,24917.0,14994
