,userID,stime,etime,lon,lat,duration,grid
426,044,2009-02-03 11:31:04,2009-02-03 23:22:08,116.325145,40.078991,42664.0,14817
740,044,2009-02-03 23:50:23,2009-02-04 06:37:17,116.332423,39.979623,24414.0,14995
2091,044,2009-02-15 03:51:29,2009-02-15 06:39:03,116.395662,39.968712,10054.0,15939
2483,044,2009-02-15 06:50:29,2009-02-15 08:11:24,116.324705,39.966185,4855.0,14804
3034,044,2009-02-15 08:20:54,2009-02-15 08:51:34,116.313271,39.96976,1840.0,14616
3215,044,2009-02-15 08:57:49,2009-02-15 10:47:44,116.325296,39.97496,6595.0,14805
3952,044,2009-02-15 10:48:34,2009-02-15 13:04:59,116.321526,39.980067,8185.0,14806
4002,044,2009-02-15 13:22:24,2009-02-15 13:55:49,116.327516,39.980345,2005.0,14806
4393,044,2009-02-15 14:22:54,2009-02-17 06:20:38,116.325001,39.979559,143864.0,14806
4626,044,2009-02-17 06:38:03,2009-02-17 07:47:58,116.313221,40.069772,4195.0,14627
5414,044,2009-02-17 07:57:32,2009-02-17 23:17:27,116.324991,40.079824,55195.0,14817
5872,044,2009-02-18 00:00:07,2009-02-19 05:36:04,116.332883,39.979889,106557.0,14995
6066,044,2009-02-19 05:38:49,2009-02-19 08:11:09,116.331398,39.971129,9140.0,14994
7881,044,2009-02-19 08:24:04,2009-02-19 08:54:59,116.332615,39.979073,1855.0,14995
8562,044,2009-02-19 09:19:29,2009-02-19 11:25:24,116.333453,39.971493,7555.0,14994
9386,044,2009-02-19 11:44:54,2009-02-19 23:38:09,116.326017,40.078969,42795.0,14817
9678,044,2009-02-20 00:10:39,2009-02-20 12:22:38,116.321496,40.066672,43919.0,14816
10792,044,2009-02-20 13:23:10,2009-02-22 09:25:59,116.325332,40.079004,158569.0,14817
11867,044,2009-02-22 10:51:38,2009-02-22 12:06:58,116.301038,39.984505,4520.0,14428
13377,044,2009-02-22 14:43:23,2009-02-22 22:18:18,116.325851,40.078384,27295.0,14817
13690,044,2009-02-22 23:07:28,2009-02-24 12:29:42,116.327595,40.073634,134534.0,14816
14432,044,2009-02-24 13:40:27,2009-02-24 23:14:42,116.325935,40.078964,34455.0,14817
15735,044,2009-02-25 01:17:20,2009-02-25 01:56:55,116.332972,39.971267,2375.0,14994
16411,044,2009-02-25 02:11:20,2009-02-25 02:57:15,116.333336,39.971171,2755.0,14994
17139,044,2009-02-25 03:12:20,2009-02-25 04:03:00,116.333329,39.971244,3040.0,14994
17620,044,2009-02-25 04:03:05,2009-02-25 04:52:50,116.334564,39.988734,2985.0,14996
17724,044,2009-02-25 05:08:51,2009-02-25 11:35:41,116.330913,39.971107,23210.0,14994
18506,044,2009-02-25 12:10:11,2009-02-25 23:22:36,116.325664,40.078851,40345.0,14817
19251,044,2009-02-26 00:43:26,2009-02-26 02:03:31,116.334182,39.971394,4805.0,14994
20355,044,2009-02-26 02:15:36,2009-02-26 09:20:49,116.333499,39.971719,25513.0,14994
20713,044,2009-02-26 09:44:29,2009-02-26 13:35:04,116.333461,39.971998,13835.0,14994
21290,044,2009-02-26 14:11:04,2009-02-27 10:09:58,116.333647,39.972133,71934.0,14994
21463,044,2009-02-27 10:23:18,2009-02-27 11:41:06,116.301122,39.984356,4668.0,14428
22371,044,2009-02-27 13:07:59,2009-02-28 07:34:12,116.32522,40.079012,66373.0,14817
23080,044,2009-02-28 08:40:02,2009-02-28 09:30:35,116.309531,39.980079,3033.0,14617
23337,044,2009-02-28 09:34:40,2009-02-28 10:09:50,116.32513,39.984376,2110.0,14806
23668,044,2009-02-28 10:31:10,2009-02-28 11:20:50,116.336612,39.975114,2980.0,14994
24155,044,2009-02-28 12:14:25,2009-03-01 23:22:23,116.325856,40.079008,126478.0,14817
24513,044,2009-03-02 00:25:08,2009-03-02 02:01:38,116.333567,39.971537,5790.0,14994
25329,044,2009-03-02 03:46:08,2009-03-02 04:17:53,116.341835,39.980051,1905.0,15184
26031,044,2009-03-02 05:24:18,2009-03-02 07:33:48,116.332185,39.979095,7770.0,14995
26684,044,2009-03-02 08:23:53,2009-03-02 12:19:24,116.333974,39.971319,14131.0,14994
27280,044,2009-03-02 13:03:19,2009-03-02 23:24:57,116.325169,40.079,37298.0,14817
27505,044,2009-03-02 23:55:07,2009-03-04 10:48:30,116.333875,39.974901,125603.0,14994
27789,044,2009-03-04 11:05:55,2009-03-04 23:24:40,116.325063,40.079008,44325.0,14817
27899,044,2009-03-04 23:51:57,2009-03-05 05:03:57,116.333736,39.974679,18720.0,14994
28334,044,2009-03-05 05:31:12,2009-03-05 06:14:07,116.336696,39.973935,2575.0,14994
28965,044,2009-03-05 06:30:42,2009-03-05 07:41:57,116.332989,39.97128,4275.0,14994
30679,044,2009-03-05 09:30:47,2009-03-05 10:26:25,116.33349,39.971088,3338.0,14994
30701,044,2009-03-05 10:26:25,2009-03-05 11:01:10,116.332716,39.96963,2085.0,14994
31240,044,2009-03-05 11:47:58,2009-03-05 23:26:51,116.326041,40.078332,41933.0,14817
31507,044,2009-03-06 00:03:21,2009-03-06 10:37:43,116.335857,39.97246,38062.0,14994
32095,044,2009-03-06 11:49:08,2009-03-08 23:25:27,116.326371,40.07865,214579.0,14817
32270,044,2009-03-08 23:49:07,2009-03-09 10:36:33,116.333992,39.974862,38846.0,14994
32856,044,2009-03-09 11:26:18,2009-03-09 12:39:03,116.327811,39.98913,4365.0,14807
33539,044,2009-03-09 13:46:58,2009-03-09 23:28:17,116.32613,40.077326,34879.0,14817
