,userID,stime,etime,lon,lat,duration,grid
567,113,2010-05-10 11:21:04,2010-05-11 00:28:14,116.398654,40.052341,47230.0,15948
5714,113,2010-05-11 01:10:34,2010-05-12 10:16:50,116.325242,39.979785,119176.0,14806
6301,113,2010-05-12 10:56:20,2010-05-13 00:00:24,116.398593,40.052343,47044.0,15948
6917,113,2010-05-13 00:46:34,2010-05-13 10:31:25,116.325087,39.979778,35091.0,14806
7688,113,2010-05-13 11:20:40,2010-05-14 00:37:57,116.398633,40.05205,47837.0,15948
8250,113,2010-05-14 01:21:32,2010-05-14 13:31:13,116.325112,39.979723,43781.0,14806
8735,113,2010-05-14 14:03:38,2010-05-17 00:50:41,116.398625,40.051977,211623.0,15948
9163,113,2010-05-17 01:24:36,2010-05-17 10:28:03,116.325543,39.979764,32607.0,14806
9776,113,2010-05-17 11:08:33,2010-05-18 00:35:33,116.398641,40.052332,48420.0,15948
10183,113,2010-05-18 01:07:33,2010-05-18 10:22:24,116.325004,39.979754,33291.0,14806
10886,113,2010-05-18 11:15:09,2010-05-19 00:38:54,116.398631,40.052392,48225.0,15948
11475,113,2010-05-19 01:24:14,2010-05-19 10:26:07,116.325337,39.979748,32513.0,14806
12152,113,2010-05-19 11:16:57,2010-05-20 00:35:03,116.398545,40.052342,47886.0,15948
12793,113,2010-05-20 01:25:03,2010-05-24 00:28:43,116.32513,39.979764,342220.0,14806
13504,113,2010-05-24 01:19:58,2010-05-24 10:27:36,116.325573,39.979769,32858.0,14806
14156,113,2010-05-24 11:10:51,2010-05-25 00:30:43,116.398627,40.052115,47992.0,15948
14738,113,2010-05-25 01:14:53,2010-05-25 10:16:39,116.325023,39.979762,32506.0,14806
15380,113,2010-05-25 11:02:14,2010-05-26 00:43:03,116.398635,40.052309,49249.0,15948
15945,113,2010-05-26 01:26:28,2010-05-26 10:01:49,116.325553,39.97974,30921.0,14806
16630,113,2010-05-26 10:55:44,2010-05-27 00:42:59,116.398635,40.052273,49635.0,15948
17259,113,2010-05-27 01:31:59,2010-05-27 10:29:39,116.325117,39.979766,32260.0,14806
18054,113,2010-05-27 11:22:39,2010-05-28 00:41:01,116.398616,40.052127,47902.0,15948
18654,113,2010-05-28 01:27:01,2010-05-28 11:58:22,116.336222,39.975195,37881.0,14994
19015,113,2010-05-28 12:24:02,2010-05-28 23:07:04,116.398663,40.052284,38582.0,15948
19291,113,2010-05-28 23:26:34,2010-05-31 00:16:01,116.324041,39.984816,175767.0,14806
20011,113,2010-05-31 01:10:56,2010-05-31 10:24:12,116.325302,39.979758,33196.0,14806
20831,113,2010-05-31 11:20:57,2010-05-31 23:07:03,116.398632,40.052159,42366.0,15948
21353,113,2010-05-31 23:47:48,2010-06-01 10:16:52,116.32536,39.979712,37744.0,14806
22156,113,2010-06-01 11:12:47,2010-06-01 23:08:02,116.398844,40.052035,42915.0,15948
22755,113,2010-06-01 23:56:47,2010-06-02 10:46:36,116.325504,39.979715,38989.0,14806
23255,113,2010-06-02 11:21:51,2010-06-03 00:36:46,116.398656,40.052113,47695.0,15948
23858,113,2010-06-03 01:23:11,2010-06-03 10:35:12,116.325535,39.979864,33121.0,14806
