,userID,stime,etime,lon,lat,duration,grid
2531,179,2008-08-20 14:27:43,2008-08-20 15:15:09,116.306073,40.087991,2846.0,14629
2993,179,2008-08-20 15:15:11,2008-08-20 15:53:21,116.305558,40.088786,2290.0,14629
3698,179,2008-08-20 15:55:01,2008-08-21 08:21:38,116.307189,40.087985,59197.0,14629
4177,179,2008-08-21 08:31:54,2008-08-21 09:03:56,116.313189,40.087491,1922.0,14629
5950,179,2008-08-21 10:06:54,2008-08-21 10:40:25,116.336651,39.991676,2011.0,14996
7189,179,2008-08-21 11:15:48,2008-08-21 12:20:37,116.277311,39.908089,3889.0,14042
8226,179,2008-08-21 12:20:37,2008-08-22 03:34:38,116.277864,39.906205,54841.0,14042
9215,179,2008-08-22 04:18:22,2008-08-22 05:41:58,116.3314,39.997772,5016.0,14997
11583,179,2008-08-22 07:15:20,2008-08-23 01:28:31,116.36805,39.908118,65591.0,15554
14058,179,2008-08-23 03:12:35,2008-08-23 12:19:01,116.321268,40.007052,32786.0,14809
15489,179,2008-08-23 13:26:27,2008-08-24 01:53:38,116.305954,40.088507,44831.0,14629
18465,179,2008-08-24 03:41:08,2008-08-24 05:02:10,116.324976,40.008791,4862.0,14809
18758,179,2008-08-24 05:02:10,2008-08-24 05:39:20,116.324939,40.008625,2230.0,14809
19303,179,2008-08-24 05:39:20,2008-08-24 11:50:01,116.317388,40.020558,22241.0,14810
20698,179,2008-08-24 13:00:37,2008-08-24 13:47:43,116.306557,40.088164,2826.0,14629
20764,179,2008-08-24 13:52:41,2008-08-24 14:33:01,116.306113,40.088119,2420.0,14629
21728,179,2008-08-24 15:13:25,2008-08-24 15:50:17,116.306091,40.08799,2212.0,14629
22337,179,2008-08-24 15:50:27,2008-08-27 09:36:54,116.305255,40.087982,236787.0,14629
22519,179,2008-08-27 09:36:54,2008-08-28 02:14:28,116.3014,40.090109,59854.0,14440
24344,179,2008-08-28 03:28:10,2008-08-28 05:24:05,116.348731,39.95293,6955.0,15181
25220,179,2008-08-28 05:53:23,2008-08-28 06:50:37,116.309747,39.989017,3434.0,14618
25590,179,2008-08-28 07:12:19,2008-08-28 12:51:19,116.306485,39.980608,20340.0,14617
27024,179,2008-08-28 13:45:35,2008-08-30 01:47:07,116.30141,40.090043,129692.0,14440
29360,179,2008-08-30 03:14:07,2008-08-30 12:02:38,116.321228,40.007052,31711.0,14809
30122,179,2008-08-30 12:09:44,2008-08-31 09:06:56,116.324951,39.994359,75432.0,14807
30533,179,2008-08-31 09:26:46,2008-08-31 10:03:04,116.313246,40.084483,2178.0,14629
31240,179,2008-08-31 10:06:16,2008-09-02 10:23:32,116.308324,40.087877,173836.0,14629
31760,179,2008-09-02 10:34:20,2008-09-04 08:58:07,116.305483,40.087996,167027.0,14629
33390,179,2008-09-04 10:01:01,2008-09-04 13:10:23,116.313348,39.991008,11362.0,14618
34897,179,2008-09-04 13:56:19,2008-09-05 01:13:35,116.30141,40.090025,40636.0,14440
36493,179,2008-09-05 02:07:31,2008-09-05 09:59:10,116.324954,39.994153,28299.0,14807
36884,179,2008-09-05 10:14:18,2008-09-05 11:12:52,116.325001,40.007655,3514.0,14809
39031,179,2008-09-05 12:55:01,2008-09-06 04:33:37,116.301413,40.089983,56316.0,14440
41172,179,2008-09-06 05:53:15,2008-09-06 11:43:59,116.32496,39.994387,21044.0,14808
42484,179,2008-09-06 12:54:13,2008-09-06 14:05:43,116.301416,40.089993,4290.0,14440
43689,179,2008-09-06 14:16:07,2008-09-06 15:10:19,116.305978,40.088087,3252.0,14629
44681,179,2008-09-06 15:23:47,2008-09-06 17:44:19,116.305379,40.088127,8432.0,14629
46413,179,2008-09-06 18:14:17,2008-09-07 07:04:26,116.306783,40.088191,46209.0,14629
47907,179,2008-09-07 08:09:16,2008-09-07 09:40:53,116.313074,40.087472,5497.0,14629
48659,179,2008-09-07 09:58:35,2008-09-08 04:39:55,116.336731,40.074428,67280.0,15005
49856,179,2008-09-08 05:20:11,2008-09-08 10:38:19,116.331806,39.997904,19088.0,14997
