,userID,stime,etime,lon,lat,duration,grid
61,035,2009-02-09 10:53:38,2009-02-09 13:27:23,116.327073,39.989252,9225.0,14807
307,035,2009-02-09 13:39:58,2009-02-09 21:57:36,116.301199,40.01539,29858.0,14432
536,035,2009-02-09 22:08:46,2009-02-10 00:41:17,116.31353,39.984043,9151.0,14617
857,035,2009-02-10 00:57:47,2009-02-10 02:54:46,116.301084,40.015363,7019.0,14432
1164,035,2009-02-10 03:11:56,2009-02-10 06:09:09,116.29922,39.979944,10633.0,14428
1310,035,2009-02-10 06:17:04,2009-02-10 07:25:54,116.325172,39.981228,4130.0,14806
1359,035,2009-02-10 07:25:54,2009-02-10 10:52:34,116.324788,39.981532,12400.0,14806
1422,035,2009-02-10 10:56:34,2009-02-10 13:12:24,116.327085,39.989259,8150.0,14807
1654,035,2009-02-10 13:23:19,2009-02-10 21:59:07,116.301297,40.015367,30948.0,14432
1896,035,2009-02-10 22:11:12,2009-02-11 02:19:17,116.32085,39.98877,14885.0,14807
2474,035,2009-02-11 02:56:02,2009-02-11 06:00:47,116.301275,39.977863,11085.0,14428
2627,035,2009-02-11 06:09:37,2009-02-11 07:04:07,116.324985,39.981217,3270.0,14806
2677,035,2009-02-11 07:04:07,2009-02-11 10:57:18,116.324665,39.981266,13991.0,14806
2761,035,2009-02-11 10:59:03,2009-02-11 12:11:23,116.327392,39.989262,4340.0,14807
3116,035,2009-02-11 12:27:33,2009-02-11 21:58:05,116.301152,40.015376,34232.0,14432
3357,035,2009-02-11 22:10:25,2009-02-12 01:52:38,116.313398,39.983805,13333.0,14617
3509,035,2009-02-12 01:55:23,2009-02-12 02:25:38,116.32494,39.991386,1815.0,14807
4540,035,2009-02-12 04:04:28,2009-02-12 05:49:30,116.30137,39.978196,6302.0,14428
4677,035,2009-02-12 06:00:20,2009-02-12 07:18:10,116.325011,39.98102,4670.0,14806
4746,035,2009-02-12 07:18:10,2009-02-12 10:59:49,116.324856,39.981092,13299.0,14806
4994,035,2009-02-12 11:01:34,2009-02-12 13:22:44,116.325288,39.991173,8470.0,14807
5162,035,2009-02-12 13:28:14,2009-02-12 14:22:49,116.318732,39.980061,3275.0,14806
5415,035,2009-02-12 14:45:29,2009-02-12 21:59:49,116.301173,40.015377,26060.0,14432
5713,035,2009-02-12 22:13:54,2009-02-13 02:39:42,116.32082,39.988927,15948.0,14807
5906,035,2009-02-13 02:47:17,2009-02-13 05:52:31,116.301247,39.978257,11114.0,14428
6080,035,2009-02-13 06:03:56,2009-02-13 07:35:01,116.325185,39.981193,5465.0,14806
6143,035,2009-02-13 07:35:01,2009-02-13 10:54:00,116.324845,39.980992,11939.0,14806
6250,035,2009-02-13 10:56:15,2009-02-13 13:40:15,116.327069,39.989107,9840.0,14807
6506,035,2009-02-13 13:54:10,2009-02-14 00:54:21,116.301206,40.015358,39611.0,14432
6840,035,2009-02-14 01:15:11,2009-02-14 03:00:47,116.315996,39.971229,6336.0,14616
7145,035,2009-02-14 03:19:57,2009-02-14 05:33:47,116.301324,40.015426,8030.0,14432
8050,035,2009-02-14 05:55:02,2009-02-14 09:29:27,116.360506,40.030468,12865.0,15379
8351,035,2009-02-14 09:47:37,2009-02-14 13:22:22,116.331212,39.997936,12885.0,14997
8621,035,2009-02-14 13:33:32,2009-02-15 01:40:38,116.301221,40.015376,43626.0,14432
8932,035,2009-02-15 02:01:08,2009-02-15 05:23:53,116.360173,40.030259,12165.0,15378
9518,035,2009-02-15 06:23:18,2009-02-15 09:29:09,116.301283,40.015379,11151.0,14432
9769,035,2009-02-15 09:40:29,2009-02-15 13:46:29,116.330766,39.99788,14760.0,14997
10129,035,2009-02-15 13:58:59,2009-02-15 21:54:59,116.301325,40.0154,28560.0,14432
