,userID,stime,etime,lon,lat,duration,grid
1345,038,2009-02-06 13:25:39,2009-02-06 13:58:41,116.3252949,39.97512,1982.0,14805
1944,038,2009-02-06 14:31:35,2009-02-07 05:20:37,116.3250416,40.0790166,53342.0,14817
2398,038,2009-02-07 05:54:48,2009-02-07 06:56:12,116.3362816,39.9753249,3684.0,14994
3232,038,2009-02-07 07:26:36,2009-02-07 10:51:57,116.3177883,39.9178933,12321.0,14799
4193,038,2009-02-07 11:31:34,2009-02-07 12:09:55,116.3131433,39.9684766,2301.0,14616
4810,038,2009-02-07 12:12:51,2009-02-07 12:50:39,116.3005616,39.9710933,2268.0,14427
5046,038,2009-02-07 13:00:04,2009-02-07 13:38:09,116.41111,39.9976183,2285.0,16320
5113,038,2009-02-07 13:40:21,2009-02-07 14:14:07,116.4545866,39.9052483,2026.0,16877
5976,038,2009-02-07 14:14:07,2009-02-07 15:06:51,116.4635833,39.9081333,3164.0,17066
7653,038,2009-02-07 15:43:38,2009-02-07 16:17:22,116.3132016,39.8956883,2024.0,14608
9474,038,2009-02-07 17:15:05,2009-02-07 23:36:23,116.3036666,39.9710783,22878.0,14427
9684,038,2009-02-07 23:48:22,2009-02-08 06:35:11,116.2996049,39.9800799,24409.0,14428
14145,038,2009-02-08 09:41:10,2009-02-08 10:31:25,116.3681783,39.9081232,3015.0,15554
14504,038,2009-02-08 10:31:25,2009-02-08 11:40:49,116.3675699,39.9081083,4164.0,15554
15258,038,2009-02-08 12:08:25,2009-02-08 13:15:41,116.3132083,39.96834,4036.0,14616
17355,038,2009-02-08 14:07:44,2009-02-08 14:37:47,116.3014316,39.9696249,1803.0,14427
17939,038,2009-02-08 14:37:47,2009-02-09 01:14:50,116.3042499,39.9710816,38223.0,14427
18601,038,2009-02-09 01:47:10,2009-02-09 04:13:05,116.30435,39.9171933,8755.0,14421
20025,038,2009-02-09 04:35:54,2009-02-09 05:20:12,116.3130766,39.9213049,2658.0,14610
