,userID,stime,etime,lon,lat,duration,grid
8,112,2008-01-24 05:29:53,2008-01-27 10:03:58,116.332083333333,39.97145,275645.0,14994
34,112,2008-01-27 10:03:58,2008-01-27 10:56:06,116.32815,39.9805333333333,3128.0,14806
83,112,2008-01-27 11:39:18,2008-01-27 12:09:32,116.332266666667,39.9712333333333,1814.0,14994
101,112,2008-01-27 12:45:13,2008-01-28 01:04:37,116.307883333333,40.0695833333333,44364.0,14627
102,112,2008-01-28 01:04:37,2008-02-02 10:07:46,116.331033333333,39.9769166666667,464589.0,14995
405,112,2008-02-14 23:15:08,2008-02-19 12:46:15,116.3317299,39.9759366,394267.0,14994
477,112,2008-02-19 12:53:05,2008-02-19 13:35:01,116.3368483,39.9754833,2516.0,14994
606,112,2008-02-19 13:35:01,2008-02-23 13:35:00,116.33518,39.9750433,345599.0,14994
801,112,2008-02-23 14:46:12,2008-02-23 15:27:07,116.3896866,39.8998666,2455.0,15931
994,112,2008-02-23 16:26:05,2008-02-23 18:07:01,116.4054249,39.9092183,6056.0,16121
1458,112,2008-02-23 19:57:23,2008-02-25 13:06:29,116.3335766,39.9755466,148146.0,14994
1542,112,2008-02-25 13:06:29,2008-02-25 13:36:47,116.3368099,39.9751699,1818.0,14994
1547,112,2008-02-25 13:36:47,2008-02-25 19:17:28,116.3304166,39.9781516,20441.0,14995
1588,112,2008-02-25 19:21:33,2008-02-26 18:19:24,116.3351133,39.9754649,82671.0,14994
1835,112,2008-02-26 19:09:33,2008-02-26 20:58:15,116.319765,40.0098999,6522.0,14809
2073,112,2008-02-26 21:26:52,2008-02-27 13:27:19,116.3332049,39.9791116,57627.0,14995
2140,112,2008-02-27 13:28:48,2008-02-27 16:46:59,115.8609933,40.1363766,11891.0,7452
2142,112,2008-02-27 16:46:59,2008-02-27 17:21:06,116.3305116,39.9752133,2047.0,14994
2159,112,2008-02-27 17:29:47,2008-02-27 18:06:39,116.36685,39.9337883,2212.0,15557
2242,112,2008-02-27 18:42:09,2008-03-01 14:18:44,116.32764,39.9739333,243395.0,14805
2478,112,2008-03-01 16:17:58,2008-03-01 16:54:50,116.3860683,39.9334816,2212.0,15746
2897,112,2008-04-07 11:42:38,2008-04-07 12:37:19,116.3303166,39.9719883,3281.0,14994
3667,112,2008-04-07 14:09:51,2008-04-07 15:13:42,115.9977316,40.3576416,3831.0,9556
3851,112,2008-04-07 18:06:56,2008-04-07 19:08:49,115.9926633,40.3605633,3713.0,9556
4057,112,2008-04-07 20:38:31,2008-04-08 12:10:34,116.3480916,39.9803016,55923.0,15184
