,userID,stime,etime,lon,lat,duration,grid
0,171,2007-07-23 03:36:29,2007-07-23 04:11:33,116.32325,39.9729166666667,2104.0,14805
6,171,2007-07-23 04:11:33,2007-07-23 09:23:33,116.327766666667,39.9797,18720.0,14806
24,171,2007-07-23 09:58:24,2007-07-25 09:55:49,116.324516666667,39.9757333333333,172645.0,14805
36,171,2007-07-25 10:00:41,2007-07-25 11:56:09,116.324233333333,39.9753333333333,6928.0,14805
44,171,2007-07-25 11:56:09,2007-07-25 14:15:52,116.3253,39.9748333333333,8383.0,14805
60,171,2007-07-25 14:15:52,2007-07-26 01:17:34,116.32455,39.9753,39702.0,14805
64,171,2007-07-26 01:17:34,2007-07-27 12:56:47,116.3303,39.97535,128353.0,14994
71,171,2007-07-27 12:56:47,2007-07-28 06:42:09,116.324166666667,39.9749333333333,63922.0,14805
76,171,2007-07-28 06:42:09,2007-07-28 07:26:52,116.326333333333,39.9751333333333,2683.0,14805
78,171,2007-07-28 07:26:52,2007-07-28 08:30:56,116.27605,39.9968166666667,3844.0,14052
102,171,2007-07-28 08:30:56,2007-07-28 09:25:23,116.272483333333,39.98795,3267.0,14051
159,171,2007-07-28 10:14:43,2007-07-28 11:01:24,116.284033333333,39.9971666666667,2801.0,14241
