,userID,stime,etime,lon,lat,duration,grid
0,140,2007-04-28 04:09:35,2007-04-28 13:03:58,116.33035,39.9755833333333,32063.0,14994
62,140,2007-04-28 13:27:12,2007-04-29 02:33:01,116.419166666667,39.9921333333333,47149.0,16319
98,140,2007-04-29 02:50:07,2007-04-29 13:05:42,116.330933333333,39.9753,36935.0,14994
163,140,2007-04-29 13:29:41,2007-04-30 03:16:19,116.415383333333,39.9892333333333,49598.0,16319
209,140,2007-04-30 03:28:30,2007-05-01 22:33:58,116.330466666667,39.9752833333333,155128.0,14994
218,140,2007-05-01 22:38:58,2007-05-06 11:28:14,116.4225,39.8976833333333,391756.0,16309
896,140,2007-05-06 13:26:25,2007-05-08 01:25:25,116.410883333333,39.9896166666667,129540.0,16319
946,140,2007-05-08 01:41:17,2007-05-09 00:42:35,116.336183333333,39.9752666666667,82878.0,14994
964,140,2007-05-09 00:45:43,2007-05-09 02:05:53,116.3957,39.98845,4810.0,15941
1322,140,2008-08-18 13:53:44,2008-08-18 15:16:16,116.4357066,39.9789266,4952.0,16696
1497,140,2008-08-18 15:38:24,2008-08-19 01:04:43,116.3188716,40.0708249,33979.0,14816
2002,140,2008-08-19 01:20:28,2008-08-22 01:27:51,116.3366833,39.9751783,259643.0,14994
2527,140,2008-08-22 01:46:20,2008-08-22 14:16:54,116.3367383,39.9751999,45034.0,14994
2682,140,2008-08-22 14:20:07,2008-08-24 04:44:06,116.60786,39.9117866,138239.0,19334
2908,140,2008-08-24 04:50:27,2008-08-24 05:25:49,116.6195549,39.9051466,2122.0,19523
2931,140,2008-08-24 05:26:32,2008-08-24 15:02:24,116.6194116,39.9130883,34552.0,19523
3504,140,2008-08-24 15:30:25,2008-08-28 01:38:43,116.3276783,39.9712499,295698.0,14805
3766,140,2008-08-28 01:47:41,2008-08-28 14:58:59,116.336665,39.97518,47478.0,14994
4117,140,2008-08-28 15:08:57,2008-08-29 02:10:12,116.4151666,39.9890783,39675.0,16319
4606,140,2008-08-29 02:23:06,2008-08-29 11:03:50,116.3366349,39.9752666,31244.0,14994
5258,140,2008-08-29 11:28:28,2008-08-29 13:07:43,116.4063966,39.9980666,5955.0,16131
5543,140,2008-08-29 13:19:25,2008-08-29 15:58:40,116.2738449,40.0796549,9555.0,14061
6045,140,2008-08-29 16:29:04,2008-08-30 04:58:34,116.6079832,39.912145,44970.0,19334
6109,140,2008-08-30 04:58:34,2008-08-30 05:44:02,116.5923333,39.9111466,2728.0,19145
7379,140,2008-08-30 06:26:16,2008-08-30 08:50:49,116.3876616,39.9439416,8673.0,15936
8599,140,2008-08-30 09:28:39,2008-08-31 02:35:08,116.5842216,39.9111716,61589.0,18956
10983,140,2008-08-31 04:29:50,2008-08-31 05:57:08,116.8101516,40.5197533,5238.0,22615
11324,140,2008-08-31 06:05:28,2008-08-31 07:06:54,116.7962233,40.56058,3686.0,22430
16091,140,2008-08-31 10:53:16,2008-08-31 13:31:33,116.408505,39.84515,9497.0,16114
17280,140,2008-08-31 13:56:04,2008-08-31 16:21:19,116.4177299,39.9892833,8715.0,16319
17869,140,2008-08-31 16:53:42,2008-09-01 14:12:36,116.3133066,40.0700733,76734.0,14627
18075,140,2008-09-01 14:36:41,2008-09-01 17:02:48,116.3144816,40.0702199,8767.0,14627
18519,140,2008-09-01 17:18:01,2008-09-02 01:50:12,116.3238466,40.07332,30731.0,14816
18627,140,2008-09-02 02:11:53,2008-09-02 04:52:04,116.3331299,39.975445,9611.0,14994
19125,140,2008-09-02 05:33:07,2008-09-02 16:20:47,116.4545766,39.8821099,38860.0,16874
19309,140,2008-09-02 16:40:27,2008-09-03 02:08:47,116.4150266,39.9891316,34100.0,16319
19722,140,2008-09-03 02:43:32,2008-09-03 11:59:08,116.3365966,39.9752233,33336.0,14994
19893,140,2008-09-03 12:01:57,2008-09-03 13:05:56,116.3191749,39.9709833,3839.0,14805
20439,140,2008-09-03 13:22:15,2008-09-04 01:21:38,116.4153916,39.9891399,43163.0,16319
20850,140,2008-09-04 01:33:14,2008-09-04 15:00:30,116.3366833,39.97521,48436.0,14994
21208,140,2008-09-04 15:10:25,2008-09-05 10:36:52,116.40777,39.9939716,69987.0,16130
22984,140,2008-09-05 12:06:33,2008-09-05 14:12:10,116.4083933,39.8451133,7537.0,16114
24487,140,2008-09-05 14:44:58,2008-09-08 16:41:41,116.4861883,39.9997666,266203.0,17454
24576,140,2008-09-08 16:47:15,2008-09-09 01:45:33,116.4155516,39.9891166,32298.0,16319
25294,140,2008-09-09 02:05:03,2008-09-09 15:50:21,116.3365683,39.9751666,49518.0,14994
25673,140,2008-09-09 16:01:51,2008-09-11 01:32:21,116.4154366,39.989105,120630.0,16319
26540,140,2008-09-11 01:56:42,2008-09-11 08:41:50,116.3367016,39.9752633,24308.0,14994
26618,140,2008-09-11 08:41:58,2008-09-11 15:38:48,116.3367666,39.9752533,25010.0,14994
27008,140,2008-09-11 15:47:40,2008-09-12 01:14:48,116.4154799,39.9890583,34028.0,16319
27391,140,2008-09-12 01:28:04,2008-09-13 06:08:54,116.3366716,39.9753383,103250.0,14994
27698,140,2008-09-13 06:18:38,2008-09-13 06:52:50,116.3986933,39.9735899,2052.0,15939
28440,140,2008-09-13 07:28:40,2008-09-13 10:41:43,116.4153183,39.9890616,11583.0,16319
29766,140,2008-09-13 11:34:18,2008-09-15 05:38:36,116.3049149,39.9799949,151458.0,14428
30985,140,2008-09-15 06:25:27,2008-09-16 16:19:30,116.4126566,39.8901083,122043.0,16308
31054,140,2008-09-16 16:19:43,2008-09-17 01:14:55,116.4075149,39.9938499,32112.0,16130
31250,140,2008-09-17 01:18:30,2008-09-17 15:21:45,116.3837049,39.986695,50595.0,15752
31501,140,2008-09-17 15:30:02,2008-09-18 01:44:41,116.415405,39.98918,36879.0,16319
31974,140,2008-09-18 02:04:53,2008-09-18 02:44:20,116.3012883,39.9231633,2367.0,14422
32510,140,2008-09-18 03:05:14,2008-09-18 14:05:09,116.32511,39.9745399,39595.0,14805
32705,140,2008-09-18 14:09:13,2008-09-19 01:55:36,116.4154483,39.9890983,42383.0,16319
33421,140,2008-09-19 02:13:52,2008-09-19 11:53:10,116.3365699,39.9752416,34758.0,14994
33865,140,2008-09-19 12:05:47,2008-09-21 11:42:41,116.4153899,39.9891283,171414.0,16319
34313,140,2008-09-21 11:55:32,2008-09-22 02:51:48,116.415435,39.9892016,53776.0,16319
34917,140,2008-09-22 03:14:07,2008-09-22 12:08:48,116.4503799,39.9986316,32081.0,16887
35970,140,2008-09-22 12:52:12,2008-09-23 02:24:24,116.4109483,39.9890666,48732.0,16319
36383,140,2008-09-23 02:34:51,2008-09-23 12:05:45,116.3365416,39.9753416,34254.0,14994
37613,140,2008-09-23 12:56:49,2008-09-24 02:10:47,116.4178383,39.9892533,47638.0,16319
38217,140,2008-09-24 02:29:41,2008-09-24 06:46:59,116.3229049,39.98109,15438.0,14806
39387,140,2008-09-24 07:43:21,2008-09-24 14:23:40,116.20559,39.9980549,24019.0,12918
39735,140,2008-09-24 14:35:44,2008-09-25 15:06:26,116.4154266,39.9891433,88242.0,16319
40134,140,2008-09-25 15:23:13,2008-09-26 02:32:52,116.3909433,39.9983049,40179.0,15942
40628,140,2008-09-26 02:50:53,2008-09-26 10:56:56,116.336685,39.97526,29163.0,14994
41138,140,2008-09-26 11:11:33,2008-09-27 14:58:08,116.4074999,39.9871266,99995.0,16130
41446,140,2008-09-27 15:08:31,2008-09-30 04:16:51,116.4153866,39.9890766,220100.0,16319
41520,140,2008-09-30 04:16:51,2008-09-30 05:40:07,116.41427,39.9819816,4996.0,16318
42270,140,2008-09-30 05:51:30,2008-09-30 09:11:42,116.3366866,39.975235,12012.0,14994
43069,140,2008-09-30 09:47:33,2008-09-30 10:43:18,116.2660333,39.9815916,3345.0,13861
44861,140,2008-09-30 11:27:36,2008-09-30 13:01:25,116.3474366,39.9800216,5629.0,15184
45140,140,2008-09-30 13:01:25,2008-09-30 13:53:13,116.3305566,39.9746616,3108.0,14994
45891,140,2008-10-08 02:36:34,2008-10-08 14:40:24,116.336615,39.9751483,43430.0,14994
46157,140,2008-10-08 14:50:29,2008-10-10 23:50:46,116.4152283,39.9890916,205217.0,16319
