,userID,stime,etime,lon,lat,duration,grid
1375,169,2010-05-10 11:39:05,2010-05-11 10:24:05,116.40575,40.04308,81900.0,16136
2579,169,2010-05-11 10:56:13,2010-05-12 10:49:36,116.405741,40.043018,86003.0,16136
3539,169,2010-05-12 11:13:50,2010-05-13 10:53:29,116.405734,40.043094,85179.0,16136
4477,169,2010-05-13 11:14:29,2010-05-14 01:37:23,116.405744,40.043068,51774.0,16136
4925,169,2010-05-14 01:47:07,2010-05-14 11:05:06,116.336735,39.975157,33479.0,14994
6287,169,2010-05-14 11:48:57,2010-05-16 09:58:28,116.398927,40.052097,166171.0,15948
7638,169,2010-05-16 10:33:49,2010-05-17 01:05:27,116.466437,39.947562,52298.0,17070
9022,169,2010-05-17 01:46:57,2010-05-17 10:54:59,116.336607,39.975153,32882.0,14994
10096,169,2010-05-17 11:30:10,2010-05-18 01:47:08,116.398842,40.052068,51418.0,15948
10417,169,2010-05-18 01:59:11,2010-05-18 10:22:55,116.336724,39.975158,30224.0,14994
12033,169,2010-05-18 11:26:30,2010-05-19 01:02:24,116.398895,40.052123,48954.0,15948
13529,169,2010-05-19 01:49:03,2010-05-19 11:00:13,116.336653,39.975145,33070.0,14994
15151,169,2010-05-19 11:42:09,2010-05-20 10:08:06,116.398833,40.052062,80757.0,15948
16952,169,2010-05-20 11:12:35,2010-05-21 01:01:35,116.398841,40.052029,49740.0,15948
18399,169,2010-05-21 01:43:27,2010-05-21 10:26:26,116.336575,39.97511,31379.0,14994
19929,169,2010-05-21 11:15:06,2010-05-22 09:41:59,116.398843,40.052064,80813.0,15948
22218,169,2010-05-22 10:50:50,2010-05-22 11:49:22,116.427158,39.944013,3512.0,16503
23361,169,2010-05-22 12:21:54,2010-05-24 00:48:23,116.398956,40.052052,131189.0,15948
24556,169,2010-05-24 01:30:17,2010-05-24 09:52:03,116.336643,39.975125,30106.0,14994
25924,169,2010-05-24 10:40:41,2010-05-25 00:58:05,116.405747,40.043042,51444.0,16136
27721,169,2010-05-25 01:55:28,2010-05-25 10:29:35,116.334801,39.979976,30847.0,14995
28063,169,2010-05-25 10:39:42,2010-05-25 11:13:43,116.375121,39.971156,2041.0,15561
29143,169,2010-05-25 11:39:56,2010-05-26 00:57:40,116.398821,40.052082,47864.0,15948
30492,169,2010-05-26 01:44:44,2010-05-27 01:00:35,116.336634,39.975177,83751.0,14994
31430,169,2010-05-27 01:26:01,2010-05-27 10:18:53,116.375083,39.97111,31972.0,15561
33082,169,2010-05-27 11:28:12,2010-05-27 12:02:36,116.398926,40.052071,2064.0,15948
33934,169,2010-05-27 12:23:36,2010-05-28 01:18:06,116.466955,40.007025,46470.0,17077
34519,169,2010-05-28 01:33:34,2010-05-28 10:49:23,116.336697,39.975155,33349.0,14994
35993,169,2010-05-28 11:29:55,2010-05-29 12:47:53,116.405733,40.043104,91078.0,16136
36597,169,2010-05-29 12:56:42,2010-05-30 07:08:35,116.44292,40.016795,65513.0,16700
36896,169,2010-05-30 07:20:30,2010-05-30 08:16:19,116.383952,39.931938,3349.0,15746
37281,169,2010-05-30 08:28:48,2010-05-30 09:38:53,116.428352,39.926135,4205.0,16501
37812,169,2010-05-30 09:53:54,2010-05-30 10:42:20,116.466436,39.947578,2906.0,17070
38790,169,2010-05-30 11:04:54,2010-05-31 01:29:44,116.406984,40.043096,51890.0,16136
40337,169,2010-05-31 02:11:12,2010-05-31 10:19:20,116.336622,39.975176,29288.0,14994
41913,169,2010-05-31 11:22:24,2010-06-01 01:40:35,116.405719,40.043015,51491.0,16136
42410,169,2010-06-01 01:51:34,2010-06-02 01:29:29,116.336726,39.975094,85075.0,14994
43287,169,2010-06-02 01:57:00,2010-06-02 10:26:53,116.336653,39.975117,30593.0,14994
43933,169,2010-06-02 10:39:47,2010-06-03 00:52:05,116.375075,39.971126,51138.0,15561
45087,169,2010-06-03 01:23:24,2010-06-03 10:10:08,116.375093,39.971121,31604.0,15561
46633,169,2010-06-03 11:07:21,2010-06-04 01:20:05,116.405737,40.043052,51164.0,16136
