,userID,stime,etime,lon,lat,duration,grid
464,152,2008-08-22 01:18:17,2008-08-22 02:50:15,116.345506,39.943999,5518.0,15180
1768,152,2008-08-22 03:39:58,2008-08-22 12:54:36,116.286723,40.052007,33278.0,14247
2133,152,2008-08-22 13:10:36,2008-08-23 03:09:38,116.322046,40.00898,50342.0,14809
2637,152,2008-08-23 03:26:44,2008-08-23 04:14:30,116.32133,40.007051,2866.0,14809
3690,152,2008-08-23 05:20:58,2008-08-23 07:07:39,116.321143,40.007102,6401.0,14809
3876,152,2008-08-23 07:07:39,2008-08-23 07:42:43,116.318636,40.00702,2104.0,14809
4606,152,2008-08-23 07:42:43,2008-08-23 08:34:38,116.321228,40.007065,3115.0,14809
5132,152,2008-08-23 08:39:23,2008-08-23 09:11:51,116.326309,39.998031,1948.0,14808
6755,152,2008-08-23 09:54:36,2008-08-23 11:33:20,116.318517,40.007029,5924.0,14809
8501,152,2008-08-23 11:40:46,2008-08-23 12:28:00,116.309672,39.989027,2834.0,14618
9358,152,2008-08-23 12:50:24,2008-08-23 13:58:04,116.315546,40.002402,4060.0,14619
