,userID,stime,etime,lon,lat,duration,grid
316,131,2009-04-17 12:24:49,2009-04-17 18:43:40,116.3214016,39.9801449,22731.0,14806
1354,131,2009-04-17 19:12:12,2009-04-18 09:29:47,116.393385,40.0020516,51455.0,15942
3576,131,2009-04-18 11:19:09,2009-04-18 13:01:55,116.5356249,40.1509049,6166.0,18227
4356,131,2009-04-18 13:16:14,2009-04-18 13:57:22,116.5371166,40.0690683,2468.0,18218
5002,131,2009-04-18 14:09:55,2009-04-18 14:47:14,116.5498949,40.1059716,2239.0,18411
5463,131,2009-04-18 14:56:50,2009-04-18 15:28:11,116.536995,40.1498766,1881.0,18227
5519,131,2009-04-18 15:28:11,2009-04-18 17:45:13,116.53457,40.1509516,8222.0,18227
5655,131,2009-04-18 18:06:32,2009-04-18 18:53:56,116.4779816,40.16238,2844.0,17283
7006,131,2009-04-18 19:17:18,2009-04-18 20:22:30,116.4611416,39.9711066,3912.0,17073
8286,131,2009-04-18 20:44:05,2009-04-19 06:26:46,116.5369999,40.1499183,34961.0,18227
9788,131,2009-04-19 07:47:42,2009-04-19 09:06:40,116.5370482,40.1498716,4738.0,18227
9875,131,2009-04-19 09:06:48,2009-04-21 06:30:15,116.5370116,40.1469666,163407.0,18226
13210,131,2009-04-21 08:20:08,2009-04-21 09:35:16,116.324865,39.9848133,4508.0,14806
19163,131,2009-04-21 12:04:16,2009-04-21 12:35:23,116.3303549,40.0071849,1867.0,14998
19608,131,2009-04-21 13:17:36,2009-04-21 14:19:12,116.3187583,39.9800916,3696.0,14806
19975,131,2009-04-21 14:26:40,2009-04-21 15:18:20,116.33029,40.007075,3100.0,14998
27843,131,2009-04-21 17:57:18,2009-04-21 20:08:37,116.3249016,39.9850083,7879.0,14806
28386,131,2009-04-21 20:15:51,2009-04-22 08:34:48,116.3742216,39.9980866,44337.0,15564
28833,131,2009-04-22 08:46:32,2009-04-23 19:39:25,116.3249116,39.9849216,125573.0,14806
29276,131,2009-04-23 19:52:12,2009-04-23 21:30:05,116.3278249,39.9710949,5873.0,14805
31645,131,2009-04-23 22:18:20,2009-04-24 08:19:33,116.3742483,39.998075,36073.0,15564
32201,131,2009-06-26 18:04:48,2009-06-26 20:23:27,116.2908299,39.9647633,8319.0,14237
33123,131,2009-06-26 20:45:27,2009-06-27 09:48:13,116.3742216,39.9981233,46966.0,15564
33225,131,2009-06-27 09:48:13,2009-06-27 11:51:33,116.3745283,40.0071249,7400.0,15565
33241,131,2009-06-27 11:51:33,2009-06-30 07:38:21,116.3747766,40.0069633,244008.0,15565
34103,131,2009-06-30 08:21:32,2009-07-01 20:21:30,116.3249033,39.9848949,129598.0,14806
35008,131,2009-07-01 20:41:25,2009-07-02 08:16:52,116.3742683,39.9980533,41727.0,15564
35580,131,2009-07-02 08:32:43,2009-07-02 18:04:22,116.3249416,39.9848549,34299.0,14806
35738,131,2009-07-02 18:05:37,2009-07-02 21:49:03,116.3249749,39.9796849,13406.0,14806
37616,131,2009-07-02 22:36:42,2009-07-03 07:26:45,116.37425,39.9982316,31803.0,15564
38543,131,2009-07-03 08:30:17,2009-07-03 09:17:31,116.3248549,39.9849266,2834.0,14806
39077,131,2009-07-03 09:27:38,2009-07-03 11:05:59,116.3602616,39.9615683,5901.0,15371
39477,131,2009-07-03 11:18:22,2009-07-03 12:08:17,116.3248516,39.9848249,2995.0,14806
39921,131,2009-07-03 12:17:47,2009-07-03 14:06:41,116.3397733,39.9620183,6534.0,14993
40328,131,2009-07-03 14:15:26,2009-07-03 16:37:13,116.3216749,39.9801333,8507.0,14806
41860,131,2009-07-03 17:40:43,2009-07-03 18:21:22,116.3176233,39.9801633,2439.0,14806
42596,131,2009-07-03 18:35:26,2009-07-10 09:57:36,116.3742399,39.9981083,573730.0,15564
43187,131,2009-07-10 10:14:50,2009-07-10 18:51:47,116.3248816,39.9849066,31017.0,14806
44017,131,2009-07-10 19:09:50,2009-07-15 11:47:57,116.3742733,39.9980666,405487.0,15564
44332,131,2009-07-15 12:00:42,2009-07-15 13:37:54,116.3397833,39.9620683,5832.0,14993
44749,131,2009-07-15 13:52:35,2009-07-15 16:29:36,116.3249549,39.9848633,9421.0,14806
45125,131,2009-07-15 17:05:56,2009-07-15 18:43:08,116.3132633,39.9840299,5832.0,14617
47566,131,2009-07-15 19:58:05,2009-07-16 07:05:09,116.5370099,40.1498666,40024.0,18227
49648,131,2009-07-16 07:49:01,2009-07-16 08:22:44,116.3186616,39.97997,2023.0,14806
49675,131,2009-07-16 08:22:44,2009-07-16 12:52:52,116.3186633,39.9800883,16208.0,14806
51951,131,2009-07-16 14:17:16,2009-07-16 18:10:53,116.3248599,39.9849066,14017.0,14806
52649,131,2009-07-16 18:23:30,2009-07-16 19:14:24,116.3721449,39.9959416,3054.0,15564
52749,131,2009-07-16 19:14:24,2009-07-22 07:35:15,116.3742633,39.9981549,476451.0,15564
53998,131,2009-07-22 08:27:53,2009-07-22 09:43:24,116.3691416,40.0071133,4531.0,15565
54699,131,2009-07-22 09:55:35,2009-07-22 12:02:12,116.3249199,39.9848133,7597.0,14806
55147,131,2009-07-22 12:12:05,2009-07-22 13:55:15,116.3397516,39.962045,6190.0,14993
55965,131,2009-08-01 11:20:19,2009-08-01 14:06:09,116.4109283,39.9471183,9950.0,16314
56002,131,2009-08-01 14:12:29,2009-08-01 15:09:26,116.316745,39.9622183,3417.0,14615
56332,131,2009-08-01 15:34:58,2009-08-02 11:04:20,116.319835,39.9801083,70162.0,14806
56371,131,2009-08-02 11:14:28,2009-08-02 14:15:16,116.3914799,39.9081833,10848.0,15932
56627,131,2009-08-02 14:15:16,2009-08-02 14:56:00,116.39056,39.9171233,2444.0,15933
56653,131,2009-08-02 14:56:00,2009-08-02 15:54:26,116.3902833,39.9169133,3506.0,15933
56657,131,2009-08-02 15:54:26,2009-08-02 16:28:59,116.3900633,39.9200166,2073.0,15933
56733,131,2009-08-02 16:37:29,2009-08-02 18:30:27,116.389475,39.9197183,6778.0,15933
57109,131,2009-08-02 18:31:55,2009-08-02 19:24:01,116.3903516,39.9235299,3126.0,15934
57233,131,2009-08-02 19:24:01,2009-08-02 20:05:52,116.3957566,39.9221983,2511.0,15933
57461,131,2009-08-02 20:35:45,2009-08-02 22:34:52,116.395655,39.9071066,7147.0,15932
