,userID,stime,etime,lon,lat,duration,grid
0,093,2008-07-14 17:53:12,2008-07-20 09:40:45,116.3301966,39.9761883,488853.0,14994
1825,093,2008-08-15 08:42:08,2008-08-15 19:32:30,116.3273816,39.9800266,39022.0,14806
2131,093,2008-08-15 19:34:02,2008-08-16 09:49:09,116.32497,39.9755466,51307.0,14805
2704,093,2008-08-16 09:56:00,2008-08-17 22:04:14,116.3287233,39.9800583,130094.0,14995
2912,093,2008-08-17 22:04:14,2008-08-19 05:18:11,116.3620466,39.9567883,112437.0,15370
3054,093,2008-08-19 05:20:07,2008-08-19 14:23:28,116.336735,39.9749333,32601.0,14994
3726,093,2008-08-19 14:23:30,2008-08-20 00:10:10,116.331355,39.97973,35200.0,14995
3824,093,2008-08-20 00:12:09,2008-08-22 00:42:20,116.3270133,39.9800366,174611.0,14806
3986,093,2008-08-22 00:43:05,2008-08-23 01:45:36,116.3274833,39.9800599,90151.0,14806
4321,093,2008-08-23 01:45:36,2008-08-23 08:56:29,116.3281183,39.98129,25853.0,14806
4965,093,2008-08-23 09:24:11,2008-08-23 10:11:43,116.383905,39.8975533,2852.0,15742
6711,093,2008-08-23 10:31:56,2008-08-25 02:31:35,116.3939816,39.9060766,143979.0,15932
6999,093,2008-08-25 02:41:15,2008-08-29 01:35:39,116.3281533,39.9799683,341664.0,14806
