,userID,stime,etime,lon,lat,duration,grid
0,092,2007-11-30 14:36:01,2007-11-30 17:55:42,116.3310483,39.9750066,11981.0,14994
63,092,2007-11-30 18:03:37,2007-12-01 09:21:20,116.3316649,39.9049333,55063.0,14987
89,092,2007-12-01 09:38:59,2007-12-01 10:51:35,116.3102399,39.9814316,4356.0,14617
142,092,2007-12-01 11:09:21,2007-12-01 12:38:07,116.3142949,39.9680266,5326.0,14616
156,092,2007-12-01 12:38:07,2007-12-02 15:42:09,116.3103433,39.9695233,97442.0,14616
165,092,2007-12-02 15:42:09,2007-12-02 17:21:13,116.3116716,39.9746933,5944.0,14616
174,092,2007-12-02 17:21:13,2007-12-02 18:10:11,116.3058316,39.9808616,2938.0,14617
212,092,2007-12-02 18:18:26,2007-12-04 16:10:30,116.3124266,39.9676,165124.0,14616
250,092,2007-12-04 16:10:30,2007-12-05 14:47:17,116.30433,39.9712166,81407.0,14427
296,092,2007-12-05 14:54:47,2007-12-05 16:07:12,116.3016383,39.9620166,4345.0,14426
299,092,2007-12-05 16:07:12,2007-12-05 16:40:51,116.3387766,39.9139,2019.0,14988
313,092,2007-12-05 16:51:44,2007-12-05 17:51:55,116.4080933,39.9534866,3611.0,16126
465,092,2007-12-05 19:07:13,2007-12-07 09:32:47,116.3027433,39.9702416,138334.0,14427
535,092,2007-12-07 10:01:06,2007-12-07 14:42:30,116.3301933,39.93646,16884.0,14990
569,092,2007-12-07 14:43:47,2007-12-08 12:22:43,116.32668,39.9713483,77936.0,14805
581,092,2007-12-08 12:27:26,2007-12-10 08:39:35,116.3120383,39.9726366,159129.0,14616
630,092,2007-12-10 08:48:15,2007-12-10 11:14:16,116.3072266,39.9812566,8761.0,14617
708,092,2007-12-10 11:44:50,2007-12-11 16:43:02,116.3098483,39.9557033,104292.0,14614
732,092,2007-12-11 17:34:55,2007-12-14 15:35:23,116.3040933,39.9713816,252028.0,14427
994,092,2007-12-14 15:49:45,2007-12-14 17:31:16,116.30517,39.971075,6091.0,14616
1038,092,2007-12-14 17:45:16,2007-12-15 12:34:49,116.2895849,39.9932899,67773.0,14240
1050,092,2007-12-15 12:35:32,2007-12-16 08:39:06,116.3127199,39.9721916,72214.0,14616
1200,092,2007-12-16 09:15:59,2007-12-16 15:30:39,116.31917,39.9977899,22480.0,14808
1316,092,2007-12-16 15:55:07,2007-12-17 10:37:47,116.3388283,39.999225,67360.0,14997
1318,092,2007-12-17 10:37:47,2007-12-17 11:08:23,116.3002049,39.9690533,1836.0,14427
1351,092,2007-12-17 11:09:01,2007-12-18 08:32:55,116.3014283,39.9705516,77034.0,14427
1352,092,2007-12-18 08:32:55,2007-12-19 12:34:35,116.3114016,39.9763199,100900.0,14616
1511,092,2007-12-19 12:34:35,2007-12-19 18:12:51,116.3078266,39.9802983,20296.0,14617
1519,092,2007-12-19 18:12:51,2007-12-20 08:36:15,116.3101166,39.9797516,51804.0,14617
1682,092,2007-12-20 08:36:52,2007-12-20 17:39:00,116.3068533,39.9789949,32528.0,14617
1723,092,2007-12-20 17:39:40,2007-12-20 18:10:32,116.303845,39.9711916,1852.0,14427
1735,092,2007-12-20 18:10:32,2007-12-21 08:32:21,116.3042766,39.9710249,51709.0,14427
1747,092,2007-12-21 08:32:21,2007-12-21 18:42:02,116.3121033,39.9727916,36581.0,14616
1831,092,2007-12-21 18:44:01,2007-12-23 08:50:43,116.3270766,39.9120616,137202.0,14798
1888,092,2007-12-23 09:37:47,2007-12-23 14:57:35,116.2942099,39.9597016,19188.0,14426
1912,092,2007-12-23 15:02:45,2007-12-27 09:20:41,116.3014116,39.9692183,325076.0,14427
1932,092,2007-12-27 09:29:42,2007-12-27 10:33:04,116.3291066,39.9751316,3802.0,14994
2026,092,2007-12-27 10:53:52,2007-12-28 10:54:15,116.3022033,39.97141,86423.0,14427
2266,092,2007-12-28 11:13:13,2007-12-28 12:53:25,116.3042016,39.9710549,6012.0,14427
2424,092,2007-12-28 13:23:01,2007-12-30 17:19:10,115.8764899,40.2321566,186969.0,7652
2425,092,2007-12-30 17:19:10,2008-01-01 09:09:47,116.3119399,39.9717116,143437.0,14616
2660,092,2008-01-01 09:52:18,2008-01-01 10:27:15,116.4546349,39.9523016,2097.0,16882
2661,092,2008-01-01 10:27:15,2008-01-01 16:43:07,116.4745916,39.8786983,22552.0,17252
2939,092,2008-01-01 17:53:38,2008-01-05 14:27:08,116.3113383,39.9675616,333210.0,14616
2993,092,2008-01-05 14:32:58,2008-01-09 20:50:16,116.3023783,39.97434,368238.0,14427
3244,092,2008-01-09 21:31:20,2008-01-09 22:29:50,116.3029616,39.9708133,3510.0,14427
3365,092,2008-01-09 23:13:50,2008-01-10 08:33:06,116.30676,39.9748666,33556.0,14616
3410,092,2008-01-10 08:35:38,2008-01-10 18:44:32,116.3130683,39.9113933,36534.0,14609
3411,092,2008-01-10 18:44:32,2008-01-11 18:11:26,116.3106866,39.9746366,84414.0,14616
3715,092,2008-01-11 18:47:22,2008-01-11 20:06:43,116.307545,39.9699683,4761.0,14616
3803,092,2008-01-11 20:12:43,2008-01-17 13:36:24,116.3131766,39.9683866,494621.0,14616
3919,092,2008-01-17 13:36:24,2008-01-17 14:28:07,116.3132016,39.9686149,3103.0,14616
4005,092,2008-01-17 14:45:09,2008-01-17 16:52:05,116.43087,39.9611983,7616.0,16505
4027,092,2008-01-17 17:05:30,2008-01-17 18:02:02,116.4158833,39.96921,3392.0,16317
4194,092,2008-01-17 18:15:56,2008-01-17 19:37:36,116.3013466,39.9674816,4900.0,14427
4241,092,2008-01-17 19:43:43,2008-01-18 08:29:00,116.3023199,39.96914,45917.0,14427
4477,092,2008-01-18 09:10:59,2008-01-18 13:32:04,116.4674983,39.9234199,15665.0,17068
4642,092,2008-01-18 13:44:21,2008-01-18 14:37:41,116.3749449,39.9712583,3200.0,15561
4947,092,2008-01-18 15:53:54,2008-01-18 17:14:26,116.497155,39.9268099,4832.0,17635
5473,092,2008-01-18 19:43:39,2008-01-19 09:48:52,116.3038199,39.9697183,50713.0,14427
5514,092,2008-01-19 10:07:35,2008-01-19 11:19:40,116.310845,39.9815133,4325.0,14617
5560,092,2008-01-19 11:19:40,2008-01-21 08:31:11,116.309485,39.9784283,162691.0,14617
5825,092,2008-01-21 09:14:00,2008-01-21 15:22:50,116.4407033,39.9620583,22130.0,16694
6224,092,2008-01-21 16:58:00,2008-01-22 09:07:09,116.301765,39.9703716,58149.0,14427
6267,092,2008-01-22 09:10:11,2008-01-22 09:53:28,116.3132749,39.9698233,2597.0,14616
6268,092,2008-01-22 09:53:28,2008-01-22 13:20:49,116.441205,39.9613099,12441.0,16694
6347,092,2008-01-22 13:36:33,2008-01-22 14:06:38,116.4554049,39.9534499,1805.0,16882
6496,092,2008-01-22 14:09:05,2008-01-22 15:04:04,116.4403366,39.9562233,3299.0,16693
6574,092,2008-01-22 15:38:47,2008-01-23 08:25:05,116.3103033,39.9684816,60378.0,14616
6789,092,2008-01-23 09:05:05,2008-01-23 17:52:36,116.44672,39.9657433,31651.0,16883
7088,092,2008-01-23 19:28:59,2008-01-24 15:03:32,116.3131366,39.9683066,70473.0,14616
7201,092,2008-01-24 15:24:51,2008-01-24 18:26:29,116.43948,39.9620549,10898.0,16694
7247,092,2008-01-24 19:11:44,2008-01-25 08:41:26,116.3105833,39.9686466,48582.0,14616
7286,092,2008-01-25 09:23:08,2008-01-25 13:24:35,116.3603166,39.9067766,14487.0,15365
7326,092,2008-01-25 13:52:37,2008-01-25 14:42:26,116.4961349,39.9277616,2989.0,17635
7721,092,2008-01-25 16:17:25,2008-01-27 13:06:43,116.3103216,39.9693583,161358.0,14616
8051,092,2008-01-27 15:03:35,2008-01-27 17:51:36,116.4311866,39.9922433,10081.0,16508
8084,092,2008-01-27 17:53:54,2008-01-28 08:40:38,116.3014833,39.9682349,53204.0,14427
8206,092,2008-01-28 09:11:22,2008-01-28 17:44:20,116.4394199,39.9620616,30778.0,16694
8468,092,2008-01-28 18:22:28,2008-01-29 08:32:38,116.3048183,39.9710433,51010.0,14427
8470,092,2008-01-29 08:32:38,2008-01-29 09:11:42,116.3135333,39.96896,2344.0,14616
8481,092,2008-01-29 09:15:45,2008-01-29 17:19:34,116.4407266,39.9607499,29029.0,16694
8512,092,2008-02-25 08:27:50,2008-02-25 09:02:25,116.3135483,39.9694799,2075.0,14616
8541,092,2008-02-25 09:05:05,2008-02-25 13:58:25,116.4393,39.96205,17600.0,16694
8586,092,2008-02-25 14:31:03,2008-02-25 16:09:52,116.3816366,39.9864266,5929.0,15752
8746,092,2008-02-25 16:43:09,2008-02-26 08:09:44,116.3837949,40.0081133,55595.0,15754
8793,092,2008-02-26 08:18:15,2008-02-26 09:00:29,116.3071399,39.9380649,2534.0,14612
8794,092,2008-02-26 09:00:29,2008-02-26 16:40:22,116.524885,39.9583516,27593.0,18016
9056,092,2008-02-26 17:30:24,2008-03-01 06:57:52,116.3038833,39.9710516,307648.0,14427
9083,092,2008-03-01 07:36:29,2008-03-01 08:12:15,116.3403583,39.9661499,2146.0,15182
9111,092,2008-03-01 08:22:14,2008-03-01 09:08:10,116.501695,39.9146216,2756.0,17634
9411,092,2008-03-01 09:43:56,2008-03-01 14:38:29,116.4958683,39.926595,17673.0,17635
9910,092,2008-03-01 16:26:31,2008-03-03 12:44:21,116.3051749,39.9710566,159470.0,14616
9916,092,2008-03-03 12:44:21,2008-03-03 14:24:20,116.3047383,39.9711666,5999.0,14427
9946,092,2008-03-03 14:39:27,2008-03-03 18:58:53,116.3038183,39.9710333,15566.0,14427
10004,092,2008-03-03 19:28:24,2008-03-04 08:35:27,116.3041916,39.97107,47223.0,14427
10158,092,2008-03-04 09:13:04,2008-03-08 15:28:27,116.4400133,39.9614649,368123.0,16694
10188,092,2008-03-08 15:38:02,2008-03-08 16:27:40,116.3138249,39.9679483,2978.0,14616
10201,092,2008-03-08 16:31:58,2008-03-10 08:41:53,116.3120116,39.97193,144595.0,14616
10505,092,2008-03-10 09:15:53,2008-03-10 16:18:02,116.4395599,39.9616783,25329.0,16694
10561,092,2008-03-10 16:45:01,2008-03-11 08:08:35,116.3115383,39.9676133,55414.0,14616
10628,092,2008-03-11 08:11:47,2008-03-11 17:20:08,116.3367766,40.0082766,32901.0,14998
10838,092,2008-03-11 18:22:50,2008-03-16 14:45:55,116.3073799,39.9676433,418985.0,14616
10878,092,2008-03-16 14:45:55,2008-03-16 15:30:05,116.3141149,39.968385,2650.0,14616
10985,092,2008-03-16 16:17:26,2008-03-17 08:24:22,116.3052133,39.9710283,58016.0,14616
11161,092,2008-03-17 09:17:18,2008-03-18 08:28:20,116.4390966,39.9619766,83462.0,16694
11181,092,2008-03-18 08:28:20,2008-03-18 11:41:01,116.3072783,39.9693633,11561.0,14616
11390,092,2008-03-18 12:02:35,2008-03-18 13:52:20,116.3331183,39.962355,6585.0,14993
11400,092,2008-03-18 13:56:56,2008-03-19 07:11:48,116.3103533,39.9685849,62092.0,14616
11504,092,2008-03-19 07:55:37,2008-03-19 14:09:18,116.3047083,39.96938,22421.0,14427
11565,092,2008-03-19 14:29:44,2008-03-22 00:25:18,116.3250849,39.9753666,208534.0,14805
11631,092,2008-03-22 00:27:29,2008-03-22 04:34:01,116.4427616,39.9587016,14792.0,16694
11877,092,2008-03-22 05:08:59,2008-03-24 00:27:43,116.3128266,39.9721066,155924.0,14616
12152,092,2008-03-24 02:57:53,2008-03-24 06:14:02,116.3751816,39.9710283,11769.0,15561
12448,092,2008-03-24 07:11:48,2008-03-24 10:20:01,116.4397649,39.961615,11293.0,16694
12539,092,2008-03-24 10:20:01,2008-03-24 11:13:11,116.4309366,39.9614833,3190.0,16505
12723,092,2008-03-24 11:35:11,2008-03-26 06:15:02,116.3792883,39.9660099,153591.0,15749
12827,092,2008-03-26 06:51:50,2008-03-26 08:20:31,116.3344066,39.9569216,5321.0,14992
12929,092,2008-03-26 08:38:34,2008-03-28 02:51:08,116.3020733,39.9704,151954.0,14427
12937,092,2008-03-28 02:51:08,2008-03-28 04:13:49,116.3290399,39.95644,4961.0,14992
13019,092,2008-03-28 04:29:45,2008-03-29 00:10:49,116.3016633,39.9696616,70864.0,14427
13060,092,2008-03-29 00:32:24,2008-03-29 04:43:21,116.3256016,39.9560383,15057.0,14803
13099,092,2008-03-29 04:43:21,2008-03-29 16:27:51,116.3204499,39.96034,42270.0,14804
13114,092,2008-03-29 16:40:37,2008-03-29 17:29:47,116.3033033,39.9710466,2950.0,14427
13117,092,2008-03-29 17:29:47,2008-03-30 00:21:28,116.3050883,39.9711383,24701.0,14616
13160,092,2008-03-30 00:39:47,2008-03-30 05:21:04,116.3173533,39.9560016,16877.0,14803
13222,092,2008-03-30 05:44:26,2008-03-30 09:40:00,116.3292183,39.9552616,14134.0,14992
13297,092,2008-03-30 09:59:36,2008-03-31 01:12:22,116.3022466,39.9704199,54766.0,14427
13600,092,2008-03-31 03:21:20,2008-03-31 05:39:12,116.3836199,39.92117,8272.0,15744
13697,092,2008-03-31 06:45:36,2008-03-31 07:39:32,116.3831233,39.9311233,3236.0,15745
13733,092,2008-03-31 07:39:32,2008-03-31 08:21:24,116.3790883,39.9244616,2512.0,15745
13809,092,2008-03-31 08:47:03,2008-03-31 09:21:29,116.3736083,39.920205,2066.0,15555
13895,092,2008-03-31 09:50:21,2008-03-31 10:35:23,116.3673933,39.917105,2702.0,15555
14027,092,2008-03-31 11:45:12,2008-04-02 08:36:03,116.3114766,39.9685733,161451.0,14616
14186,092,2008-04-02 08:56:24,2008-04-02 09:29:46,116.3243883,39.9963483,2002.0,14808
14205,092,2008-04-02 09:32:15,2008-04-05 00:35:07,116.2948433,39.9716183,226972.0,14427
14221,092,2008-04-05 00:43:46,2008-04-05 08:34:44,116.3249983,39.9563833,28258.0,14803
14302,092,2008-04-05 08:59:56,2008-04-05 09:31:02,116.30367,39.9711433,1866.0,14427
14329,092,2008-04-05 10:04:05,2008-04-12 00:56:40,116.2894166,39.9572433,571955.0,14236
14366,092,2008-04-12 00:57:42,2008-04-12 02:06:26,116.3606616,40.16058,4124.0,15393
14426,092,2008-04-12 02:36:33,2008-04-12 07:54:26,116.30416,39.9714416,19073.0,14427
14427,092,2008-04-12 07:54:26,2008-04-12 08:50:23,116.3134583,39.9664449,3357.0,14615
14436,092,2008-04-12 08:50:23,2008-04-13 00:44:13,116.3130849,39.9686299,57230.0,14616
14521,092,2008-04-13 01:06:26,2008-04-13 06:59:07,116.325265,39.9561083,21161.0,14803
14582,092,2008-04-13 07:14:37,2008-04-14 01:11:07,116.3038549,39.9711799,64590.0,14427
14648,092,2008-04-14 01:45:21,2008-04-19 00:41:33,116.3297449,39.9366899,428172.0,14990
14834,092,2008-04-19 01:54:37,2008-04-19 23:59:40,116.3014833,39.9697099,79503.0,14427
14900,092,2008-04-20 00:19:47,2008-04-20 08:43:03,116.3281033,39.9560566,30196.0,14803
14970,092,2008-05-02 00:20:32,2008-05-02 01:37:41,116.1004399,39.9114816,4629.0,11207
14972,092,2008-05-02 01:37:41,2008-05-02 02:23:57,116.3073883,39.9168,2776.0,14610
15031,092,2008-05-02 02:23:57,2008-05-02 03:49:46,116.3131949,39.9135366,5149.0,14610
15101,092,2008-05-02 03:49:46,2008-05-02 08:27:12,116.3157516,39.9075966,16646.0,14609
15191,092,2008-05-02 09:24:30,2008-05-04 05:52:48,116.2889466,39.994815,160098.0,14241
