,userID,stime,etime,lon,lat,duration,grid
225,062,2007-12-07 10:39:44,2007-12-07 23:26:42,116.3013699,39.9874383,46018.0,14429
556,062,2007-12-08 00:23:25,2007-12-08 01:31:04,116.3144483,40.0014383,4059.0,14619
618,062,2007-12-08 01:31:04,2007-12-08 02:09:04,116.3124099,40.0044483,2280.0,14620
846,062,2007-12-08 02:18:15,2007-12-08 08:20:41,116.3043933,39.98757,21746.0,14429
1057,062,2007-12-08 08:58:13,2007-12-08 09:28:20,116.3103033,39.9845966,1807.0,14617
1127,062,2007-12-08 09:31:29,2007-12-08 10:15:34,116.3091749,39.9980549,2645.0,14619
1274,062,2007-12-08 10:52:14,2007-12-09 04:58:08,115.5578699,40.1834899,65154.0,2543
1275,062,2007-12-09 04:58:08,2007-12-09 06:58:47,116.3027133,39.9829683,7239.0,14428
1348,062,2007-12-09 07:11:24,2007-12-09 11:01:13,116.3085849,39.9815133,13789.0,14617
1426,062,2007-12-09 11:01:13,2007-12-09 13:12:19,116.2996133,39.9865866,7866.0,14429
1482,062,2007-12-09 13:23:41,2007-12-10 01:27:54,116.3007333,39.989725,43453.0,14429
1524,062,2007-12-10 01:34:00,2007-12-10 05:08:45,116.3031333,39.9870133,12885.0,14429
1574,062,2007-12-10 05:16:18,2007-12-10 12:00:16,116.3041383,39.9888916,24238.0,14429
1595,062,2007-12-10 12:00:16,2007-12-11 14:09:32,116.2987216,39.9856149,94156.0,14429
1716,062,2007-12-11 14:34:58,2007-12-12 08:56:45,116.3014799,39.9866049,66107.0,14429
1724,062,2007-12-12 08:56:45,2007-12-12 10:22:01,116.3515433,39.98373,5116.0,15184
1797,062,2007-12-12 10:49:52,2007-12-13 02:01:08,116.2939666,39.98541,54676.0,14429
1863,062,2007-12-13 02:04:23,2007-12-13 03:19:21,116.309135,39.9981283,4498.0,14619
2001,062,2007-12-13 03:19:21,2007-12-13 04:19:01,116.3136866,40.0004049,3580.0,14619
2260,062,2007-12-13 04:30:56,2007-12-13 12:57:43,116.3065049,39.988955,30407.0,14618
2271,062,2007-12-13 12:57:43,2007-12-14 04:31:08,116.2985683,39.9848683,56005.0,14428
2569,062,2007-12-14 05:03:16,2007-12-14 06:04:41,116.3485049,39.9460349,3685.0,15180
2795,062,2007-12-14 06:28:25,2007-12-15 09:15:19,116.3022266,39.9870249,96414.0,14429
2842,062,2007-12-15 09:20:06,2007-12-16 04:26:43,116.3017049,39.9861933,68797.0,14429
2913,062,2007-12-16 04:37:27,2007-12-16 05:24:07,116.313535,39.9688383,2800.0,14616
3023,062,2007-12-16 06:06:13,2007-12-17 13:01:12,116.3270733,39.833925,111299.0,14790
3024,062,2007-12-17 13:01:12,2007-12-18 09:24:17,116.3024149,39.9869683,73385.0,14429
3218,062,2007-12-18 10:26:13,2007-12-19 00:59:17,116.3014116,39.9862449,52384.0,14429
