,userID,stime,etime,lon,lat,duration,grid
73,090,2007-07-22 01:50:46,2007-07-22 04:15:52,116.5018,39.87925,8706.0,17630
129,090,2007-07-22 05:03:30,2007-07-23 01:08:23,116.349516666667,39.93685,72293.0,15179
135,090,2007-07-23 01:12:30,2007-07-23 03:14:48,116.33115,39.9752833333333,7338.0,14994
153,090,2007-07-23 03:24:22,2007-07-23 06:16:04,116.33705,39.9917,10302.0,14996
169,090,2007-07-23 06:26:34,2007-07-23 13:34:39,116.33095,39.9753,25685.0,14994
185,090,2007-07-23 13:40:38,2007-07-24 00:58:13,116.32695,39.9906333333333,40655.0,14807
206,090,2007-07-24 01:04:14,2007-07-26 05:08:43,116.334266666667,39.97525,187469.0,14994
215,090,2007-07-26 05:15:47,2007-07-26 10:46:52,116.331083333333,39.97535,19865.0,14994
223,090,2007-07-26 10:50:17,2007-07-26 11:31:11,116.32475,39.99985,2454.0,14808
254,090,2007-07-26 11:53:47,2007-07-26 12:29:25,116.31415,39.9911,2138.0,14618
270,090,2007-07-26 12:29:25,2007-07-27 02:02:44,116.325183333333,39.9908666666667,48799.0,14807
289,090,2007-07-27 02:02:44,2007-07-27 14:43:17,116.334516666667,39.9881333333333,45633.0,14996
300,090,2007-07-27 14:49:06,2007-07-29 04:56:24,116.3363,39.99125,137238.0,14996
