,userID,stime,etime,lon,lat,duration,grid
227,083,2009-01-08 21:57:25,2009-01-08 22:43:55,116.395725,39.9754983,2790.0,15939
698,083,2009-01-08 22:57:04,2009-01-09 00:58:38,116.4052283,39.9791,7294.0,16129
793,083,2009-01-09 00:58:43,2009-01-09 22:49:37,116.400945,39.9794683,78654.0,16129
2807,083,2009-01-09 23:05:03,2009-01-10 11:37:51,116.3963649,39.9754416,45168.0,15939
3408,083,2009-01-10 11:51:17,2009-01-10 12:26:03,116.3013983,39.9809266,2086.0,14428
3632,083,2009-01-10 12:26:03,2009-01-10 13:55:39,116.3014233,39.9835033,5376.0,14428
4131,083,2009-01-10 14:09:44,2009-01-10 17:55:31,116.3322333,39.98974,13547.0,14996
5134,083,2009-01-10 19:52:56,2009-01-12 22:02:56,116.3131766,39.9796066,180600.0,14617
5196,083,2009-01-12 22:18:57,2009-01-13 10:03:21,116.4045183,39.9761699,42264.0,16128
5338,083,2009-01-13 10:03:21,2009-01-13 18:15:49,116.41306,39.6362333,29548.0,16280
5728,083,2009-01-13 18:42:42,2009-01-13 19:13:46,116.3215249,39.9799766,1864.0,14806
5809,083,2009-01-13 19:13:46,2009-01-13 21:39:52,116.3250016,39.9797666,8766.0,14806
6413,083,2009-01-13 21:51:16,2009-01-14 20:05:59,116.3957833,39.9754816,80083.0,15939
6875,083,2009-01-14 20:45:57,2009-01-14 22:46:23,115.8622933,39.7627366,7226.0,7411
7599,083,2009-01-24 11:06:46,2009-01-25 10:49:25,116.27638,39.9340149,85359.0,14045
7601,083,2009-01-25 10:49:25,2009-01-25 12:06:20,116.30615,39.9829366,4615.0,14617
8224,083,2009-01-25 13:08:22,2009-01-26 12:19:42,116.2949616,39.9801233,83480.0,14428
8885,083,2009-01-26 12:34:40,2009-01-26 13:23:43,116.3619966,40.0012983,2943.0,15375
9324,083,2009-01-26 13:48:07,2009-01-26 14:46:16,116.4074383,39.8820833,3489.0,16118
9923,083,2009-01-26 14:55:00,2009-01-26 15:57:40,116.4074416,39.88004,3760.0,16118
11985,083,2009-01-26 16:54:53,2009-01-27 12:56:35,116.3718116,39.9628916,72102.0,15560
12467,083,2009-01-27 13:13:54,2009-01-27 16:34:03,116.3250383,39.9749449,12009.0,14805
13458,083,2009-01-27 16:47:40,2009-01-27 17:21:48,116.3014016,39.9810266,2048.0,14428
13748,083,2009-01-27 17:21:48,2009-01-30 10:00:08,116.2567816,39.9768916,232700.0,13672
14115,083,2009-01-30 10:18:13,2009-01-30 11:17:43,116.2218216,39.9520949,3570.0,13102
14117,083,2009-01-30 11:17:43,2009-02-03 22:13:37,116.3282483,39.9753466,384954.0,14805
14835,083,2009-02-03 22:30:47,2009-02-09 22:40:37,116.2999383,39.9801033,518990.0,14428
15257,083,2009-02-19 21:47:42,2009-02-20 09:50:23,116.2950483,39.9800666,43361.0,14428
15730,083,2009-02-20 10:07:43,2009-02-20 22:05:35,116.3252049,39.97536,43072.0,14805
16030,083,2009-02-20 22:10:44,2009-02-21 15:17:34,116.3012999,39.98422,61610.0,14428
18624,083,2009-02-21 17:14:16,2009-02-21 17:57:20,116.3362466,39.9711383,2584.0,14994
20669,083,2009-03-05 23:39:37,2009-03-06 07:47:25,116.3957399,39.9754499,29268.0,15939
22953,083,2009-03-06 08:18:55,2009-03-08 17:32:06,116.4077499,39.983435,205991.0,16129
23581,083,2009-03-08 18:10:39,2009-03-08 19:09:46,116.3097566,39.9799783,3547.0,14617
23631,083,2009-03-08 19:09:46,2009-03-08 19:53:20,116.3056383,39.993325,2614.0,14618
24488,083,2009-03-08 20:14:31,2009-03-08 21:01:25,116.4071033,39.9891283,2814.0,16130
24589,083,2009-03-08 21:04:30,2009-03-08 21:35:37,116.4024083,39.9800583,1867.0,16129
25046,083,2009-03-08 21:37:23,2009-03-08 22:14:38,116.4044566,39.97993,2235.0,16129
25513,083,2009-03-08 22:22:36,2009-03-09 06:29:57,116.4044616,39.9775066,29241.0,16129
27627,083,2009-03-25 19:22:37,2009-03-25 19:56:55,116.3220083,39.9795449,2058.0,14806
29459,083,2009-09-19 10:35:42,2009-09-19 11:06:29,116.36509,39.9529316,1847.0,15559
30781,083,2009-09-19 12:48:25,2009-09-19 13:46:07,116.4898366,39.9827566,3462.0,17452
33491,083,2009-09-19 16:51:03,2009-09-20 18:43:27,116.336595,39.9750999,93144.0,14994
33799,083,2009-09-20 18:52:09,2009-09-20 20:52:51,116.3174083,39.9529433,7242.0,14803
33943,083,2009-09-20 20:55:54,2009-09-22 23:47:32,116.3327016,39.968605,183098.0,14994
33944,083,2009-09-22 23:47:32,2009-09-28 01:02:08,116.3267583,39.9757833,436476.0,14805
