,userID,stime,etime,lon,lat,duration,grid
2005,084,2008-07-22 00:37:47,2008-07-22 07:21:10,116.430119,39.935095,24203.0,16502
2622,084,2008-07-22 07:40:24,2008-07-22 08:17:02,116.418127,39.980101,2198.0,16318
4110,084,2008-07-22 09:14:36,2008-07-22 10:07:41,116.430326,39.934999,3185.0,16502
6402,084,2008-07-22 11:25:21,2008-07-22 12:27:01,116.310897,39.980049,3700.0,14617
6923,084,2008-07-22 12:30:13,2008-07-22 14:11:07,116.325027,39.974967,6054.0,14805
7405,084,2008-07-22 14:16:59,2008-07-22 23:42:38,116.327349,39.980197,33939.0,14806
8948,084,2008-07-23 00:47:08,2008-07-23 11:09:36,116.429993,39.934385,37348.0,16502
9135,084,2008-07-23 11:09:36,2008-07-23 14:05:30,116.37115,39.905295,10554.0,15554
9449,084,2008-07-23 14:05:30,2008-07-23 14:39:28,116.367624,39.908762,2038.0,15554
10653,084,2008-07-23 15:01:00,2008-07-24 10:28:56,116.327845,39.971124,70076.0,14805
11973,084,2008-07-24 11:13:14,2008-07-24 13:25:44,116.401287,39.989101,7950.0,16130
12893,084,2008-07-24 13:53:34,2008-07-25 02:54:32,116.336743,39.975232,46858.0,14994
13449,084,2008-07-25 03:10:24,2008-07-25 12:31:55,116.429962,39.935079,33691.0,16502
14814,084,2008-07-25 13:02:31,2008-07-26 11:27:07,116.325148,39.979734,80676.0,14806
16307,084,2008-07-26 12:25:45,2008-07-27 12:39:31,116.336684,39.985487,87226.0,14996
17110,084,2008-07-27 12:53:23,2008-07-31 23:26:07,116.327023,39.980086,383564.0,14806
20531,084,2008-08-01 01:13:55,2008-08-03 07:48:07,116.43265,39.932407,196452.0,16502
21487,084,2008-08-03 08:30:23,2008-08-03 09:34:56,116.454592,39.976308,3873.0,16884
24424,084,2008-08-19 00:22:15,2008-08-19 10:59:43,116.431024,39.934793,38248.0,16502
26077,084,2008-08-19 11:52:29,2008-08-19 23:24:43,116.336655,39.985458,41534.0,14996
27845,084,2008-08-20 00:18:20,2008-08-20 11:44:08,116.430996,39.932214,41148.0,16502
29765,084,2008-08-20 12:50:30,2008-08-21 00:08:26,116.327272,39.980232,40676.0,14806
29799,084,2008-08-21 00:08:26,2008-08-21 01:03:23,116.329936,39.974659,3297.0,14994
30340,084,2008-08-21 01:16:13,2008-08-22 06:45:32,116.372081,39.862642,106159.0,15549
32507,084,2008-08-22 07:58:08,2008-08-24 00:19:22,116.327316,39.980142,145274.0,14806
35288,084,2008-08-24 02:03:24,2008-08-24 02:43:18,116.325003,39.984312,2394.0,14806
38292,084,2008-08-24 04:30:50,2008-08-24 05:11:50,116.537039,39.964772,2460.0,18206
42169,084,2008-08-24 08:02:09,2008-08-24 23:28:03,116.328344,39.980095,55554.0,14806
43901,084,2008-08-25 00:29:54,2008-08-25 10:01:01,116.431002,39.932187,34267.0,16502
45737,084,2008-08-25 10:59:43,2008-08-25 14:05:37,116.336747,39.975241,11154.0,14994
46204,084,2008-08-25 14:05:37,2008-08-25 14:45:03,116.328142,39.980066,2366.0,14806
46558,084,2008-08-25 15:02:19,2008-08-26 00:49:45,116.327879,39.98161,35246.0,14806
