,userID,stime,etime,lon,lat,duration,grid
0,018,2008-11-04 00:09:34,2008-11-04 01:15:22,116.3869416,39.8589283,3948.0,15737
144,018,2008-11-04 01:15:22,2008-11-04 09:36:03,116.3867283,39.8632133,30041.0,15738
217,018,2008-11-04 09:40:54,2008-11-04 10:21:58,116.384205,39.9083583,2464.0,15743
388,018,2008-11-04 10:32:05,2008-11-05 01:47:33,116.3231716,39.9559016,54928.0,14803
457,018,2008-11-05 01:47:33,2008-11-05 03:34:56,116.3111033,39.9764333,6443.0,14617
490,018,2008-11-05 03:34:56,2008-11-05 04:37:51,116.4452333,39.9579916,3775.0,16693
502,018,2008-11-05 04:37:51,2008-11-05 05:11:39,116.41479,39.8647016,2028.0,16305
712,018,2008-11-05 05:30:30,2008-11-05 06:27:07,116.3956566,39.8640349,3397.0,15927
1050,018,2008-11-05 06:30:47,2008-11-05 07:18:46,116.3835849,39.8668133,2879.0,15738
1068,018,2008-11-05 07:18:46,2008-11-05 11:00:19,116.3849849,39.8660583,13293.0,15738
1655,018,2008-11-05 12:09:13,2008-11-06 02:03:38,116.3249283,39.9560616,50065.0,14803
1755,018,2008-11-06 02:03:38,2008-11-06 02:43:04,116.3113133,39.9758916,2366.0,14616
3681,018,2008-11-06 03:51:38,2008-11-06 05:36:54,116.5825166,40.0790699,6316.0,18975
3867,018,2008-11-06 05:42:54,2008-11-06 07:03:37,116.2769283,39.9979916,4843.0,14052
5752,018,2008-11-06 08:39:09,2008-11-06 09:12:02,116.3839166,39.9352666,1973.0,15746
6279,018,2008-11-06 09:39:03,2008-11-06 10:30:58,116.3997383,39.9260516,3115.0,16123
7133,018,2008-11-06 11:01:04,2008-11-06 23:54:01,116.4444399,39.9287116,46377.0,16690
8411,018,2008-11-07 01:20:18,2008-11-07 02:58:09,116.3943733,39.9179966,5871.0,15933
8573,018,2008-11-07 02:58:09,2008-11-07 03:40:47,116.3916866,39.9170316,2558.0,15933
8797,018,2008-11-07 03:49:41,2008-11-07 04:22:17,116.391255,39.9080733,1956.0,15932
9342,018,2008-11-07 04:39:42,2008-11-07 07:38:26,116.4279933,39.8810966,10724.0,16496
9528,018,2008-11-07 07:50:34,2008-11-07 08:48:33,116.4156816,39.8915533,3479.0,16308
10389,018,2008-11-07 09:20:26,2008-11-07 10:35:26,116.4743499,39.9262166,4500.0,17257
11309,018,2008-11-07 11:51:09,2008-11-08 00:00:13,116.3921666,39.872055,43744.0,15928
14323,018,2008-11-08 01:19:18,2008-11-08 02:02:22,116.21526,40.2139416,2584.0,13131
15194,018,2008-11-08 02:45:44,2008-11-08 03:34:51,116.2154866,40.2948399,2947.0,13140
16416,018,2008-11-08 04:50:51,2008-11-08 07:09:08,116.1411699,40.2409099,8297.0,12000
16451,018,2008-11-08 07:09:08,2008-11-08 11:31:38,116.0042216,40.3508649,15750.0,9744
16892,018,2008-11-08 11:47:01,2008-11-08 12:20:54,116.3931783,39.8631283,2033.0,15927
16989,018,2008-11-08 12:20:54,2008-11-08 21:34:28,116.3870483,39.8632233,33214.0,15738
21514,018,2008-11-09 00:03:58,2008-11-09 02:54:33,116.3825016,39.865185,10235.0,15738
21520,018,2008-11-09 02:54:33,2008-11-09 06:29:17,116.3858199,39.8655183,12884.0,15738
