,userID,stime,etime,lon,lat,duration,grid
0,101,2007-11-30 14:36:18,2007-11-30 17:55:06,116.3297549,39.9776249,11928.0,14995
284,101,2007-11-30 19:49:14,2007-11-30 20:24:27,116.4802533,39.9794749,2113.0,17263
294,101,2007-11-30 20:29:00,2007-12-02 19:23:35,116.5424282,40.1060533,168875.0,18411
522,101,2007-12-02 20:07:24,2007-12-03 07:12:40,116.3837566,39.9867616,39916.0,15752
565,101,2007-12-03 07:41:03,2007-12-03 16:12:11,116.3483549,39.9364949,30668.0,15179
577,101,2007-12-03 16:29:35,2007-12-07 18:02:10,116.3485399,39.9831716,351155.0,15184
727,101,2007-12-07 18:54:59,2007-12-07 19:52:09,116.3132416,39.9718366,3430.0,14616
728,101,2007-12-07 19:52:09,2007-12-07 20:27:11,116.3157616,39.9687883,2102.0,14616
745,101,2007-12-07 20:34:09,2007-12-08 07:34:09,116.325105,39.9687166,39600.0,14805
1000,101,2007-12-08 07:56:10,2007-12-08 12:24:23,116.0856699,39.7920666,16093.0,11005
1184,101,2007-12-08 12:38:43,2007-12-08 14:21:56,116.1785016,39.8056383,6193.0,12519
1598,101,2007-12-08 15:02:14,2007-12-11 13:50:18,116.3040949,39.9710883,254884.0,14427
1614,101,2007-12-11 14:03:39,2007-12-12 11:03:14,116.3070816,39.9715783,75575.0,14616
1632,101,2007-12-12 11:08:25,2007-12-12 17:48:29,116.3125933,39.9712516,24004.0,14616
1713,101,2007-12-12 17:53:39,2007-12-13 16:53:11,116.3125066,39.9681033,82772.0,14616
1888,101,2007-12-13 17:27:26,2007-12-15 09:52:16,116.506235,39.6988816,145490.0,17799
1997,101,2007-12-15 10:01:38,2007-12-15 11:09:56,116.30536,39.9835216,4098.0,14617
2046,101,2007-12-15 11:14:38,2007-12-15 11:46:34,116.3004116,39.9680383,1916.0,14427
2089,101,2007-12-15 11:46:34,2007-12-16 22:08:46,116.3014316,39.9696783,123732.0,14427
2310,101,2007-12-16 22:08:46,2007-12-19 08:16:17,116.3051283,39.9710866,209251.0,14616
2325,101,2007-12-19 08:16:17,2007-12-19 11:34:05,116.3072216,39.9665916,11868.0,14615
2380,101,2007-12-19 11:34:17,2007-12-19 12:45:37,116.2995899,39.9704833,4280.0,14427
2468,101,2007-12-19 12:50:10,2007-12-19 14:23:20,116.3034899,39.9711966,5590.0,14427
2486,101,2007-12-19 14:23:20,2007-12-19 14:58:41,116.30725,39.9701833,2121.0,14616
2565,101,2007-12-19 15:15:07,2007-12-19 16:45:43,116.9927899,40.3438533,5436.0,25619
2566,101,2007-12-19 16:45:43,2007-12-19 17:26:39,116.3081849,39.9675233,2456.0,14616
2599,101,2007-12-19 17:31:23,2007-12-19 18:26:19,116.3130583,39.9679666,3296.0,14616
2610,101,2007-12-19 18:26:29,2007-12-19 19:46:00,116.3098016,39.9675099,4771.0,14616
2633,101,2007-12-19 19:46:00,2007-12-22 20:11:30,116.3050866,39.9711749,260730.0,14616
2645,101,2007-12-22 20:37:31,2007-12-22 21:18:44,116.3029883,39.9810299,2473.0,14428
2718,101,2007-12-22 21:51:06,2007-12-22 23:08:25,117.0064049,39.6750666,4639.0,25734
2736,101,2007-12-22 23:32:55,2007-12-23 14:48:18,116.3029933,39.9699233,54923.0,14427
2740,101,2007-12-23 14:48:18,2007-12-23 15:22:01,116.3086699,39.9939216,2023.0,14618
2778,101,2007-12-23 15:22:01,2007-12-23 15:52:08,116.3097299,39.9890233,1807.0,14618
2848,101,2007-12-23 16:02:46,2007-12-23 17:05:22,116.3130683,39.9674583,3756.0,14616
2862,101,2007-12-23 17:05:22,2007-12-23 22:13:48,116.2966716,39.96869,18506.0,14427
2863,101,2007-12-23 22:13:48,2007-12-26 19:48:19,116.3046383,39.96841,250471.0,14427
2978,101,2007-12-26 19:48:19,2007-12-27 13:52:56,116.305135,39.9711166,65077.0,14616
2992,101,2007-12-27 14:09:35,2007-12-27 15:34:31,116.3130199,39.9673716,5096.0,14616
3028,101,2007-12-27 15:34:31,2007-12-27 17:15:54,116.3107949,39.9710766,6083.0,14616
3034,101,2007-12-27 17:15:54,2007-12-28 17:38:42,116.3098549,39.9662266,87768.0,14615
3213,101,2008-01-09 19:48:07,2008-01-10 01:49:53,116.3093616,39.966265,21706.0,14615
3282,101,2008-01-10 01:49:53,2008-01-15 16:16:54,116.3042016,39.9715149,484021.0,14427
3319,101,2008-01-15 16:16:57,2008-01-15 17:09:18,116.3083033,39.97107,3141.0,14616
3320,101,2008-01-15 17:09:18,2008-01-15 17:52:36,116.3181833,39.9670149,2598.0,14804
5646,101,2008-03-02 03:07:56,2008-03-02 04:43:11,116.3252166,39.9664216,5715.0,14804
5766,101,2008-03-02 05:02:04,2008-03-02 06:00:53,116.3130983,39.9682816,3529.0,14616
5812,101,2008-03-02 06:04:24,2008-03-02 11:01:18,116.3040916,39.9714866,17814.0,14427
5842,101,2008-03-02 11:07:56,2008-03-02 12:43:11,116.3252166,39.9664216,5715.0,14804
