,userID,stime,etime,lon,lat,duration,grid
2692,066,2009-05-08 12:41:34,2009-05-08 14:05:34,116.322333,39.69227,5040.0,14774
3256,066,2009-05-08 14:11:54,2009-05-08 14:59:24,116.333467,39.692255,2850.0,14963
3264,066,2009-05-08 14:59:44,2009-05-08 15:51:09,115.523322,40.88689,3085.0,2055
3713,066,2009-05-08 16:15:42,2009-05-08 16:55:29,116.301363,39.728818,2387.0,14400
5736,066,2009-05-08 18:18:06,2009-05-13 13:25:13,116.344047,39.881037,414427.0,15173
5766,066,2009-05-13 13:36:17,2009-05-13 15:52:45,116.460727,39.913982,8188.0,17067
9104,066,2009-05-27 17:43:10,2009-05-27 18:40:21,116.430993,39.94002,3431.0,16502
10876,066,2009-08-18 14:20:12,2009-08-18 15:32:17,116.489338,39.782232,4325.0,17430
12683,066,2009-08-18 16:49:19,2009-08-19 13:45:27,116.442888,39.906088,75368.0,16688
12684,066,2009-08-19 13:45:27,2009-08-19 15:13:40,116.488837,39.782813,5293.0,17430
12785,066,2009-08-19 15:13:40,2009-08-19 15:48:24,116.488313,39.782168,2084.0,17430
12801,066,2009-08-19 15:48:24,2009-08-19 16:33:30,116.48903,39.782877,2706.0,17430
13216,066,2009-08-19 16:35:28,2009-08-19 17:12:34,116.489923,39.781507,2226.0,17430
13921,066,2009-08-19 18:44:45,2009-08-20 10:31:11,116.820007,40.041535,56786.0,22751
14704,066,2009-08-20 11:19:50,2009-08-20 12:15:10,116.336745,39.922373,3320.0,14989
17092,066,2009-08-20 13:51:40,2009-08-20 15:54:17,116.483595,39.785077,7357.0,17430
19167,066,2009-08-20 17:37:52,2009-08-20 18:14:32,116.489942,39.781825,2200.0,17430
22455,066,2009-08-20 20:41:42,2009-08-21 12:37:12,116.266013,39.901715,57330.0,13852
23323,066,2009-08-21 13:17:26,2009-08-21 13:58:18,116.236908,39.872223,2452.0,13471
25466,066,2009-08-21 16:51:42,2009-08-22 12:59:15,116.258875,39.900628,72453.0,13852
27411,066,2009-08-22 14:12:18,2009-08-22 15:42:10,116.235167,39.87217,5392.0,13471
29645,066,2009-08-22 16:50:47,2009-08-22 17:22:38,116.279587,39.908195,1911.0,14042
29751,066,2009-08-22 17:26:56,2009-08-22 18:44:34,116.266093,39.905845,4658.0,13853
30047,066,2009-08-22 19:03:39,2009-08-23 19:43:14,116.357818,39.88102,88775.0,15362
30743,066,2009-08-23 20:08:18,2009-08-26 09:17:49,116.194152,39.919338,220171.0,12720
31334,066,2009-08-26 10:29:55,2009-08-26 11:07:03,116.447498,39.912377,2228.0,16877
31980,066,2009-08-26 11:19:22,2009-08-26 12:14:44,116.44279,39.921642,3322.0,16689
33456,066,2009-08-26 13:25:16,2009-08-26 15:11:12,116.501363,40.045612,6356.0,17648
33844,066,2009-09-18 16:41:30,2009-09-18 17:28:40,116.45499,39.97263,2830.0,16884
34810,066,2009-09-30 14:21:07,2009-09-30 15:06:47,116.345433,39.943995,2740.0,15180
34900,066,2009-09-30 15:06:47,2009-09-30 15:40:56,116.422278,39.903062,2049.0,16309
