,userID,stime,etime,lon,lat,duration,grid
8875,010,2007-08-28 17:54:57,2007-09-01 02:23:42,116.926235,39.403037,289725.0,24381
11388,010,2007-09-01 02:36:51,2007-09-03 09:52:09,116.313322,39.895548,198918.0,14608
11398,010,2007-09-03 09:52:09,2007-09-05 16:32:11,116.471553,39.92175,196802.0,17256
14327,010,2007-09-05 17:54:45,2007-09-06 20:45:22,116.925975,39.403158,96637.0,24381
17157,010,2007-09-06 21:27:20,2007-09-07 08:11:23,116.926612,39.402815,38643.0,24381
21180,010,2007-09-07 08:52:19,2007-09-08 08:17:10,116.43085,39.900393,84291.0,16498
22286,010,2007-09-08 08:40:29,2007-09-08 09:22:10,116.429328,39.907968,2501.0,16499
24287,010,2007-09-08 10:02:43,2007-09-10 08:11:46,116.926815,39.402925,166143.0,24381
28373,010,2007-09-10 08:52:45,2007-09-10 20:45:58,116.430913,39.900395,42793.0,16498
59261,010,2007-10-14 16:25:40,2007-10-17 22:02:39,116.560677,39.899538,279419.0,18577
59765,010,2007-10-17 22:17:39,2007-10-18 10:22:04,116.572403,40.084677,43465.0,18787
72587,010,2007-10-18 10:27:43,2007-10-19 05:58:59,116.30144,39.865578,70276.0,14415
73651,010,2007-10-19 06:09:27,2007-10-22 04:36:37,116.572638,39.89843,253630.0,18766
147070,010,2007-12-28 08:01:45,2007-12-28 08:53:44,116.58183,40.08799,3119.0,18976
256186,010,2008-06-17 10:08:31,2008-06-17 10:53:07,116.336766,39.936914,2676.0,14990
259309,010,2008-06-17 11:53:33,2008-06-18 01:36:25,116.926021,39.403224,49372.0,24381
267891,010,2008-06-18 03:20:45,2008-06-18 03:58:29,116.430949,39.900401,2264.0,16498
268932,010,2008-06-18 04:11:55,2008-06-18 04:46:20,116.360131,39.906015,2065.0,15365
269353,010,2008-06-18 05:13:55,2008-06-18 12:17:04,116.324921,39.991493,25389.0,14807
272236,010,2008-06-18 13:37:18,2008-06-18 14:48:21,116.474841,39.926093,4263.0,17257
377916,010,2008-09-16 01:06:44,2008-09-16 11:49:35,116.331561,39.989146,38571.0,14996
379355,010,2008-09-16 12:38:20,2008-09-16 13:15:29,116.372206,39.861651,2229.0,15549
379600,010,2008-09-16 13:32:22,2008-09-16 22:57:24,116.956766,39.403716,33902.0,24948
383288,010,2008-09-17 00:02:19,2008-09-17 10:15:12,116.326841,39.989081,36773.0,14807
384674,010,2008-09-17 11:09:42,2008-09-17 23:49:31,116.475663,39.845101,45589.0,17248
387135,010,2008-09-18 00:50:07,2008-09-18 10:43:58,116.331638,39.989188,35631.0,14996
389103,010,2008-09-18 11:58:59,2008-09-19 00:09:28,116.373461,39.863153,43829.0,15549
391978,010,2008-09-19 01:14:22,2008-09-19 10:47:49,116.326866,39.98913,34407.0,14807
394014,010,2008-09-19 12:29:19,2008-09-21 22:49:35,116.47838,39.842998,210016.0,17248
396712,010,2008-09-22 00:07:10,2008-09-22 11:15:26,116.331823,39.989301,40096.0,14996
397786,010,2008-09-22 12:29:24,2008-09-22 23:49:27,116.478363,39.842995,40803.0,17248
400329,010,2008-09-23 00:28:41,2008-09-23 00:58:50,116.368266,39.890278,1809.0,15552
400907,010,2008-09-23 01:07:20,2008-09-23 12:18:43,116.331749,39.989206,40283.0,14996
401980,010,2008-09-23 13:32:10,2008-09-23 23:49:19,116.958446,39.401343,37029.0,24948
404976,010,2008-09-24 00:47:03,2008-09-24 01:23:26,116.368476,39.89017,2183.0,15552
405812,010,2008-09-24 01:31:39,2008-09-24 11:35:00,116.331706,39.989195,36201.0,14996
406127,010,2008-09-24 11:38:44,2008-09-24 12:46:37,116.327181,39.979986,4073.0,14806
407437,010,2008-09-24 13:44:17,2008-09-24 23:49:42,116.478303,39.843083,36325.0,17248
409998,010,2008-09-25 00:58:00,2008-09-25 10:42:05,116.331773,39.989146,35045.0,14996
411081,010,2008-09-25 11:19:25,2008-09-25 23:34:32,116.478516,39.842878,44107.0,17248
412972,010,2008-09-26 00:23:47,2008-09-26 00:53:52,116.368326,39.890224,1805.0,15552
413367,010,2008-09-26 01:01:19,2008-09-26 10:54:19,116.33183,39.989081,35580.0,14996
414774,010,2008-09-26 12:09:52,2008-09-26 23:41:40,116.478885,39.842856,41508.0,17248
419601,010,2008-09-27 01:21:28,2008-09-27 11:44:46,116.331825,39.989131,37398.0,14996
422397,010,2008-09-27 12:49:23,2008-09-28 00:09:26,116.479235,39.842453,40803.0,17248
424758,010,2008-09-28 01:13:15,2008-09-28 12:07:01,116.331816,39.989098,39226.0,14996
425541,010,2008-09-28 12:45:01,2008-09-28 13:31:24,116.314983,39.899104,2783.0,14608
427677,010,2008-09-28 14:10:19,2008-10-03 09:46:56,115.912369,39.400274,416197.0,8127
