,userID,stime,etime,lon,lat,duration,grid
539,042,2008-10-04 10:05:35,2008-10-04 10:37:45,116.3211899,40.0070833,1930.0,14809
621,042,2008-10-04 10:37:45,2008-10-04 11:13:53,116.3187449,40.0070233,2168.0,14809
949,042,2008-10-04 11:27:53,2008-10-04 14:05:00,116.3319183,39.9783533,9427.0,14995
1551,042,2008-10-04 14:18:44,2008-10-05 06:34:13,116.3201266,40.00704,58529.0,14809
2007,042,2008-10-05 06:55:06,2008-10-05 09:41:10,116.3212799,40.0070983,9964.0,14809
2608,042,2008-10-05 09:59:18,2008-10-06 00:32:02,116.32439,40.0071199,52364.0,14809
2792,042,2008-10-06 00:35:43,2008-10-06 06:26:38,116.3270733,39.9800083,21055.0,14806
3870,042,2008-10-06 07:20:39,2008-10-06 12:59:09,116.3272866,39.9800283,20310.0,14806
4306,042,2008-10-06 13:12:22,2008-10-07 00:25:08,116.3212516,40.0070549,40366.0,14809
4951,042,2008-10-07 00:59:34,2008-10-07 07:20:11,116.2870316,40.051995,22837.0,14247
6297,042,2008-10-07 08:11:09,2008-10-07 08:59:30,116.3249066,39.9964549,2901.0,14808
6588,042,2008-10-07 09:07:56,2008-10-07 13:53:04,116.3266783,39.9800466,17108.0,14806
6999,042,2008-10-07 14:04:58,2008-10-08 00:53:36,116.3242799,40.0071199,38918.0,14809
7144,042,2008-10-08 00:56:17,2008-10-08 06:08:26,116.3272016,39.9800266,18729.0,14806
7599,042,2008-10-08 06:20:27,2008-10-09 02:37:37,116.3188383,40.0070683,73030.0,14809
7817,042,2008-10-09 02:43:13,2008-10-09 04:50:10,116.3273883,39.9800116,7617.0,14806
8466,042,2008-10-09 05:02:54,2008-10-09 05:45:34,116.3248866,40.0012916,2560.0,14808
8696,042,2008-10-09 05:50:22,2008-10-10 14:26:57,116.3270516,39.9799899,117395.0,14806
8872,042,2008-10-10 14:34:55,2008-10-11 04:26:43,116.3222283,40.0094416,49908.0,14809
9464,042,2008-10-11 04:58:41,2008-10-11 10:30:25,116.3269083,39.9800033,19904.0,14806
9858,042,2008-10-11 10:37:12,2008-10-13 09:29:35,116.3250733,40.0023349,168743.0,14808
10356,042,2008-10-13 09:53:25,2008-10-13 11:36:58,116.3248933,39.9924799,6213.0,14807
13368,042,2008-10-13 13:23:20,2008-10-13 14:17:24,116.3275199,39.9800116,3244.0,14806
14132,042,2008-10-13 14:43:18,2008-10-14 03:13:32,116.3011783,40.0339666,45014.0,14434
14303,042,2008-10-14 03:18:46,2008-10-14 05:37:22,116.3268583,39.98915,8316.0,14807
14426,042,2008-10-14 05:41:14,2008-10-14 13:05:37,116.3271966,39.9799916,26663.0,14806
14886,042,2008-10-14 13:36:42,2008-10-14 23:12:17,116.3242949,40.0071999,34535.0,14809
15337,042,2008-10-14 23:28:37,2008-10-15 02:43:54,116.3273566,39.9800016,11717.0,14806
16359,042,2008-10-15 03:24:21,2008-10-15 05:01:37,116.3249283,39.9961733,5836.0,14808
16617,042,2008-10-15 05:09:15,2008-10-15 12:44:32,116.3250183,39.9957599,27317.0,14808
17287,042,2008-10-15 13:18:50,2008-10-16 11:21:55,116.3305299,40.0035749,79385.0,14998
17346,042,2008-10-16 11:26:45,2008-10-16 12:04:17,116.3369683,40.0379416,2252.0,15001
17740,042,2008-10-16 12:19:42,2008-10-16 15:11:30,116.3271516,39.9800183,10308.0,14806
17891,042,2008-10-16 15:17:23,2008-10-17 01:25:49,116.321875,39.9913016,36506.0,14807
18588,042,2008-10-17 01:54:36,2008-10-17 11:05:40,116.28705,40.0520066,33064.0,14247
18905,042,2008-10-30 06:43:41,2008-10-30 15:19:12,116.3274549,39.9998883,30931.0,14808
19299,042,2008-10-30 15:32:17,2008-10-31 02:02:14,116.3242416,40.0070433,37797.0,14809
19719,042,2008-10-31 02:29:44,2008-10-31 07:43:28,116.325055,39.9961916,18824.0,14808
19813,042,2008-10-31 07:43:35,2008-10-31 08:20:09,116.3268399,39.9967166,2194.0,14808
20206,042,2008-10-31 08:28:55,2008-10-31 16:04:31,116.3269183,39.9800666,27336.0,14806
27150,042,2008-11-10 04:13:49,2008-11-16 05:15:47,116.3321916,39.9710083,522118.0,14994
