,userID,stime,etime,lon,lat,duration,grid
113,029,2009-01-13 05:48:59,2009-01-13 10:59:14,116.336758,39.974768,18615.0,14994
496,029,2009-01-13 11:10:08,2009-01-13 13:02:04,116.357983,39.872175,6716.0,15361
676,029,2009-01-13 13:02:04,2009-01-13 22:51:38,116.357744,39.872103,35374.0,15361
2935,029,2009-01-14 00:02:43,2009-01-14 13:29:05,116.517262,39.800107,48382.0,17999
4517,029,2009-01-14 14:00:34,2009-01-14 23:06:29,116.360316,39.863962,32755.0,15360
6358,029,2009-01-15 00:05:36,2009-01-15 10:11:59,116.517259,39.800171,36383.0,17999
6475,029,2009-01-15 10:11:59,2009-01-15 14:44:34,116.472633,39.897322,16355.0,17254
8265,029,2009-01-15 15:54:25,2009-01-16 00:18:23,116.35996,39.863014,30238.0,15360
10513,029,2009-01-16 01:36:27,2009-01-16 11:06:29,116.313021,39.971075,34202.0,14616
10871,029,2009-01-16 11:16:36,2009-01-16 13:02:34,116.301399,39.98099,6358.0,14428
13945,029,2009-01-16 14:44:19,2009-01-18 23:19:38,116.360914,39.863118,203719.0,15360
15758,029,2009-01-19 00:09:10,2009-01-20 23:25:27,116.517109,39.800195,170177.0,17999
17118,029,2009-01-20 23:57:57,2009-01-21 23:19:35,116.517257,39.800193,84098.0,17999
20920,029,2009-01-31 23:56:32,2009-02-01 09:08:37,116.517217,39.800151,33125.0,17999
22771,029,2009-02-01 09:55:34,2009-02-01 22:56:00,116.361352,39.863565,46826.0,15360
24647,029,2009-02-02 00:02:52,2009-02-02 09:10:21,116.51727,39.800092,32849.0,17999
26192,029,2009-02-02 09:35:58,2009-02-02 10:16:23,116.360266,39.869134,2425.0,15361
26622,029,2009-02-02 10:17:11,2009-02-03 09:04:37,116.360396,39.863136,82046.0,15360
28453,029,2009-02-03 09:47:26,2009-02-03 10:30:01,116.360307,39.869201,2555.0,15361
30699,029,2009-02-11 23:58:11,2009-02-12 22:58:29,116.517358,39.800123,82818.0,17999
32366,029,2009-02-12 23:54:59,2009-02-15 22:55:05,116.517527,39.800152,255606.0,17999
34442,029,2009-02-16 00:06:11,2009-02-16 09:04:13,116.5174,39.800148,32282.0,17999
36522,029,2009-02-16 09:46:51,2009-02-16 23:30:59,116.360218,39.869188,49448.0,15361
38088,029,2009-02-16 23:58:39,2009-02-19 23:03:53,116.517331,39.800156,255914.0,17999
39818,029,2009-02-19 23:58:59,2009-02-20 09:14:53,116.517311,39.800178,33354.0,17999
42904,029,2009-02-20 09:58:10,2009-02-23 23:30:35,116.360216,39.868347,307945.0,15361
44414,029,2009-02-24 00:00:57,2009-02-24 09:06:42,116.517353,39.800121,32745.0,17999
46762,029,2009-02-24 10:04:10,2009-02-24 22:55:53,116.360332,39.863465,46303.0,15360
48760,029,2009-02-25 00:03:48,2009-02-25 09:06:42,116.517327,39.800105,32574.0,17999
53022,029,2009-03-05 09:55:21,2009-03-06 00:17:35,116.372006,39.869197,51734.0,15550
53344,029,2009-03-06 00:20:51,2009-03-06 00:54:01,116.358775,39.863183,1990.0,15360
54268,029,2009-03-06 01:06:38,2009-03-06 02:59:27,116.419288,39.882625,6769.0,16307
54550,029,2009-03-06 03:06:40,2009-03-06 04:29:52,116.434228,39.881109,4992.0,16496
55143,029,2009-03-06 04:30:03,2009-03-08 23:27:29,116.436706,39.88112,241046.0,16685
56514,029,2009-03-09 00:02:00,2009-03-09 09:12:10,116.517272,39.800128,33010.0,17999
58702,029,2009-03-09 09:56:46,2009-03-09 23:15:53,116.360281,39.869146,47947.0,15361
60445,029,2009-03-10 00:02:19,2009-03-10 07:56:44,116.517333,39.800163,28465.0,17999
62484,029,2009-03-10 09:08:04,2009-03-10 23:00:53,116.359964,39.863125,49969.0,15360
64041,029,2009-03-11 00:08:52,2009-03-11 22:54:35,116.517092,39.800138,81943.0,17999
65829,029,2009-03-11 23:59:33,2009-03-12 11:23:36,116.517105,39.800091,41043.0,17999
67172,029,2009-03-12 11:52:14,2009-03-12 12:26:06,116.415751,39.863156,2032.0,16305
67822,029,2009-03-12 12:38:49,2009-03-12 23:17:53,116.360024,39.862777,38344.0,15360
69678,029,2009-03-13 00:06:04,2009-03-13 09:09:15,116.517441,39.800196,32591.0,17999
71705,029,2009-03-13 09:47:40,2009-03-15 23:15:29,116.360259,39.869105,221269.0,15361
73991,029,2009-03-16 00:07:35,2009-03-16 09:05:56,116.517288,39.800149,32301.0,17999
75890,029,2009-03-16 09:38:54,2009-03-16 10:27:48,116.360271,39.869121,2934.0,15361
76170,029,2009-03-16 10:27:48,2009-03-17 22:57:59,116.360272,39.863113,131411.0,15360
77761,029,2009-03-18 00:09:44,2009-03-18 09:06:20,116.517648,39.799853,32196.0,17999
80050,029,2009-03-18 10:02:30,2009-03-21 02:26:29,116.360363,39.86315,231839.0,15360
80055,029,2009-03-21 02:26:29,2009-03-21 08:59:38,116.333274,39.939552,23589.0,14990
83503,029,2009-03-21 08:59:45,2009-03-21 09:32:15,116.327504,39.938208,1950.0,14801
