,userID,stime,etime,lon,lat,duration,grid
0,055,2007-07-31 10:52:17,2007-07-31 14:10:23,116.331733333333,39.9752833333333,11886.0,14994
12,055,2007-07-31 14:10:23,2007-08-01 02:45:01,116.32485,39.97565,45278.0,14805
31,055,2007-08-01 02:45:01,2007-08-01 03:58:07,116.329016666667,39.9750833333333,4386.0,14994
38,055,2007-08-01 04:08:49,2007-08-01 06:47:23,116.29985,39.9842,9514.0,14428
51,055,2007-08-01 06:47:23,2007-08-01 07:57:29,116.3018,39.9811166666667,4206.0,14428
89,055,2007-08-01 08:21:54,2007-08-02 01:30:25,116.327316666667,39.97515,61711.0,14805
100,055,2007-08-02 01:38:27,2007-08-02 14:03:30,116.329333333333,39.9750333333333,44703.0,14994
107,055,2007-08-02 14:03:30,2007-08-03 01:26:43,116.32485,39.9753833333333,40993.0,14805
123,055,2007-08-03 01:26:43,2007-08-03 15:35:17,116.325916666667,39.9754333333333,50914.0,14805
134,055,2007-08-03 15:35:17,2007-08-04 05:45:53,116.324183333333,39.9751166666667,51036.0,14805
138,055,2007-08-04 05:45:53,2007-08-04 15:38:49,116.326516666667,39.975,35576.0,14805
149,055,2007-08-04 15:40:48,2007-08-05 02:53:52,116.32495,39.9757333333333,40384.0,14805
163,055,2007-08-05 03:02:52,2007-08-05 04:20:39,116.293316666667,39.9893666666667,4667.0,14429
202,055,2007-08-05 04:33:31,2007-08-05 05:04:31,116.3132,39.9746333333333,1860.0,14616
223,055,2007-08-05 05:06:12,2007-08-06 15:33:16,116.325983333333,39.97445,124024.0,14805
238,055,2007-08-06 15:33:16,2007-08-09 00:37:39,116.31895,39.97455,205463.0,14805
380,055,2011-08-07 09:25:34,2011-08-08 22:10:38,116.309889717,39.976835293,132304.0,14617
509,055,2011-08-08 22:10:38,2011-08-09 09:45:32,116.332222487,39.974362616,41694.0,14994
1153,055,2011-08-09 09:45:32,2011-08-09 22:26:41,116.310312821,39.978473476,45669.0,14617
4611,055,2011-08-24 14:08:51,2011-08-25 00:52:28,116.325025,39.9752166666667,38617.0,14805
9303,055,2011-08-25 00:52:28,2011-08-25 01:48:47,116.458023333333,39.9493966666667,3379.0,17071
9676,055,2011-08-25 02:00:01,2011-08-27 14:07:59,116.299313333333,39.9654,216478.0,14426
9902,055,2011-08-27 14:24:44,2011-08-28 08:59:53,116.324973333333,39.9750833333333,66909.0,14805
10554,055,2011-08-28 09:22:41,2011-08-28 16:41:52,116.306748333333,39.9788516666667,26351.0,14617
10711,055,2011-08-28 16:43:06,2011-08-29 03:07:26,116.32508,39.9751,37460.0,14805
15170,055,2011-08-29 03:23:16,2011-08-30 14:28:04,116.313185,39.9757216666667,126288.0,14616
15577,055,2011-08-30 14:48:04,2011-09-02 09:32:35,116.33161,39.9710883333333,240271.0,14994
26099,055,2011-09-30 08:51:56,2011-09-30 10:01:53,116.3028,39.97794,4197.0,14428
26207,055,2011-09-30 10:01:53,2011-09-30 13:55:43,116.609328333333,40.0550716666667,14030.0,19350
