,userID,stime,etime,lon,lat,duration,grid
0,081,2008-05-09 08:12:52,2008-05-09 10:10:56,116.329883333333,39.9766333333333,7084.0,14995
64,081,2008-05-09 10:24:50,2008-05-10 00:17:33,116.324916666667,39.9996,49963.0,14808
163,081,2008-05-10 00:40:40,2008-05-10 05:11:44,116.328933333333,39.97845,16264.0,14995
178,081,2008-05-10 05:11:44,2008-05-10 07:11:34,116.3301,39.99195,7190.0,14996
250,081,2008-05-10 07:39:12,2008-05-10 13:37:41,116.333366666667,39.9768833333333,21509.0,14995
347,081,2008-05-10 13:57:53,2008-05-11 02:51:08,116.32265,40.0070666666667,46395.0,14809
497,081,2008-05-11 03:51:28,2008-05-12 01:55:48,116.4546,39.9537166666667,79460.0,16882
559,081,2008-05-12 02:49:01,2008-05-12 04:01:18,116.322133333333,40.0068166666667,4337.0,14809
570,081,2008-05-12 04:32:44,2008-05-12 05:13:06,116.32205,40.0069833333333,2422.0,14809
1350,081,2008-05-22 15:36:36,2008-05-23 01:41:54,116.309172,39.998069,36318.0,14619
3152,081,2008-05-23 02:52:14,2008-05-23 05:31:19,116.270648,40.034007,9545.0,14056
5708,081,2008-05-23 06:41:12,2008-05-23 08:43:05,116.183568,40.100289,7313.0,12551
8358,081,2008-05-23 09:44:01,2008-05-23 12:20:53,116.331465,40.043042,9412.0,15002
10180,081,2008-05-23 12:42:39,2008-05-23 13:53:47,116.336708,39.975125,4268.0,14994
13297,081,2008-05-23 16:01:17,2008-05-24 02:14:06,116.321985,40.00694,36769.0,14809
13492,081,2008-05-24 02:21:01,2008-05-24 03:26:24,116.326164,39.998035,3923.0,14808
16075,081,2008-05-24 04:45:44,2008-05-29 13:41:30,116.449299,39.908149,464146.0,16877
16111,081,2008-05-29 13:41:30,2008-05-30 00:16:36,116.331046,39.976566,38106.0,14995
16613,081,2008-05-30 00:36:10,2008-05-30 06:57:53,116.327077,39.980056,22903.0,14806
18635,081,2008-05-30 07:40:22,2008-05-30 14:24:25,116.548725,40.0151,24243.0,18401
19699,081,2008-05-30 15:03:49,2008-05-31 13:06:36,116.32246,40.007081,79367.0,14809
20848,081,2008-05-31 13:50:40,2008-06-02 04:05:37,116.322929,40.007044,137697.0,14809
21278,081,2008-06-02 04:23:23,2008-06-02 05:05:47,116.322012,39.998085,2544.0,14808
22066,081,2008-06-02 05:18:56,2008-06-03 04:40:24,116.328366,39.979966,84088.0,14806
22388,081,2008-06-03 04:50:20,2008-06-05 04:22:58,116.332832,39.98003,171158.0,14995
22782,081,2008-06-05 04:24:11,2008-06-05 05:36:43,116.324847,39.966444,4352.0,14804
22973,081,2008-06-05 05:39:33,2008-06-07 09:46:00,116.325023,39.975087,187587.0,14805
23806,081,2008-06-07 10:11:03,2008-06-07 12:23:03,116.301411,39.983764,7920.0,14428
24046,081,2008-06-07 12:23:03,2008-06-07 12:56:06,116.306207,39.980057,1983.0,14617
27178,081,2008-06-07 15:22:55,2008-06-08 01:18:36,116.322265,40.007225,35741.0,14809
29686,081,2008-06-20 00:53:43,2008-06-21 06:40:54,116.382089,39.989066,107231.0,15752
30157,081,2008-06-21 06:56:27,2008-06-21 07:30:04,116.345495,39.944012,2017.0,15180
30348,081,2008-06-21 07:30:58,2008-06-21 13:53:36,116.411854,39.899101,22958.0,16309
31318,081,2008-06-21 14:25:34,2008-06-22 04:28:36,116.322772,40.007082,50582.0,14809
31671,081,2008-06-22 04:43:51,2008-06-22 05:16:59,116.345559,39.943986,1988.0,15180
32106,081,2008-06-22 05:29:15,2008-06-22 06:05:36,116.407806,39.895811,2181.0,16120
32230,081,2008-06-22 06:05:36,2008-06-22 06:45:36,116.411911,39.899137,2400.0,16309
32951,081,2008-07-21 10:22:01,2008-07-22 00:43:31,116.324934,39.975091,51690.0,14805
33038,081,2008-07-22 00:43:31,2008-07-24 09:21:22,116.319272,40.008667,203871.0,14809
35669,081,2008-07-24 10:48:08,2008-07-24 12:41:02,116.383896,39.931774,6774.0,15746
39014,081,2008-07-24 13:24:00,2008-07-25 03:46:08,116.419305,39.922936,51728.0,16312
39215,081,2008-07-25 03:46:08,2008-07-25 09:16:04,116.319923,40.008654,19796.0,14809
41267,081,2008-07-25 10:47:11,2008-07-25 11:35:55,116.372596,39.910047,2924.0,15554
41426,081,2008-07-25 11:57:47,2008-07-26 15:45:37,116.367561,39.908068,100070.0,15554
41595,081,2008-07-26 15:49:51,2008-07-26 16:22:18,116.317748,40.007126,1947.0,14809
41769,081,2008-07-26 16:25:32,2008-07-28 08:33:07,116.320371,40.007044,144455.0,14809
42478,081,2008-07-28 08:43:07,2008-07-30 08:52:54,116.321275,40.007089,173387.0,14809
