,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,025,2008-12-15 00:01:53,116.3028049,39.9865216,14429,2008-12-15 00:01:53,116.3028049,39.9865216,14429,0.0
0,025,2008-12-15 10:44:41,116.3028049,39.9865216,14429,2008-12-15 11:25:46,116.31048,39.9800633,14617,2465.0
1034,025,2008-12-16 01:00:04,116.31048,39.9800633,14617,2008-12-16 01:00:34,116.4428216,39.9599099,16694,30.0
1358,025,2008-12-16 05:35:16,116.4428216,39.9599099,16694,2008-12-16 06:03:32,116.3099566,39.980095,14617,1696.0
2072,025,2008-12-16 08:06:25,116.3099566,39.980095,14617,2008-12-16 08:08:27,116.3014216,39.9862166,14429,122.0
2488,025,2008-12-16 11:26:01,116.3014216,39.9862166,14429,2008-12-16 11:33:59,116.3014049,39.9864933,14429,478.0
2893,025,2008-12-16 12:26:21,116.3014049,39.9864933,14429,2008-12-16 12:58:41,116.431235,39.9673866,16506,1940.0
3793,025,2008-12-17 01:00:08,116.431235,39.9673866,16506,2008-12-17 01:41:59,116.4429716,39.959905,16694,2511.0
4722,025,2008-12-17 10:33:57,116.4429716,39.959905,16694,2008-12-17 11:04:39,116.3098733,39.9811949,14617,1842.0
5660,025,2008-12-17 12:57:51,116.3098733,39.9811949,14617,2008-12-17 12:58:18,116.3104849,39.9800483,14617,27.0
6445,025,2008-12-19 01:00:02,116.3104849,39.9800483,14617,2008-12-19 02:14:37,116.4663883,39.9150233,17067,4475.0
7834,025,2008-12-19 02:48:02,116.4663883,39.9150233,17067,2008-12-19 04:54:10,116.3030466,39.986785,14429,7568.0
9997,025,2008-12-19 12:54:04,116.3030466,39.986785,14429,2008-12-19 12:58:37,116.3133533,39.9701549,14616,273.0
10271,025,2008-12-20 00:12:33,116.3133533,39.9701549,14616,2008-12-20 00:12:33,116.3019533,39.9865883,14429,0.0
10302,025,2008-12-21 03:23:33,116.3019533,39.9865883,14429,2008-12-21 03:25:11,116.3005933,39.9891333,14429,98.0
10594,025,2008-12-21 04:16:33,116.3005933,39.9891333,14429,2008-12-21 05:00:46,116.3042349,39.8990533,14419,2653.0
11353,025,2008-12-21 07:20:17,116.3042349,39.8990533,14419,2008-12-21 07:34:30,116.3041716,39.9261566,14422,853.0
11961,025,2008-12-21 08:31:37,116.3041716,39.9261566,14422,2008-12-21 08:31:37,116.3026266,39.9876083,14429,0.0
11993,025,2008-12-22 01:59:20,116.3026266,39.9876083,14429,2008-12-22 02:30:54,116.4428049,39.9599499,16694,1894.0
12829,025,2008-12-22 05:25:44,116.4428049,39.9599499,16694,2008-12-22 06:54:09,116.3074916,39.9890566,14618,5305.0
14180,025,2008-12-22 08:10:42,116.3074916,39.9890566,14618,2008-12-22 08:50:32,116.3014283,39.9837116,14428,2390.0
15511,025,2008-12-22 10:53:04,116.3014283,39.9837116,14428,2008-12-22 10:56:16,116.3014333,39.9864683,14429,192.0
15633,025,2008-12-22 12:42:49,116.3014333,39.9864683,14429,2008-12-22 12:42:49,116.3011083,39.9887083,14429,0.0
15797,025,2008-12-23 02:33:24,116.3011083,39.9887083,14429,2008-12-23 02:33:28,116.3015149,39.9865516,14429,4.0
15832,025,2008-12-23 04:56:12,116.3015149,39.9865516,14429,2008-12-23 05:20:27,116.3945933,39.9888233,15941,1455.0
16345,025,2008-12-23 05:56:06,116.3945933,39.9888233,15941,2008-12-23 05:56:06,116.39449,39.9890699,15941,0.0
16814,025,2008-12-23 07:08:44,116.39449,39.9890699,15941,2008-12-23 07:29:22,116.3079483,39.9890416,14618,1238.0
17309,025,2008-12-24 00:58:51,116.3079483,39.9890416,14618,2008-12-24 01:14:13,116.3052216,39.9890449,14618,922.0
17936,025,2008-12-24 04:11:42,116.3052216,39.9890449,14618,2008-12-24 04:29:09,116.2960433,40.0430466,14435,1047.0
18525,025,2008-12-24 05:03:50,116.2960433,40.0430466,14435,2008-12-24 05:24:12,116.333765,39.97476,14994,1222.0
19011,025,2008-12-24 06:40:33,116.333765,39.97476,14994,2008-12-24 08:14:22,116.3790849,39.9621416,15749,5629.0
21024,025,2008-12-24 08:48:50,116.3790849,39.9621416,15749,2008-12-24 09:09:10,116.3096083,39.98014,14617,1220.0
21807,025,2008-12-24 09:40:54,116.3096083,39.98014,14617,2008-12-24 09:53:15,116.2997633,40.0430349,14435,741.0
22064,025,2008-12-24 10:25:24,116.2997633,40.0430349,14435,2008-12-24 11:14:22,116.3132599,39.9913166,14618,2938.0
23270,025,2008-12-25 00:00:03,116.3132599,39.9913166,14618,2008-12-25 00:00:03,116.3029299,39.9867,14429,0.0
23394,025,2008-12-25 03:47:40,116.3029299,39.9867,14429,2008-12-25 04:00:16,116.3211399,40.0070933,14809,756.0
23756,025,2008-12-25 05:06:44,116.3211399,40.0070933,14809,2008-12-25 05:06:44,116.3211366,40.0069233,14809,0.0
23850,025,2008-12-25 05:59:42,116.3211366,40.0069233,14809,2008-12-25 06:55:43,116.3092299,39.9890183,14618,3361.0
25764,025,2008-12-25 07:58:28,116.3092299,39.9890183,14618,2008-12-25 07:58:28,116.3037383,39.98911,14429,0.0
25996,025,2008-12-25 08:47:49,116.3037383,39.98911,14429,2008-12-25 08:47:49,116.3013516,39.9919866,14429,0.0
26344,025,2008-12-25 09:41:08,116.3013516,39.9919866,14429,2008-12-25 09:42:18,116.3014599,39.9876316,14429,70.0
26684,025,2008-12-25 11:31:43,116.3014599,39.9876316,14429,2008-12-25 11:57:44,116.3016083,39.9866833,14429,1561.0
26879,025,2008-12-26 00:00:55,116.3016083,39.9866833,14429,2008-12-26 00:14:17,116.3105366,39.9800216,14617,802.0
27091,025,2008-12-26 00:54:40,116.3105366,39.9800216,14617,2008-12-26 01:38:37,116.3014283,39.9865816,14429,2637.0
27932,025,2008-12-26 03:30:56,116.3014283,39.9865816,14429,2008-12-26 04:32:45,116.3097349,39.9889416,14618,3709.0
28890,025,2008-12-26 05:26:53,116.3097349,39.9889416,14618,2008-12-26 05:37:04,116.30325,39.987145,14429,611.0
29427,025,2008-12-26 06:24:18,116.30325,39.987145,14429,2008-12-26 06:30:03,116.3014566,39.9911033,14429,345.0
29573,025,2008-12-26 08:12:53,116.3014566,39.9911033,14429,2008-12-26 08:12:53,116.3066399,39.9889833,14618,0.0
29832,025,2008-12-26 09:27:28,116.3066399,39.9889833,14618,2008-12-26 09:58:53,116.3249783,39.9916349,14807,1885.0
30519,025,2008-12-26 11:55:34,116.3249783,39.9916349,14807,2008-12-26 11:55:34,116.3232616,39.9915233,14807,0.0
30610,025,2008-12-26 12:39:22,116.3232616,39.9915233,14807,2008-12-26 12:59:33,116.3481249,40.0233849,15189,1211.0
30967,025,2008-12-27 01:03:55,116.3481249,40.0233849,15189,2008-12-27 01:41:09,116.1717649,39.9062099,12341,2234.0
31636,025,2008-12-27 02:22:36,116.1717649,39.9062099,12341,2008-12-27 04:18:31,116.3013549,39.9811233,14428,6955.0
33190,025,2008-12-27 05:49:52,116.3013549,39.9811233,14428,2008-12-27 06:08:51,116.3250249,39.9998749,14808,1139.0
33820,025,2008-12-27 07:25:10,116.3250249,39.9998749,14808,2008-12-27 08:02:02,116.3079049,39.9886533,14618,2212.0
34120,025,2008-12-27 12:52:44,116.3079049,39.9886533,14618,2008-12-27 12:55:36,116.3002816,39.98908,14429,172.0
34432,025,2008-12-28 02:59:41,116.3002816,39.98908,14429,2008-12-28 03:01:00,116.3005483,39.989095,14429,79.0
34480,025,2008-12-28 03:47:52,116.3005483,39.989095,14429,2008-12-28 04:05:58,116.3013933,39.986095,14429,1086.0
34828,025,2008-12-28 06:31:29,116.3013933,39.986095,14429,2008-12-28 06:31:29,116.3030733,39.9871183,14429,0.0
34854,025,2008-12-28 11:15:41,116.3030733,39.9871183,14429,2008-12-28 11:59:14,116.3841516,39.9867083,15752,2613.0
35427,025,2008-12-29 01:18:17,116.3841516,39.9867083,15752,2008-12-29 01:18:17,116.6070933,40.0558583,19350,0.0
36072,025,2008-12-29 02:25:16,116.6070933,40.0558583,19350,2008-12-29 02:25:16,116.5990716,40.0619433,19351,0.0
36477,025,2008-12-29 12:00:00,116.5990716,40.0619433,19351,2008-12-29 12:44:36,116.6077633,40.0541966,19350,2676.0
37835,025,2008-12-31 00:01:25,116.6077633,40.0541966,19350,2008-12-31 01:06:29,116.22104,40.2138816,13131,3904.0
42579,025,2008-12-31 09:02:29,116.22104,40.2138816,13131,2008-12-31 09:52:30,116.3485649,39.9852999,15184,3001.0
44251,025,2009-01-01 11:22:57,116.3485649,39.9852999,15184,2009-01-01 11:22:57,116.2251733,40.2109166,13320,0.0
44673,025,2009-01-02 01:23:24,116.2251733,40.2109166,13320,2009-01-02 01:49:57,116.3129149,39.9845433,14617,1593.0
45215,025,2009-01-02 03:22:46,116.3129149,39.9845433,14617,2009-01-02 03:30:17,116.3014533,39.986485,14429,451.0
45558,025,2009-01-02 09:01:47,116.3014533,39.986485,14429,2009-01-02 09:13:49,116.3030566,39.9866666,14429,722.0
45669,025,2009-01-03 02:32:08,116.3030566,39.9866666,14429,2009-01-03 02:33:02,116.3002983,39.9891399,14429,54.0
45775,025,2009-01-03 03:33:04,116.3002983,39.9891399,14429,2009-01-03 03:54:24,116.301625,39.9863133,14429,1280.0
46849,025,2009-01-03 09:43:11,116.301625,39.9863133,14429,2009-01-03 10:00:03,116.3000533,39.9800649,14428,1012.0
47234,025,2009-01-03 11:55:30,116.3000533,39.9800649,14428,2009-01-03 11:55:30,116.3019133,39.9866616,14429,0.0
47279,025,2009-01-04 00:55:29,116.3019133,39.9866616,14429,2009-01-04 01:02:10,116.2886716,39.97386,14238,401.0
47616,025,2009-01-04 10:08:18,116.2886716,39.97386,14238,2009-01-04 11:21:33,116.3075116,39.9890466,14618,4395.0
48827,025,2009-01-04 12:15:43,116.3075116,39.9890466,14618,2009-01-04 12:46:48,116.4431133,39.9598333,16694,1865.0
49969,025,2009-01-05 00:22:17,116.4431133,39.9598333,16694,2009-01-05 00:33:21,116.3014099,39.9868066,14429,664.0
50356,025,2009-01-05 02:03:00,116.3014099,39.9868066,14429,2009-01-05 03:06:32,116.3014083,39.9885333,14429,3812.0
51013,025,2009-01-05 04:03:03,116.3014083,39.9885333,14429,2009-01-05 04:22:06,116.3013549,39.9860866,14429,1143.0
51286,025,2009-01-05 05:05:47,116.3013549,39.9860866,14429,2009-01-05 05:19:58,116.301645,39.9862366,14429,851.0
51644,025,2009-01-05 06:05:21,116.301645,39.9862366,14429,2009-01-05 06:18:56,116.3084383,39.9890016,14618,815.0
51917,025,2009-01-07 09:00:59,116.3084383,39.9890016,14618,2009-01-07 09:20:04,116.3016549,39.98709,14429,1145.0
53164,025,2009-01-08 03:19:51,116.3016549,39.98709,14429,2009-01-08 03:19:59,116.3014099,39.9875383,14429,8.0
53392,025,2009-01-08 11:26:04,116.3014099,39.9875383,14429,2009-01-08 11:44:56,116.301415,39.9874083,14429,1132.0
53747,025,2009-01-09 00:32:31,116.301415,39.9874083,14429,2009-01-09 00:59:21,116.3077416,39.9890633,14618,1610.0
54242,025,2009-01-09 01:54:41,116.3077416,39.9890633,14618,2009-01-09 02:02:26,116.3104366,39.9800533,14617,465.0
54404,025,2009-01-09 02:35:12,116.3104366,39.9800533,14617,2009-01-09 02:42:05,116.3014066,39.9866,14429,413.0
54661,025,2009-01-09 04:31:47,116.3014066,39.9866,14429,2009-01-09 04:37:05,116.30526,39.989025,14618,318.0
54920,025,2009-01-09 07:03:22,116.30526,39.989025,14618,2009-01-09 07:08:17,116.3066849,39.9718416,14616,295.0
55207,025,2009-01-09 07:58:43,116.3066849,39.9718416,14616,2009-01-09 07:59:26,116.3105399,39.9813616,14617,43.0
55315,025,2009-01-09 09:08:42,116.3105399,39.9813616,14617,2009-01-09 09:09:07,116.3015616,39.9867816,14429,25.0
55760,025,2009-01-09 11:03:45,116.3015616,39.9867816,14429,2009-01-09 11:03:45,116.3078716,39.9890899,14618,0.0
55946,025,2009-01-10 00:00:02,116.3078716,39.9890899,14618,2009-01-10 00:12:04,116.3014483,39.9875083,14429,722.0
56178,025,2009-01-10 05:38:11,116.3014483,39.9875083,14429,2009-01-10 07:43:32,116.4111116,39.9002249,16309,7521.0
58389,025,2009-01-10 08:33:51,116.4111116,39.9002249,16309,2009-01-10 08:58:53,116.3014416,39.9865316,14429,1502.0
58819,025,2009-01-10 09:33:08,116.3014416,39.9865316,14429,2009-01-10 09:52:01,116.3018016,39.9874666,14429,1133.0
58977,025,2009-01-10 11:10:29,116.3018016,39.9874666,14429,2009-01-10 11:10:29,116.3102516,39.9800449,14617,0.0
59653,025,2009-01-10 11:42:47,116.3102516,39.9800449,14617,2009-01-10 11:42:47,116.310355,39.9800683,14617,0.0
59717,025,2009-01-11 11:44:48,116.310355,39.9800683,14617,2009-01-11 11:45:16,116.3037733,39.989035,14429,28.0
60378,025,2009-01-12 00:12:11,116.3037733,39.989035,14429,2009-01-12 01:02:52,116.9269483,39.4028599,24381,3041.0
61101,025,2009-02-07 01:25:32,116.9269483,39.4028599,24381,2009-02-07 02:13:21,116.2254033,39.88395,13283,2869.0
150117,025,2009-02-07 02:55:29,116.2254033,39.88395,13283,2009-02-07 04:18:24,116.3131566,39.9847133,14617,4975.0
151895,025,2009-02-07 22:58:19,116.3131566,39.9847133,14617,2009-02-08 01:27:44,116.5731483,40.0805866,18786,8965.0
154717,025,2009-02-15 12:36:38,116.5731483,40.0805866,18786,2009-02-15 12:40:48,116.5892332,40.0790649,19164,250.0
192166,025,2009-02-15 13:24:01,116.5892332,40.0790649,19164,2009-02-15 14:05:16,116.3014166,39.98664,14429,2475.0
192735,025,2009-02-16 01:35:29,116.3014166,39.98664,14429,2009-02-16 01:42:25,116.2980666,39.9958299,14430,416.0
192967,025,2009-02-16 02:18:15,116.2980666,39.9958299,14430,2009-02-16 02:22:19,116.3014166,39.9865133,14429,244.0
193728,025,2009-02-16 03:36:28,116.3014166,39.9865133,14429,2009-02-16 04:08:59,116.2945099,39.9809199,14428,1951.0
194175,025,2009-02-16 06:11:04,116.2945099,39.9809199,14428,2009-02-16 06:27:09,116.3014266,39.9875283,14429,965.0
194508,025,2009-02-17 04:10:04,116.3014266,39.9875283,14429,2009-02-17 04:10:04,116.3039166,39.9890849,14429,0.0
194887,025,2009-02-17 05:48:13,116.3039166,39.9890849,14429,2009-02-17 05:48:13,116.3037733,39.98904,14429,0.0
195218,025,2009-02-17 08:19:33,116.3037733,39.98904,14429,2009-02-17 09:11:59,116.347525,39.9799633,15184,3146.0
196191,025,2009-02-17 11:16:32,116.347525,39.9799633,15184,2009-02-17 11:25:52,116.3131616,39.9845733,14617,560.0
196746,025,2009-02-18 09:22:25,116.3131616,39.9845733,14617,2009-02-18 09:29:47,116.3014266,39.9876083,14429,442.0
197742,025,2009-02-18 11:54:16,116.3014266,39.9876083,14429,2009-02-18 13:34:21,116.3014116,39.9865649,14429,6005.0
