,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,059,2011-03-09 10:52:53,116.330903333333,39.9774683333333,14995,2011-03-09 10:52:53,116.330903333333,39.9774683333333,14995,0.0
0,059,2011-03-09 13:05:27,116.330903333333,39.9774683333333,14995,2011-03-09 13:25:16,116.315896666667,40.0699816666667,14627,1189.0
802,059,2011-03-10 01:31:55,116.315896666667,40.0699816666667,14627,2011-03-10 01:47:46,116.332883333333,39.9799516666667,14995,951.0
1805,059,2011-03-10 13:18:35,116.332883333333,39.9799516666667,14995,2011-03-10 13:57:02,116.32155,40.07166,14816,2307.0
2817,059,2011-03-11 01:04:00,116.32155,40.07166,14816,2011-03-11 01:31:48,116.332856666667,39.9799033333333,14995,1668.0
3647,059,2011-03-11 14:29:40,116.332856666667,39.9799033333333,14995,2011-03-11 14:45:54,116.313191666667,40.0689,14627,974.0
4426,059,2011-03-12 03:13:00,116.313191666667,40.0689,14627,2011-03-12 03:13:00,116.191708333333,39.994375,12728,0.0
4509,059,2011-03-12 03:50:26,116.191708333333,39.994375,12728,2011-03-12 03:50:26,116.183548333333,39.9915966666667,12539,0.0
4992,059,2011-03-12 05:59:31,116.183548333333,39.9915966666667,12539,2011-03-12 06:09:36,116.171856666667,39.9890333333333,12350,605.0
5867,059,2011-03-12 06:54:36,116.171856666667,39.9890333333333,12350,2011-03-12 07:13:40,116.183575,39.989805,12539,1144.0
6664,059,2011-03-12 07:56:46,116.183575,39.989805,12539,2011-03-12 09:18:57,116.313251666667,39.9839966666667,14617,4931.0
8559,059,2011-08-29 10:12:58,116.313251666667,39.9839966666667,14617,2011-08-29 10:39:17,116.324991666667,39.9752716666667,14805,1579.0
13489,059,2011-08-29 11:20:03,116.324991666667,39.9752716666667,14805,2011-08-29 11:48:54,116.328508333333,39.980035,14806,1731.0
16859,059,2011-08-30 00:23:13,116.328508333333,39.980035,14806,2011-08-30 00:37:02,116.313171666667,39.975205,14616,829.0
21235,059,2011-08-30 01:10:59,116.313171666667,39.975205,14616,2011-08-30 01:10:59,116.304345,39.9800383333333,14428,0.0
