,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,032,2008-12-02 10:57:28,116.319845,39.984943,14806,2008-12-02 11:16:28,116.325016,39.991228,14807,1140.0
230,032,2008-12-02 12:40:43,116.325016,39.991228,14807,2008-12-02 12:52:28,116.301446,40.049674,14436,705.0
643,032,2008-12-02 23:23:41,116.301446,40.049674,14436,2008-12-02 23:40:26,116.3337,39.974946,14994,1005.0
952,032,2008-12-03 04:35:08,116.3337,39.974946,14994,2008-12-03 06:00:48,116.333561,39.971432,14994,5140.0
1732,032,2008-12-03 06:47:53,116.333561,39.971432,14994,2008-12-03 07:02:38,116.333111,39.971183,14994,885.0
2434,032,2008-12-03 07:48:53,116.333111,39.971183,14994,2008-12-03 08:12:13,116.332567,39.97118,14994,1400.0
3184,032,2008-12-03 10:50:57,116.332567,39.97118,14994,2008-12-03 11:09:36,116.301407,40.049623,14436,1119.0
4229,032,2008-12-03 23:23:21,116.301407,40.049623,14436,2008-12-04 00:03:35,116.33331,39.972692,14994,2414.0
4804,032,2008-12-04 01:31:50,116.33331,39.972692,14994,2008-12-04 02:20:30,116.332998,39.97857,14995,2920.0
6175,032,2008-12-04 03:00:35,116.332998,39.97857,14995,2008-12-04 03:12:35,116.333503,39.971191,14994,720.0
6710,032,2008-12-08 02:25:12,116.333503,39.971191,14994,2008-12-08 02:45:02,116.327273,39.979988,14806,1190.0
6795,032,2008-12-08 06:30:08,116.327273,39.979988,14806,2008-12-08 06:30:13,116.334618,39.974159,14994,5.0
6890,032,2008-12-09 09:37:29,116.334618,39.974159,14994,2008-12-09 09:53:29,116.324984,39.991098,14807,960.0
7385,032,2008-12-09 11:17:49,116.324984,39.991098,14807,2008-12-09 11:29:24,116.301455,40.049567,14436,695.0
7688,032,2008-12-10 01:41:13,116.301455,40.049567,14436,2008-12-10 01:49:58,116.325052,39.97979,14806,525.0
7995,032,2008-12-10 02:35:43,116.325052,39.97979,14806,2008-12-10 03:13:23,116.333875,39.975442,14994,2260.0
8641,032,2008-12-10 03:47:33,116.333875,39.975442,14994,2008-12-10 04:59:03,116.334137,39.972415,14994,4290.0
9502,032,2008-12-10 23:53:12,116.334137,39.972415,14994,2008-12-11 00:16:22,116.333446,39.978302,14995,1390.0
9919,032,2008-12-11 01:36:37,116.333446,39.978302,14995,2008-12-11 01:56:07,116.334554,39.971223,14994,1170.0
11008,032,2008-12-11 23:20:42,116.334554,39.971223,14994,2008-12-11 23:42:42,116.333865,39.974783,14994,1320.0
12294,032,2008-12-15 09:36:57,116.333865,39.974783,14994,2008-12-15 09:55:32,116.301433,40.049889,14436,1115.0
12720,032,2008-12-15 23:57:06,116.301433,40.049889,14436,2008-12-16 00:26:01,116.324912,39.984986,14806,1735.0
13386,032,2008-12-16 11:21:38,116.324912,39.984986,14806,2008-12-16 12:36:43,116.330037,39.988361,14996,4505.0
14333,032,2008-12-16 13:44:38,116.330037,39.988361,14996,2008-12-16 14:05:33,116.394839,39.989318,15941,1255.0
14577,032,2008-12-16 14:40:33,116.394839,39.989318,15941,2008-12-16 15:12:56,116.30149,40.049871,14436,1943.0
15300,032,2008-12-16 23:54:03,116.30149,40.049871,14436,2008-12-17 00:25:53,116.324959,39.98499,14806,1910.0
15699,032,2008-12-17 01:39:24,116.324959,39.98499,14806,2008-12-17 02:25:59,116.324985,39.979883,14806,2795.0
16288,032,2008-12-17 04:14:00,116.324985,39.979883,14806,2008-12-17 04:14:00,116.332233,39.971058,14994,0.0
17323,032,2008-12-17 04:48:15,116.332233,39.971058,14994,2008-12-17 04:48:15,116.332424,39.971112,14994,0.0
17604,032,2008-12-18 00:01:14,116.332424,39.971112,14994,2008-12-18 00:24:49,116.333886,39.975114,14994,1415.0
17844,032,2008-12-18 01:04:19,116.333886,39.975114,14994,2008-12-18 01:43:09,116.333853,39.971764,14994,2330.0
18601,032,2008-12-18 02:13:29,116.333853,39.971764,14994,2008-12-18 02:26:54,116.33365,39.97397,14994,805.0
18993,032,2008-12-18 03:10:24,116.33365,39.97397,14994,2008-12-18 03:37:19,116.334071,39.971586,14994,1615.0
19406,032,2008-12-18 05:22:04,116.334071,39.971586,14994,2008-12-18 05:47:59,116.334977,39.974012,14994,1555.0
19633,032,2008-12-18 07:18:24,116.334977,39.974012,14994,2008-12-18 07:19:54,116.333053,39.971165,14994,90.0
20571,032,2008-12-18 08:11:14,116.333053,39.971165,14994,2008-12-18 08:11:39,116.334694,39.973199,14994,25.0
20956,032,2008-12-18 10:26:09,116.334694,39.973199,14994,2008-12-18 10:29:09,116.336751,39.973631,14994,180.0
22060,032,2008-12-18 11:26:14,116.336751,39.973631,14994,2008-12-18 11:30:44,116.33659,39.973711,14994,270.0
22621,032,2008-12-18 12:59:49,116.33659,39.973711,14994,2008-12-18 13:00:14,116.33419,39.973927,14994,25.0
23279,032,2008-12-18 23:59:08,116.33419,39.973927,14994,2008-12-19 01:15:05,116.333986,39.972246,14994,4557.0
24363,032,2009-01-21 23:44:06,116.333986,39.972246,14994,2009-01-21 23:52:16,116.454529,39.911573,16877,490.0
24696,032,2009-01-22 02:51:24,116.454529,39.911573,16877,2009-01-22 03:15:24,116.407396,39.855905,16115,1440.0
25015,032,2009-01-22 03:56:39,116.407396,39.855905,16115,2009-01-22 05:34:04,116.637623,39.889618,19899,5845.0
26134,032,2009-01-22 06:13:19,116.637623,39.889618,19899,2009-01-22 06:13:19,116.641144,39.886654,19899,0.0
