,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,037,2009-01-20 07:48:39,116.3113166,39.9774299,14617,2009-01-20 10:51:56,116.3129833,39.9711216,14616,10997.0
3178,037,2009-01-20 11:22:40,116.3129833,39.9711216,14616,2009-01-20 12:04:46,116.25483,39.9745533,13671,2526.0
3714,037,2009-01-21 00:03:40,116.25483,39.9745533,13671,2009-01-21 00:49:03,116.2628016,39.9603133,13859,2723.0
4627,037,2009-01-21 01:35:52,116.2628016,39.9603133,13859,2009-01-21 02:36:01,116.46797,39.9101033,17066,3609.0
5727,037,2009-01-21 03:27:28,116.46797,39.9101033,17066,2009-01-21 04:37:53,116.4427783,39.9214449,16689,4225.0
6904,037,2009-01-21 05:50:13,116.4427783,39.9214449,16689,2009-01-21 06:29:30,116.3131099,39.97107,14616,2357.0
8174,037,2009-01-21 08:33:55,116.3131099,39.97107,14616,2009-01-21 10:35:40,116.314495,39.9812783,14617,7305.0
10436,037,2009-01-21 23:14:45,116.314495,39.9812783,14617,2009-01-22 00:06:46,116.30421,39.8891383,14418,3121.0
11181,037,2009-01-22 01:40:40,116.30421,39.8891383,14418,2009-01-22 01:51:28,116.4677366,39.7616183,17050,648.0
11372,037,2009-01-22 02:44:14,116.4677366,39.7616183,17050,2009-01-22 02:44:14,116.8160933,39.5663016,22698,0.0
11373,037,2009-02-14 00:11:44,116.8160933,39.5663016,22698,2009-02-14 00:53:52,116.3183716,39.974005,14805,2528.0
14575,037,2009-02-14 02:43:21,116.3183716,39.974005,14805,2009-02-14 04:13:01,116.3015466,39.984005,14428,5380.0
15673,037,2009-02-14 09:46:08,116.3015466,39.984005,14428,2009-02-14 10:23:35,116.1286383,40.0883783,11605,2247.0
16415,037,2009-02-15 23:43:17,116.1286383,40.0883783,11605,2009-02-16 00:03:57,116.2684266,39.9666516,13859,1240.0
16610,037,2009-02-16 02:01:14,116.2684266,39.9666516,13859,2009-02-16 02:08:56,116.4193583,39.9355983,16313,462.0
16895,037,2009-02-16 03:35:42,116.4193583,39.9355983,16313,2009-02-16 03:55:50,116.4409299,39.9336616,16691,1208.0
17432,037,2009-02-16 04:43:57,116.4409299,39.9336616,16691,2009-02-16 05:11:23,116.4467933,39.9281466,16879,1646.0
