,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,017,2008-10-30 09:27:49,116.320185,39.9864799,14807,2008-10-30 10:30:56,116.341345,40.0178533,15188,3787.0
495,017,2008-10-30 23:46:20,116.341345,40.0178533,15188,2008-10-30 23:57:50,116.3249416,39.9849483,14806,690.0
1070,017,2008-10-31 09:19:18,116.3249416,39.9849483,14806,2008-10-31 09:41:45,116.3401766,40.0161099,14999,1347.0
1486,017,2008-11-01 02:08:49,116.3401766,40.0161099,14999,2008-11-01 02:46:11,116.3356616,39.9365383,14990,2242.0
2048,017,2008-11-01 05:11:20,116.3356616,39.9365383,14990,2008-11-01 05:11:20,116.3370599,39.9362683,14990,0.0
2151,017,2008-11-01 05:50:17,116.3370599,39.9362683,14990,2008-11-01 06:13:19,116.3457483,40.0160949,15188,1382.0
2958,017,2008-11-01 07:37:42,116.3457483,40.0160949,15188,2008-11-01 08:28:23,116.4028166,40.0610583,16138,3041.0
3567,017,2008-11-01 09:00:25,116.4028166,40.0610583,16138,2008-11-01 09:27:07,116.3403433,40.0164316,15188,1602.0
4287,017,2008-11-02 07:01:27,116.3403433,40.0164316,15188,2008-11-02 07:01:27,116.3393033,40.0297433,15000,0.0
4306,017,2008-11-02 08:33:27,116.3393033,40.0297433,15000,2008-11-02 08:33:27,116.3444216,40.0250066,15189,0.0
4366,017,2008-11-03 00:01:02,116.3444216,40.0250066,15189,2008-11-03 01:59:38,116.4074783,39.9673916,16128,7116.0
7892,017,2008-11-03 04:09:01,116.4074783,39.9673916,16128,2008-11-03 04:29:00,116.3402149,40.0160883,14999,1199.0
8633,017,2008-11-03 23:46:54,116.3402149,40.0160883,14999,2008-11-04 00:07:02,116.3249566,39.9849183,14806,1208.0
8928,017,2008-11-04 09:28:04,116.3249566,39.9849183,14806,2008-11-04 09:48:34,116.3401833,40.0160966,14999,1230.0
9393,017,2008-11-05 00:58:56,116.3401833,40.0160966,14999,2008-11-05 01:17:58,116.4075516,39.9673616,16127,1142.0
10198,017,2008-11-05 03:18:23,116.4075516,39.9673616,16127,2008-11-05 04:29:02,116.3721649,39.8491349,15547,4239.0
13264,017,2008-11-05 05:08:39,116.3721649,39.8491349,15547,2008-11-05 05:48:17,116.4076483,39.9674516,16128,2378.0
14792,017,2008-11-05 08:03:01,116.4076483,39.9674516,16128,2008-11-05 08:33:43,116.3401149,40.0160966,14999,1842.0
15633,017,2008-11-06 01:53:43,116.3401149,40.0160966,14999,2008-11-06 03:30:45,116.3502716,39.9262133,15178,5822.0
17801,017,2008-11-06 04:08:00,116.3502716,39.9262133,15178,2008-11-06 04:14:37,116.3368466,39.9338599,14990,397.0
17916,017,2008-11-06 05:00:42,116.3368466,39.9338599,14990,2008-11-06 05:34:14,116.4076049,39.968215,16128,2012.0
18602,017,2008-11-06 07:04:28,116.4076049,39.968215,16128,2008-11-06 07:37:13,116.3602949,39.9106283,15365,1965.0
19995,017,2008-11-06 08:20:36,116.3602949,39.9106283,15365,2008-11-06 09:25:02,116.3402033,40.0160949,14999,3866.0
21730,017,2008-11-06 12:52:33,116.3402033,40.0160949,14999,2008-11-06 13:26:09,116.3459833,40.0160666,15188,2016.0
22071,017,2008-11-07 00:07:38,116.3459833,40.0160666,15188,2008-11-07 00:14:33,116.3249216,39.9849233,14806,415.0
22260,017,2008-11-07 09:14:21,116.3249216,39.9849233,14806,2008-11-07 09:44:03,116.3458666,40.0161383,15188,1782.0
22793,017,2008-11-07 23:20:48,116.3458666,40.0161383,15188,2008-11-08 00:11:21,116.340155,40.0160916,14999,3033.0
24682,017,2008-11-08 07:50:48,116.340155,40.0160916,14999,2008-11-08 08:43:57,116.348605,39.8669733,15171,3189.0
26062,017,2008-11-08 09:59:51,116.348605,39.8669733,15171,2008-11-08 12:26:31,116.3402899,40.0161683,15188,8800.0
28334,017,2008-11-09 08:19:07,116.3402899,40.0161683,15188,2008-11-09 08:54:08,116.3402216,40.0161149,14999,2101.0
28996,017,2008-11-09 10:45:06,116.3402216,40.0161149,14999,2008-11-09 11:16:19,116.3249533,39.8960733,14797,1873.0
30216,017,2008-11-09 11:47:36,116.3249533,39.8960733,14797,2008-11-09 12:20:21,116.3402666,40.0160999,14999,1965.0
31554,017,2008-11-10 00:00:01,116.3402666,40.0160999,14999,2008-11-10 00:39:16,116.4075833,39.9674516,16128,2355.0
32816,017,2008-11-10 01:45:40,116.4075833,39.9674516,16128,2008-11-10 02:43:11,116.3722216,39.8818249,15551,3451.0
34102,017,2008-11-10 03:23:01,116.3722216,39.8818249,15551,2008-11-10 03:49:24,116.4075533,39.9674733,16128,1583.0
35204,017,2008-11-10 07:56:09,116.4075533,39.9674733,16128,2008-11-10 08:31:57,116.3249533,39.98489,14806,2148.0
36494,017,2008-11-10 09:08:43,116.3249533,39.98489,14806,2008-11-10 09:42:21,116.3402049,40.0161416,14999,2018.0
37023,017,2008-11-10 12:52:37,116.3402049,40.0161416,14999,2008-11-10 12:53:36,116.3412466,40.0178199,15188,59.0
37116,017,2008-11-11 00:05:54,116.3412466,40.0178199,15188,2008-11-11 00:07:05,116.3248083,39.9849783,14806,71.0
37193,017,2008-11-11 09:10:04,116.3248083,39.9849783,14806,2008-11-11 09:31:07,116.3402116,40.0161033,14999,1263.0
37633,017,2008-11-12 03:40:17,116.3402116,40.0161033,14999,2008-11-12 04:03:21,116.3401083,40.0161149,14999,1384.0
38161,017,2008-11-13 01:30:32,116.3401083,40.0161149,14999,2008-11-13 01:51:02,116.4075283,39.9674166,16128,1230.0
38899,017,2008-11-13 02:50:10,116.4075283,39.9674166,16128,2008-11-13 03:12:53,116.3603633,39.9443333,15369,1363.0
39698,017,2008-11-13 03:51:11,116.3603633,39.9443333,15369,2008-11-13 03:58:51,116.348415,39.9223116,15177,460.0
39988,017,2008-11-13 04:51:21,116.348415,39.9223116,15177,2008-11-13 05:17:05,116.340995,39.9078899,15176,1544.0
40247,017,2008-11-13 05:48:17,116.340995,39.9078899,15176,2008-11-13 07:23:25,116.4311116,39.93964,16502,5708.0
42655,017,2008-11-13 08:52:22,116.4311116,39.93964,16502,2008-11-13 09:09:06,116.4075383,39.967305,16127,1004.0
43111,017,2008-11-13 10:06:52,116.4075383,39.967305,16127,2008-11-13 10:32:08,116.3402649,40.0161966,14999,1516.0
44069,017,2008-11-14 01:26:19,116.3402649,40.0161966,14999,2008-11-14 01:45:19,116.4074516,39.9673883,16128,1140.0
44834,017,2008-11-14 02:16:39,116.4074516,39.9673883,16128,2008-11-14 02:50:26,116.34843,39.9224283,15178,2027.0
45716,017,2008-11-14 03:20:49,116.34843,39.9224283,15178,2008-11-14 04:05:51,116.4074849,39.967485,16128,2702.0
47142,017,2008-11-14 06:04:27,116.4074849,39.967485,16128,2008-11-14 06:48:33,116.3838683,39.9673083,15749,2646.0
48261,017,2008-11-14 07:36:25,116.3838683,39.9673083,15749,2008-11-14 08:07:56,116.3401949,40.0160966,14999,1891.0
48960,017,2008-11-16 03:56:19,116.3401949,40.0160966,14999,2008-11-16 03:56:19,116.3414666,40.0250416,15189,0.0
49030,017,2008-11-16 05:51:44,116.3414666,40.0250416,15189,2008-11-16 06:21:37,116.3401583,40.0160999,14999,1793.0
49325,017,2008-11-16 14:20:45,116.3401583,40.0160999,14999,2008-11-16 14:39:08,116.3446216,40.0249749,15189,1103.0
49869,017,2008-11-17 00:49:26,116.3446216,40.0249749,15189,2008-11-17 01:06:54,116.4075833,39.9674066,16128,1048.0
50938,017,2008-11-17 02:30:52,116.4075833,39.9674066,16128,2008-11-17 03:12:05,116.1716599,39.8931649,12339,2473.0
52891,017,2008-11-17 03:42:44,116.1716599,39.8931649,12339,2008-11-17 04:49:06,116.39431,39.971005,15939,3982.0
54794,017,2008-11-17 05:54:07,116.39431,39.971005,15939,2008-11-17 05:55:29,116.4074733,39.9675749,16128,82.0
55049,017,2008-11-17 06:30:27,116.4074733,39.9675749,16128,2008-11-17 07:09:47,116.3012383,39.9843333,14428,2360.0
56542,017,2008-11-17 07:55:02,116.3012383,39.9843333,14428,2008-11-17 08:34:49,116.3365899,39.9751149,14994,2387.0
58034,017,2008-11-17 11:12:48,116.3365899,39.9751149,14994,2008-11-17 11:31:24,116.3402433,40.0161649,14999,1116.0
