,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,093,2008-07-14 17:53:12,116.3301966,39.9761883,14994,2008-07-14 17:53:12,116.3301966,39.9761883,14994,0.0
0,093,2008-07-20 09:40:45,116.3301966,39.9761883,14994,2008-07-20 10:03:35,116.3086183,40.0445299,14624,1370.0
1159,093,2008-07-31 13:17:41,116.3086183,40.0445299,14624,2008-07-31 13:31:18,116.3367216,39.9757633,14994,817.0
1438,093,2008-08-15 08:36:58,116.3367216,39.9757633,14994,2008-08-15 08:42:08,116.3273816,39.9800266,14806,310.0
1825,093,2008-08-15 19:32:30,116.3273816,39.9800266,14806,2008-08-15 19:34:02,116.32497,39.9755466,14805,92.0
2131,093,2008-08-16 09:49:09,116.32497,39.9755466,14805,2008-08-16 09:56:00,116.3287233,39.9800583,14995,411.0
2704,093,2008-08-17 22:04:14,116.3287233,39.9800583,14995,2008-08-17 22:04:14,116.3620466,39.9567883,15370,0.0
2912,093,2008-08-19 05:18:11,116.3620466,39.9567883,15370,2008-08-19 05:20:07,116.336735,39.9749333,14994,116.0
3054,093,2008-08-19 14:23:28,116.336735,39.9749333,14994,2008-08-19 14:23:30,116.331355,39.97973,14995,2.0
3726,093,2008-08-20 00:10:10,116.331355,39.97973,14995,2008-08-20 00:12:09,116.3270133,39.9800366,14806,119.0
3824,093,2008-08-22 00:42:20,116.3270133,39.9800366,14806,2008-08-22 00:43:05,116.3274833,39.9800599,14806,45.0
3986,093,2008-08-23 01:45:36,116.3274833,39.9800599,14806,2008-08-23 01:45:36,116.3281183,39.98129,14806,0.0
4321,093,2008-08-23 08:56:29,116.3281183,39.98129,14806,2008-08-23 09:24:11,116.383905,39.8975533,15742,1662.0
4965,093,2008-08-23 10:11:43,116.383905,39.8975533,15742,2008-08-23 10:31:56,116.3939816,39.9060766,15932,1213.0
6711,093,2008-08-25 02:31:35,116.3939816,39.9060766,15932,2008-08-25 02:41:15,116.3281533,39.9799683,14806,580.0
6999,093,2008-08-29 01:35:39,116.3281533,39.9799683,14806,2008-08-29 02:57:08,116.3270933,40.0090583,14809,4889.0
