,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,169,2010-05-10 10:49:32,116.329513,39.975102,14994,2010-05-10 11:39:05,116.40575,40.04308,16136,2973.0
1375,169,2010-05-11 10:24:05,116.40575,40.04308,16136,2010-05-11 10:56:13,116.405741,40.043018,16136,1928.0
2579,169,2010-05-12 10:49:36,116.405741,40.043018,16136,2010-05-12 11:13:50,116.405734,40.043094,16136,1454.0
3539,169,2010-05-13 10:53:29,116.405734,40.043094,16136,2010-05-13 11:14:29,116.405744,40.043068,16136,1260.0
4477,169,2010-05-14 01:37:23,116.405744,40.043068,16136,2010-05-14 01:47:07,116.336735,39.975157,14994,584.0
4925,169,2010-05-14 11:05:06,116.336735,39.975157,14994,2010-05-14 11:48:57,116.398927,40.052097,15948,2631.0
6287,169,2010-05-16 09:58:28,116.398927,40.052097,15948,2010-05-16 10:33:49,116.466437,39.947562,17070,2121.0
7638,169,2010-05-17 01:05:27,116.466437,39.947562,17070,2010-05-17 01:46:57,116.336607,39.975153,14994,2490.0
9022,169,2010-05-17 10:54:59,116.336607,39.975153,14994,2010-05-17 11:30:10,116.398842,40.052068,15948,2111.0
10096,169,2010-05-18 01:47:08,116.398842,40.052068,15948,2010-05-18 01:59:11,116.336724,39.975158,14994,723.0
10417,169,2010-05-18 10:22:55,116.336724,39.975158,14994,2010-05-18 11:26:30,116.398895,40.052123,15948,3815.0
12033,169,2010-05-19 01:02:24,116.398895,40.052123,15948,2010-05-19 01:49:03,116.336653,39.975145,14994,2799.0
13529,169,2010-05-19 11:00:13,116.336653,39.975145,14994,2010-05-19 11:42:09,116.398833,40.052062,15948,2516.0
15151,169,2010-05-20 10:08:06,116.398833,40.052062,15948,2010-05-20 11:12:35,116.398841,40.052029,15948,3869.0
16952,169,2010-05-21 01:01:35,116.398841,40.052029,15948,2010-05-21 01:43:27,116.336575,39.97511,14994,2512.0
18399,169,2010-05-21 10:26:26,116.336575,39.97511,14994,2010-05-21 11:15:06,116.398843,40.052064,15948,2920.0
19929,169,2010-05-22 09:41:59,116.398843,40.052064,15948,2010-05-22 10:50:50,116.427158,39.944013,16503,4131.0
22218,169,2010-05-22 11:49:22,116.427158,39.944013,16503,2010-05-22 12:21:54,116.398956,40.052052,15948,1952.0
23361,169,2010-05-24 00:48:23,116.398956,40.052052,15948,2010-05-24 01:30:17,116.336643,39.975125,14994,2514.0
24556,169,2010-05-24 09:52:03,116.336643,39.975125,14994,2010-05-24 10:40:41,116.405747,40.043042,16136,2918.0
25924,169,2010-05-25 00:58:05,116.405747,40.043042,16136,2010-05-25 01:55:28,116.334801,39.979976,14995,3443.0
27721,169,2010-05-25 10:29:35,116.334801,39.979976,14995,2010-05-25 10:39:42,116.375121,39.971156,15561,607.0
28063,169,2010-05-25 11:13:43,116.375121,39.971156,15561,2010-05-25 11:39:56,116.398821,40.052082,15948,1573.0
29143,169,2010-05-26 00:57:40,116.398821,40.052082,15948,2010-05-26 01:44:44,116.336634,39.975177,14994,2824.0
30492,169,2010-05-27 01:00:35,116.336634,39.975177,14994,2010-05-27 01:26:01,116.375083,39.97111,15561,1526.0
31430,169,2010-05-27 10:18:53,116.375083,39.97111,15561,2010-05-27 11:28:12,116.398926,40.052071,15948,4159.0
33082,169,2010-05-27 12:02:36,116.398926,40.052071,15948,2010-05-27 12:23:36,116.466955,40.007025,17077,1260.0
33934,169,2010-05-28 01:18:06,116.466955,40.007025,17077,2010-05-28 01:33:34,116.336697,39.975155,14994,928.0
34519,169,2010-05-28 10:49:23,116.336697,39.975155,14994,2010-05-28 11:29:55,116.405733,40.043104,16136,2432.0
35993,169,2010-05-29 12:47:53,116.405733,40.043104,16136,2010-05-29 12:56:42,116.44292,40.016795,16700,529.0
36597,169,2010-05-30 07:08:35,116.44292,40.016795,16700,2010-05-30 07:20:30,116.383952,39.931938,15746,715.0
36896,169,2010-05-30 08:16:19,116.383952,39.931938,15746,2010-05-30 08:28:48,116.428352,39.926135,16501,749.0
37281,169,2010-05-30 09:38:53,116.428352,39.926135,16501,2010-05-30 09:53:54,116.466436,39.947578,17070,901.0
37812,169,2010-05-30 10:42:20,116.466436,39.947578,17070,2010-05-30 11:04:54,116.406984,40.043096,16136,1354.0
38790,169,2010-05-31 01:29:44,116.406984,40.043096,16136,2010-05-31 02:11:12,116.336622,39.975176,14994,2488.0
40337,169,2010-05-31 10:19:20,116.336622,39.975176,14994,2010-05-31 11:22:24,116.405719,40.043015,16136,3784.0
41913,169,2010-06-01 01:40:35,116.405719,40.043015,16136,2010-06-01 01:51:34,116.336726,39.975094,14994,659.0
42410,169,2010-06-02 01:29:29,116.336726,39.975094,14994,2010-06-02 01:57:00,116.336653,39.975117,14994,1651.0
43287,169,2010-06-02 10:26:53,116.336653,39.975117,14994,2010-06-02 10:39:47,116.375075,39.971126,15561,774.0
43933,169,2010-06-03 00:52:05,116.375075,39.971126,15561,2010-06-03 01:23:24,116.375093,39.971121,15561,1879.0
45087,169,2010-06-03 10:10:08,116.375093,39.971121,15561,2010-06-03 11:07:21,116.405737,40.043052,16136,3433.0
46633,169,2010-06-04 01:20:05,116.405737,40.043052,16136,2010-06-04 02:05:45,116.331484,39.97545,14994,2740.0
