,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,155,2009-05-16 06:49:34,116.331272,39.97568,14994,2009-05-16 06:58:27,116.336795,39.970246,14994,533.0
95,155,2009-05-16 09:52:04,116.336795,39.970246,14994,2009-05-16 10:31:48,116.332487,39.971015,14994,2384.0
1868,155,2009-05-16 12:02:52,116.332487,39.971015,14994,2009-05-16 12:02:52,116.332386,39.971079,14994,0.0
1961,155,2009-05-16 12:41:30,116.332386,39.971079,14994,2009-05-16 13:51:32,116.400347,40.052042,16137,4202.0
3668,155,2009-05-21 13:28:39,116.400347,40.052042,16137,2009-05-21 14:16:42,116.401616,40.051946,16137,2883.0
5166,155,2009-05-21 23:20:25,116.401616,40.051946,16137,2009-05-21 23:47:17,116.332807,39.979913,14995,1612.0
6651,155,2009-05-27 07:08:58,116.332807,39.979913,14995,2009-05-27 07:47:55,116.513513,39.997667,17832,2337.0
8451,155,2009-05-27 10:33:52,116.513513,39.997667,17832,2009-05-27 10:33:55,116.513929,39.994916,17832,3.0
8530,155,2009-05-27 12:50:40,116.513929,39.994916,17832,2009-05-27 13:51:50,116.400602,40.052016,16137,3670.0
10831,155,2009-05-31 13:25:53,116.400602,40.052016,16137,2009-05-31 13:25:53,116.332438,39.975183,14994,0.0
10833,155,2009-05-31 13:56:28,116.332438,39.975183,14994,2009-05-31 14:20:31,116.401137,40.05199,16137,1443.0
11669,155,2009-06-01 01:17:43,116.401137,40.05199,16137,2009-06-01 01:17:43,116.332268,39.97477,14994,0.0
11671,155,2009-06-01 13:56:25,116.332268,39.97477,14994,2009-06-01 14:21:40,116.403598,40.050324,16137,1515.0
12703,155,2009-06-02 13:24:23,116.403598,40.050324,16137,2009-06-02 14:43:35,116.401062,40.052047,16137,4752.0
13900,155,2009-06-02 15:18:21,116.401062,40.052047,16137,2009-06-02 16:09:19,116.396903,40.05515,15948,3058.0
14791,155,2009-06-08 13:16:11,116.396903,40.05515,15948,2009-06-08 13:52:50,116.401607,40.05201,16137,2199.0
16116,155,2009-06-09 00:37:02,116.401607,40.05201,16137,2009-06-09 01:11:30,116.332847,39.97993,14995,2068.0
17440,155,2009-06-22 01:11:06,116.332847,39.97993,14995,2009-06-22 01:38:36,116.332795,39.980029,14995,1650.0
18729,155,2009-06-22 14:14:17,116.332795,39.980029,14995,2009-06-22 14:23:28,116.401835,40.052074,16137,551.0
19027,155,2009-06-23 00:54:42,116.401835,40.052074,16137,2009-06-23 01:26:21,116.33295,39.979909,14995,1899.0
