,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,013,2008-09-27 12:08:22,116.329741,39.975297,14994,2008-09-27 12:46:36,116.418556,39.962045,16316,2294.0
1337,013,2008-09-27 23:38:08,116.418556,39.962045,16316,2008-09-28 00:09:53,116.336733,39.975166,14994,1905.0
2778,013,2008-09-28 04:48:30,116.336733,39.975166,14994,2008-09-28 04:51:31,116.313157,39.974704,14616,181.0
3272,013,2008-09-28 06:16:41,116.313157,39.974704,14616,2008-09-28 08:33:32,117.539172,39.728259,34434,8211.0
11457,013,2008-10-06 09:24:40,117.539172,39.728259,34434,2008-10-06 10:03:50,116.419285,39.955772,16315,2350.0
32788,013,2008-10-06 10:54:07,116.419285,39.955772,16315,2008-10-06 10:54:34,116.422769,39.953478,16504,27.0
33044,013,2008-10-06 23:24:02,116.422769,39.953478,16504,2008-10-07 00:01:32,116.33671,39.975124,14994,2250.0
35114,013,2008-10-07 09:31:49,116.33671,39.975124,14994,2008-10-07 10:05:37,116.418686,39.962068,16316,2028.0
36900,013,2008-10-07 23:26:03,116.418686,39.962068,16316,2008-10-08 00:04:03,116.336718,39.975246,14994,2280.0
38391,013,2008-10-08 09:23:36,116.336718,39.975246,14994,2008-10-08 10:01:13,116.419303,39.955706,16315,2257.0
40053,013,2008-10-08 23:22:10,116.419303,39.955706,16315,2008-10-08 23:55:49,116.336726,39.975145,14994,2019.0
41479,013,2008-10-09 10:03:00,116.336726,39.975145,14994,2008-10-09 10:27:14,116.418823,39.962028,16316,1454.0
42701,013,2008-10-10 00:00:16,116.418823,39.962028,16316,2008-10-10 00:00:16,116.332324,39.975403,14994,0.0
42832,013,2008-10-10 09:46:03,116.332324,39.975403,14994,2008-10-10 10:30:22,116.41925,39.955965,16315,2659.0
44716,013,2008-10-11 01:50:56,116.41925,39.955965,16315,2008-10-11 02:27:18,116.324969,39.956332,14803,2182.0
45827,013,2008-10-11 04:05:44,116.324969,39.956332,14803,2008-10-11 04:52:59,116.419257,39.957817,16315,2835.0
47457,013,2008-10-12 23:25:57,116.419257,39.957817,16315,2008-10-13 00:05:58,116.336664,39.975246,14994,2401.0
48992,013,2008-10-13 04:32:21,116.336664,39.975246,14994,2008-10-13 04:32:21,116.336826,39.975082,14994,0.0
49359,013,2008-10-13 08:46:01,116.336826,39.975082,14994,2008-10-13 09:43:51,116.419256,39.95783,16315,3470.0
51174,013,2008-10-13 23:20:10,116.419256,39.95783,16315,2008-10-13 23:57:50,116.33668,39.975312,14994,2260.0
52704,013,2008-10-14 08:56:48,116.33668,39.975312,14994,2008-10-14 09:28:30,116.419341,39.955605,16315,1902.0
54286,013,2008-10-14 23:26:08,116.419341,39.955605,16315,2008-10-15 00:12:17,116.336692,39.975307,14994,2769.0
55839,013,2008-10-15 08:53:05,116.336692,39.975307,14994,2008-10-15 09:37:59,116.419255,39.955504,16315,2694.0
57771,013,2008-10-15 23:25:02,116.419255,39.955504,16315,2008-10-15 23:58:00,116.336686,39.975236,14994,1978.0
59165,013,2008-10-16 09:04:33,116.336686,39.975236,14994,2008-10-16 09:41:01,116.419239,39.95574,16315,2188.0
60010,013,2008-10-16 10:23:04,116.419239,39.95574,16315,2008-10-16 10:48:37,116.423035,39.95472,16504,1533.0
60266,013,2008-10-16 12:22:05,116.423035,39.95472,16504,2008-10-16 12:22:08,116.422217,39.955135,16315,3.0
60958,013,2008-10-16 13:04:32,116.422217,39.955135,16315,2008-10-16 13:04:41,116.423593,39.955228,16504,9.0
61595,013,2008-10-16 23:22:35,116.423593,39.955228,16504,2008-10-17 00:04:25,116.336733,39.975302,14994,2510.0
66606,013,2008-10-17 09:37:34,116.336733,39.975302,14994,2008-10-17 10:12:29,116.419253,39.955898,16315,2095.0
68533,013,2008-10-18 02:17:36,116.419253,39.955898,16315,2008-10-18 02:32:33,116.413665,40.043021,16325,897.0
69500,013,2008-10-18 03:38:45,116.413665,40.043021,16325,2008-10-18 03:38:45,116.413638,40.043011,16325,0.0
70836,013,2008-10-18 04:51:20,116.413638,40.043011,16325,2008-10-18 07:15:46,116.400594,39.97107,16128,8666.0
74659,013,2008-10-18 07:55:06,116.400594,39.97107,16128,2008-10-18 08:08:51,116.419246,39.955864,16315,825.0
76025,013,2008-10-19 23:21:00,116.419246,39.955864,16315,2008-10-20 00:02:15,116.336694,39.975327,14994,2475.0
77578,013,2008-10-20 09:28:51,116.336694,39.975327,14994,2008-10-20 10:03:16,116.419253,39.955843,16315,2065.0
79502,013,2008-10-20 23:21:36,116.419253,39.955843,16315,2008-10-21 00:06:13,116.336739,39.975375,14994,2677.0
81665,013,2008-10-21 09:29:30,116.336739,39.975375,14994,2008-10-21 09:58:50,116.419245,39.95578,16315,1760.0
83465,013,2008-10-21 23:19:25,116.419245,39.95578,16315,2008-10-21 23:52:57,116.33673,39.975256,14994,2012.0
85358,013,2008-10-22 10:21:06,116.33673,39.975256,14994,2008-10-22 10:21:06,116.418898,39.961897,16316,0.0
85683,013,2008-10-22 23:21:38,116.418898,39.961897,16316,2008-10-23 00:08:41,116.336706,39.975282,14994,2823.0
87455,013,2008-10-23 10:25:51,116.336706,39.975282,14994,2008-10-23 11:05:00,116.419238,39.955764,16315,2349.0
89266,013,2008-10-23 23:31:17,116.419238,39.955764,16315,2008-10-24 00:15:10,116.36028,39.966704,15371,2633.0
92695,013,2008-10-24 11:00:06,116.36028,39.966704,15371,2008-10-24 11:00:06,116.127925,40.166947,11614,0.0
93253,013,2008-10-24 12:59:31,116.127925,40.166947,11614,2008-10-24 12:59:34,116.128042,40.168491,11614,3.0
93908,013,2008-10-26 10:28:46,116.128042,40.168491,11614,2008-10-26 10:28:48,116.127693,40.16875,11614,2.0
96571,013,2008-10-26 12:48:30,116.127693,40.16875,11614,2008-10-26 12:49:06,116.127725,40.166975,11614,36.0
97078,013,2008-10-28 10:18:36,116.127725,40.166975,11614,2008-10-28 10:18:40,116.127802,40.168088,11614,4.0
103302,013,2008-10-31 08:13:59,116.127802,40.168088,11614,2008-10-31 09:56:02,116.419241,39.955778,16315,6123.0
113085,013,2008-11-01 00:31:06,116.419241,39.955778,16315,2008-11-01 02:03:14,116.407456,39.855465,16115,5528.0
116974,013,2008-11-01 02:42:36,116.407456,39.855465,16115,2008-11-01 02:51:38,116.419241,39.955827,16315,542.0
117620,013,2008-11-02 01:48:30,116.419241,39.955827,16315,2008-11-02 02:31:08,116.409596,39.95309,16126,2558.0
119245,013,2008-11-02 03:35:23,116.409596,39.95309,16126,2008-11-02 03:35:23,116.409582,39.953075,16126,0.0
119856,013,2008-11-02 04:16:17,116.409582,39.953075,16126,2008-11-02 05:06:12,116.422675,39.953093,16504,2995.0
121051,013,2008-11-02 23:26:06,116.422675,39.953093,16504,2008-11-02 23:59:47,116.336671,39.975115,14994,2021.0
122679,013,2008-11-03 09:34:06,116.336671,39.975115,14994,2008-11-03 10:12:24,116.41924,39.955894,16315,2298.0
124941,013,2008-11-03 23:34:24,116.41924,39.955894,16315,2008-11-03 23:45:08,116.407413,39.967125,16127,644.0
125476,013,2008-11-04 09:13:06,116.407413,39.967125,16127,2008-11-04 10:01:04,116.419246,39.955778,16315,2878.0
127477,013,2008-11-04 23:25:00,116.419246,39.955778,16315,2008-11-04 23:59:36,116.336707,39.975226,14994,2076.0
129091,013,2008-11-05 09:25:09,116.336707,39.975226,14994,2008-11-05 10:00:24,116.419239,39.955889,16315,2115.0
