,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,014,2008-10-20 05:54:11,116.3187949,39.9846833,14806,2008-10-20 05:54:11,116.3187949,39.9846833,14806,0.0
0,014,2008-10-20 07:07:33,116.3187949,39.9846833,14806,2008-10-20 07:07:58,116.319905,39.9801716,14806,25.0
34,014,2008-10-20 09:57:34,116.319905,39.9801716,14806,2008-10-20 10:12:03,116.3550766,39.9618166,15371,869.0
634,014,2008-10-20 10:44:09,116.3550766,39.9618166,15371,2008-10-20 11:17:54,116.5356399,40.151005,18227,2025.0
2480,014,2008-10-20 13:54:11,116.5356399,40.151005,18227,2008-10-20 13:54:11,116.3187949,39.9846833,14806,0.0
2490,014,2008-10-20 15:07:33,116.3187949,39.9846833,14806,2008-10-20 15:07:58,116.319905,39.9801716,14806,25.0
2524,014,2008-10-20 17:57:34,116.319905,39.9801716,14806,2008-10-20 18:12:03,116.3550766,39.9618166,15371,869.0
3124,014,2008-10-20 18:44:09,116.3550766,39.9618166,15371,2008-10-20 19:17:54,116.5356399,40.151005,18227,2025.0
4970,014,2008-10-20 23:56:20,116.5356399,40.151005,18227,2008-10-21 00:24:11,116.5370166,40.1033833,18222,1671.0
5450,014,2008-10-21 00:55:32,116.5370166,40.1033833,18222,2008-10-21 01:06:52,116.5370233,40.1505283,18227,680.0
5994,014,2008-10-21 02:05:07,116.5370233,40.1505283,18227,2008-10-21 04:16:49,116.3317549,39.9760533,14994,7902.0
8412,014,2008-10-21 08:15:36,116.3317549,39.9760533,14994,2008-10-21 08:16:42,116.3215266,39.98011,14806,66.0
8572,014,2008-10-21 09:47:05,116.3215266,39.98011,14806,2008-10-21 12:16:49,116.3317549,39.9760533,14994,8984.0
11818,014,2008-10-21 16:15:36,116.3317549,39.9760533,14994,2008-10-21 16:16:42,116.3215266,39.98011,14806,66.0
11978,014,2008-10-21 17:47:05,116.3215266,39.98011,14806,2008-10-21 18:39:28,116.5369983,40.1498883,18227,3143.0
14117,014,2008-10-22 00:48:31,116.5369983,40.1498883,18227,2008-10-22 00:48:31,116.3202733,39.9854133,14807,0.0
14152,014,2008-10-22 03:41:36,116.3202733,39.9854133,14807,2008-10-22 03:42:30,116.3250583,39.9913533,14807,54.0
14307,014,2008-10-22 05:26:58,116.3250583,39.9913533,14807,2008-10-22 05:41:54,116.3214183,39.980125,14806,896.0
14668,014,2008-10-22 11:41:36,116.3214183,39.980125,14806,2008-10-22 11:42:30,116.3250583,39.9913533,14807,54.0
14887,014,2008-10-22 13:26:58,116.3250583,39.9913533,14807,2008-10-22 13:41:54,116.3214183,39.980125,14806,896.0
15248,014,2008-10-23 11:06:59,116.3214183,39.980125,14806,2008-10-23 11:37:45,116.3278966,39.9711,14805,1846.0
15706,014,2008-10-23 12:49:58,116.3278966,39.9711,14805,2008-10-23 13:01:52,116.3748683,39.9993466,15564,714.0
16342,014,2008-10-23 18:59:46,116.3748683,39.9993466,15564,2008-10-23 19:37:45,116.3278966,39.9711,14805,2279.0
16748,014,2008-10-23 20:49:58,116.3278966,39.9711,14805,2008-10-23 21:01:52,116.3748683,39.9993466,15564,714.0
17384,014,2008-10-24 00:01:27,116.3748683,39.9993466,15564,2008-10-24 00:02:15,116.3249266,39.9848399,14806,48.0
17424,014,2008-10-24 01:33:59,116.3249266,39.9848399,14806,2008-10-24 01:41:18,116.3249816,39.9959516,14808,439.0
17490,014,2008-10-24 02:41:41,116.3249816,39.9959516,14808,2008-10-24 02:41:41,116.3194649,39.9850716,14806,0.0
17493,014,2008-10-24 08:01:27,116.3194649,39.9850716,14806,2008-10-24 08:02:15,116.3249266,39.9848399,14806,48.0
17676,014,2008-10-24 09:33:59,116.3249266,39.9848399,14806,2008-10-24 09:41:18,116.3249816,39.9959516,14808,439.0
17742,014,2008-10-24 10:41:41,116.3249816,39.9959516,14808,2008-10-24 10:41:41,116.3194649,39.9850716,14806,0.0
17745,014,2008-10-24 16:24:20,116.3194649,39.9850716,14806,2008-10-24 16:32:00,116.3548949,39.9620466,15371,460.0
18428,014,2008-10-24 17:09:23,116.3548949,39.9620466,15371,2008-10-24 17:57:12,116.2919866,39.9655033,14237,2869.0
19426,014,2008-10-24 20:29:54,116.2919866,39.9655033,14237,2008-10-24 20:54:57,116.3743349,39.99806,15564,1503.0
20454,014,2008-10-25 01:02:36,116.3743349,39.99806,15564,2008-10-25 01:50:23,116.3191299,39.9709266,14805,2867.0
21150,014,2008-10-25 03:04:31,116.3191299,39.9709266,14805,2008-10-25 03:10:55,116.3214633,39.9801033,14806,384.0
21366,014,2008-10-25 03:45:14,116.3214633,39.9801033,14806,2008-10-25 04:15:09,116.471285,39.95305,17260,1795.0
22786,014,2008-10-25 06:18:35,116.471285,39.95305,17260,2008-10-25 06:40:48,116.3742183,39.9980966,15564,1333.0
23878,014,2008-10-25 08:11:05,116.3742183,39.9980966,15564,2008-10-25 09:50:23,116.3191299,39.9709266,14805,5958.0
27091,014,2008-10-25 11:04:31,116.3191299,39.9709266,14805,2008-10-25 11:10:55,116.3214633,39.9801033,14806,384.0
27307,014,2008-10-25 11:45:14,116.3214633,39.9801033,14806,2008-10-25 12:15:09,116.471285,39.95305,17260,1795.0
28727,014,2008-10-25 14:18:35,116.471285,39.95305,17260,2008-10-25 14:40:48,116.3742183,39.9980966,15564,1333.0
29819,014,2008-10-25 16:11:05,116.3742183,39.9980966,15564,2008-10-25 17:29:18,116.5370383,40.1503883,18227,4693.0
32416,014,2008-10-25 23:50:24,116.5370383,40.1503883,18227,2008-10-26 00:57:24,116.3679833,39.86314,15549,4020.0
34631,014,2008-10-26 07:50:24,116.3679833,39.86314,15549,2008-10-26 08:57:24,116.3679833,39.86314,15549,4020.0
36830,014,2008-10-26 09:36:42,116.3679833,39.86314,15549,2008-10-26 10:50:14,116.3044099,40.0428983,14435,4412.0
38905,014,2008-10-26 17:36:42,116.3044099,40.0428983,14435,2008-10-26 18:50:14,116.3044099,40.0428983,14435,4412.0
40972,014,2008-10-26 23:37:07,116.3044099,40.0428983,14435,2008-10-27 00:54:19,116.3187133,39.9799883,14806,4632.0
43143,014,2008-10-27 01:37:52,116.3187133,39.9799883,14806,2008-10-27 01:37:52,116.3190683,39.9801266,14806,0.0
43252,014,2008-10-27 07:37:07,116.3190683,39.9801266,14806,2008-10-27 08:54:19,116.3187133,39.9799883,14806,4632.0
45496,014,2008-10-27 09:37:52,116.3187133,39.9799883,14806,2008-10-27 09:37:52,116.3190683,39.9801266,14806,0.0
45605,014,2008-10-27 10:24:57,116.3190683,39.9801266,14806,2008-10-27 10:51:28,116.3721099,40.0004366,15564,1591.0
46688,014,2008-10-28 00:03:50,116.3721099,40.0004366,15564,2008-10-28 00:24:55,116.3248399,39.9849066,14806,1265.0
47126,014,2008-10-28 04:31:32,116.3248399,39.9849066,14806,2008-10-28 04:32:37,116.3250016,39.9796299,14806,65.0
47253,014,2008-10-28 05:53:56,116.3250016,39.9796299,14806,2008-10-28 05:54:58,116.3213216,39.9802133,14806,62.0
47407,014,2008-10-28 10:25:43,116.3213216,39.9802133,14806,2008-10-28 10:34:42,116.3742183,39.9980783,15564,539.0
48016,014,2008-10-28 13:43:18,116.3742183,39.9980783,15564,2008-10-28 13:49:15,116.3742083,39.9981133,15564,357.0
48259,014,2008-10-29 01:01:50,116.3742083,39.9981133,15564,2008-10-29 01:06:14,116.3250733,39.9797266,14806,264.0
48404,014,2008-10-29 03:50:16,116.3250733,39.9797266,14806,2008-10-29 03:51:50,116.3213666,39.9801599,14806,94.0
48658,014,2008-10-29 08:42:11,116.3213666,39.9801599,14806,2008-10-29 08:49:08,116.3549783,39.9620316,15371,417.0
49203,014,2008-10-29 09:28:35,116.3549783,39.9620316,15371,2008-10-29 10:09:58,116.2903049,39.9709466,14238,2483.0
50049,014,2008-10-29 12:01:10,116.2903049,39.9709466,14238,2008-10-29 12:26:27,116.3742483,39.9981249,15564,1517.0
50930,014,2008-10-29 23:42:46,116.3742483,39.9981249,15564,2008-10-30 00:25:24,116.32144,39.9801416,14806,2558.0
51686,014,2008-10-30 03:55:37,116.32144,39.9801416,14806,2008-10-30 04:09:34,116.3397566,39.9620099,14993,837.0
52150,014,2008-10-30 05:57:39,116.3397566,39.9620099,14993,2008-10-30 06:38:34,116.3250299,39.9798499,14806,2455.0
52716,014,2008-10-30 09:09:47,116.3250299,39.9798499,14806,2008-10-30 10:21:47,116.5606133,40.1169866,18601,4320.0
55421,014,2008-10-30 11:24:53,116.5606133,40.1169866,18601,2008-10-30 11:50:46,116.5370916,40.1479049,18227,1553.0
56013,014,2008-10-30 23:46:25,116.5370916,40.1479049,18227,2008-10-31 00:54:26,116.3248699,39.9848799,14806,4081.0
58312,014,2008-10-31 09:36:53,116.3248699,39.9848799,14806,2008-10-31 10:10:42,116.2903199,39.9710166,14238,2029.0
58941,014,2008-10-31 12:29:13,116.2903199,39.9710166,14238,2008-10-31 12:52:25,116.3742783,39.998105,15564,1392.0
59737,014,2008-11-01 08:20:45,116.3742783,39.998105,15564,2008-11-01 08:54:35,116.5370366,40.15035,18227,2030.0
61414,014,2008-11-01 09:42:26,116.5370366,40.15035,18227,2008-11-01 10:00:34,116.4015583,40.1689999,16150,1088.0
62279,014,2008-11-01 11:39:44,116.4015583,40.1689999,16150,2008-11-01 11:53:53,116.5370516,40.1498633,18227,849.0
63158,014,2008-11-02 23:23:21,116.5370516,40.1498633,18227,2008-11-03 00:32:29,116.3249366,39.9848766,14806,4148.0
65552,014,2008-11-05 10:26:20,116.3249366,39.9848766,14806,2008-11-05 10:39:10,116.3722183,39.9960233,15564,770.0
66092,014,2008-11-05 12:47:08,116.3722183,39.9960233,15564,2008-11-05 12:52:34,116.3514183,39.9618116,15182,326.0
66189,014,2008-11-06 00:37:20,116.3514183,39.9618116,15182,2008-11-06 00:37:20,116.3195216,39.9848033,14806,0.0
66192,014,2008-11-06 06:25:23,116.3195216,39.9848033,14806,2008-11-06 06:36:39,116.4847333,40.0072949,17455,676.0
66439,014,2008-11-06 09:07:35,116.4847333,40.0072949,17455,2008-11-06 09:13:56,116.3212616,39.9801599,14806,381.0
66539,014,2008-11-06 11:10:41,116.3212616,39.9801599,14806,2008-11-06 11:17:36,116.3549083,39.962005,15371,415.0
67079,014,2008-11-06 12:06:09,116.3549083,39.962005,15371,2008-11-06 12:15:24,116.3742833,39.998075,15564,555.0
