,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,007,2008-10-25 14:22:05,116.345549,39.980547,15184,2008-10-25 14:22:05,116.345549,39.980547,15184,0.0
0,007,2008-10-26 02:16:29,116.345549,39.980547,15184,2008-10-26 02:46:04,115.976642,39.953054,9322,1775.0
370,007,2008-10-26 03:41:34,115.976642,39.953054,9322,2008-10-26 04:11:59,115.983275,39.94213,9321,1825.0
1354,007,2008-10-26 06:13:14,115.983275,39.94213,9321,2008-10-26 06:13:14,115.985916,39.93508,9320,0.0
2283,007,2008-10-26 07:11:59,115.985916,39.93508,9320,2008-10-26 10:03:39,116.077541,39.940329,10832,10300.0
4754,007,2008-10-26 11:01:41,116.077541,39.940329,10832,2008-10-26 11:01:41,116.186602,39.906304,12530,0.0
4761,007,2008-10-26 16:09:40,116.186602,39.906304,12530,2008-10-26 16:10:55,116.342954,39.979979,15184,75.0
5524,007,2008-10-27 01:02:48,116.342954,39.979979,15184,2008-10-27 01:12:23,116.338485,39.980359,14995,575.0
5698,007,2008-10-27 06:29:39,116.338485,39.980359,14995,2008-10-27 06:36:19,116.345569,39.980138,15184,400.0
5860,007,2008-10-27 10:21:22,116.345569,39.980138,15184,2008-10-27 10:21:22,116.338322,39.980059,14995,0.0
6248,007,2008-10-27 13:13:58,116.338322,39.980059,14995,2008-10-27 13:13:58,116.341986,39.980086,15184,0.0
6449,007,2008-10-28 00:26:12,116.341986,39.980086,15184,2008-10-28 02:20:42,116.148116,39.809372,11952,6870.0
7892,007,2008-10-28 05:14:52,116.148116,39.809372,11952,2008-10-28 05:15:17,116.138593,39.812847,11763,25.0
8271,007,2008-10-28 06:26:43,116.138593,39.812847,11763,2008-10-28 08:02:17,116.347634,39.980387,15184,5734.0
9997,007,2008-10-28 16:19:22,116.347634,39.980387,15184,2008-10-28 16:23:42,116.338848,39.978037,14995,260.0
10309,007,2008-10-29 00:37:50,116.338848,39.978037,14995,2008-10-29 01:04:35,116.33828,39.9801,14995,1605.0
10384,007,2008-10-29 04:50:49,116.33828,39.9801,14995,2008-10-29 04:51:59,116.338985,39.980096,14995,70.0
10586,007,2008-10-29 07:02:40,116.338985,39.980096,14995,2008-10-29 07:16:20,116.338153,39.980086,14995,820.0
10676,007,2008-10-29 07:53:25,116.338153,39.980086,14995,2008-10-29 07:54:20,116.345542,39.979986,15184,55.0
11137,007,2008-10-29 09:50:18,116.345542,39.979986,15184,2008-10-29 09:57:38,116.340239,39.980014,14995,440.0
11206,007,2008-10-29 12:01:23,116.340239,39.980014,14995,2008-10-29 12:08:18,116.344904,39.98264,15184,415.0
12384,007,2008-10-29 12:58:43,116.344904,39.98264,15184,2008-10-29 12:59:03,116.34525,39.988313,15185,20.0
12924,007,2008-10-29 15:55:13,116.34525,39.988313,15185,2008-10-29 15:59:03,116.339052,39.980346,14995,230.0
13226,007,2008-10-30 10:06:55,116.339052,39.980346,14995,2008-10-30 10:13:35,116.337778,39.979465,14995,400.0
13469,007,2008-10-30 12:33:56,116.337778,39.979465,14995,2008-10-30 12:40:11,116.345678,39.983946,15184,375.0
13755,007,2008-10-30 16:20:08,116.345678,39.983946,15184,2008-10-30 16:20:08,116.345173,39.977662,15184,0.0
13759,007,2008-10-31 03:35:41,116.345173,39.977662,15184,2008-10-31 04:01:41,116.337497,39.974381,14994,1560.0
14040,007,2008-10-31 06:22:06,116.337497,39.974381,14994,2008-10-31 06:58:48,116.344998,39.980073,15184,2202.0
14611,007,2008-10-31 11:34:16,116.344998,39.980073,15184,2008-10-31 12:06:21,116.360332,39.959243,15371,1925.0
15241,007,2008-10-31 14:07:16,116.360332,39.959243,15371,2008-10-31 14:07:21,116.360321,39.959514,15371,5.0
15345,007,2008-10-31 14:48:07,116.360321,39.959514,15371,2008-10-31 15:18:13,116.341771,39.980073,15184,1806.0
16079,007,2008-11-01 01:44:10,116.341771,39.980073,15184,2008-11-01 01:44:10,116.670923,40.575073,20542,0.0
16112,007,2008-11-01 02:21:30,116.670923,40.575073,20542,2008-11-01 02:39:30,116.685848,40.573611,20731,1080.0
16618,007,2008-11-01 03:17:50,116.685848,40.573611,20731,2008-11-01 03:17:50,116.690263,40.569489,20730,0.0
16934,007,2008-11-01 04:17:15,116.690263,40.569489,20730,2008-11-01 04:17:15,116.69542,40.564613,20919,0.0
17456,007,2008-11-01 05:56:01,116.69542,40.564613,20919,2008-11-01 08:03:51,116.729666,40.573634,21487,7670.0
19334,007,2008-11-01 08:45:31,116.729666,40.573634,21487,2008-11-01 09:52:46,116.731416,40.600611,21490,4035.0
20653,007,2008-11-02 01:53:59,116.731416,40.600611,21490,2008-11-02 02:45:34,116.324935,39.98736,14807,3095.0
21282,007,2008-11-02 03:40:26,116.324935,39.98736,14807,2008-11-02 03:57:06,116.327052,39.989085,14807,1000.0
21377,007,2008-11-02 05:06:48,116.327052,39.989085,14807,2008-11-02 05:10:28,116.347087,39.988947,15185,220.0
21572,007,2008-11-02 10:30:04,116.347087,39.988947,15185,2008-11-02 10:45:31,116.336723,39.984654,14995,927.0
21848,007,2008-11-02 11:27:16,116.336723,39.984654,14995,2008-11-02 13:10:21,116.336847,39.981804,14995,6185.0
22733,007,2008-11-03 09:20:29,116.336847,39.981804,14995,2008-11-03 09:23:49,116.337981,39.980412,14995,200.0
22943,007,2008-11-03 10:16:54,116.337981,39.980412,14995,2008-11-03 10:17:54,116.339119,39.980185,14995,60.0
23294,007,2008-11-03 11:19:09,116.339119,39.980185,14995,2008-11-03 11:49:14,116.337943,39.981654,14995,1805.0
23924,007,2008-11-03 13:13:02,116.337943,39.981654,14995,2008-11-03 13:13:02,116.33891,39.979311,14995,0.0
23946,007,2008-11-03 13:57:06,116.33891,39.979311,14995,2008-11-03 13:58:11,116.345162,39.980093,15184,65.0
24229,007,2008-11-03 16:07:12,116.345162,39.980093,15184,2008-11-03 16:07:12,116.342331,39.979288,15184,0.0
24251,007,2008-11-04 02:50:09,116.342331,39.979288,15184,2008-11-04 04:12:32,116.124654,40.08885,11605,4943.0
25180,007,2008-11-04 05:02:38,116.124654,40.08885,11605,2008-11-04 10:31:40,116.339208,39.980086,14995,19742.0
28757,007,2008-11-04 11:44:40,116.339208,39.980086,14995,2008-11-04 11:45:30,116.341046,39.980918,15184,50.0
29410,007,2008-11-05 14:47:03,116.341046,39.980918,15184,2008-11-05 16:46:01,116.338818,39.980047,14995,7138.0
30990,007,2008-11-06 01:14:08,116.338818,39.980047,14995,2008-11-06 01:14:08,116.343602,39.980301,15184,0.0
