,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,090,2007-07-22 00:09:44,116.34745,39.9654666666667,15182,2007-07-22 01:50:46,116.5018,39.87925,17630,6062.0
73,090,2007-07-22 04:15:52,116.5018,39.87925,17630,2007-07-22 05:03:30,116.349516666667,39.93685,15179,2858.0
129,090,2007-07-23 01:08:23,116.349516666667,39.93685,15179,2007-07-23 01:12:30,116.33115,39.9752833333333,14994,247.0
135,090,2007-07-23 03:14:48,116.33115,39.9752833333333,14994,2007-07-23 03:24:22,116.33705,39.9917,14996,574.0
153,090,2007-07-23 06:16:04,116.33705,39.9917,14996,2007-07-23 06:26:34,116.33095,39.9753,14994,630.0
169,090,2007-07-23 13:34:39,116.33095,39.9753,14994,2007-07-23 13:40:38,116.32695,39.9906333333333,14807,359.0
185,090,2007-07-24 00:58:13,116.32695,39.9906333333333,14807,2007-07-24 01:04:14,116.334266666667,39.97525,14994,361.0
206,090,2007-07-26 05:08:43,116.334266666667,39.97525,14994,2007-07-26 05:15:47,116.331083333333,39.97535,14994,424.0
215,090,2007-07-26 10:46:52,116.331083333333,39.97535,14994,2007-07-26 10:50:17,116.32475,39.99985,14808,205.0
223,090,2007-07-26 11:31:11,116.32475,39.99985,14808,2007-07-26 11:53:47,116.31415,39.9911,14618,1356.0
254,090,2007-07-26 12:29:25,116.31415,39.9911,14618,2007-07-26 12:29:25,116.325183333333,39.9908666666667,14807,0.0
270,090,2007-07-27 02:02:44,116.325183333333,39.9908666666667,14807,2007-07-27 02:02:44,116.334516666667,39.9881333333333,14996,0.0
289,090,2007-07-27 14:43:17,116.334516666667,39.9881333333333,14996,2007-07-27 14:49:06,116.3363,39.99125,14996,349.0
300,090,2007-07-29 04:56:24,116.3363,39.99125,14996,2007-07-29 05:05:46,116.331016666667,39.9757666666667,14994,562.0
