,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,085,2008-02-13 13:56:48,116.3303216,39.9761883,14994,2008-02-13 14:36:20,116.3043066,39.9413233,14424,2372.0
113,085,2008-02-16 13:28:22,116.3043066,39.9413233,14424,2008-02-16 13:44:37,116.3458333,39.9437466,15180,975.0
156,085,2008-02-16 14:16:40,116.3458333,39.9437466,15180,2008-02-16 14:24:03,116.3641383,39.905855,15554,443.0
214,085,2008-02-16 16:38:33,116.3641383,39.905855,15554,2008-02-16 16:51:55,116.3839083,39.9063566,15743,802.0
356,085,2008-02-20 06:38:56,116.3839083,39.9063566,15743,2008-02-20 07:37:05,116.3013766,39.9422783,14424,3489.0
615,085,2008-02-20 11:41:49,116.3013766,39.9422783,14424,2008-02-20 12:22:49,116.3334449,39.90454,14987,2460.0
681,085,2008-02-21 06:53:42,116.3334449,39.90454,14987,2008-02-21 07:13:22,116.3028583,39.9529516,14425,1180.0
822,085,2008-02-26 06:49:18,116.3028583,39.9529516,14425,2008-02-26 07:41:39,116.2999716,39.93985,14423,3141.0
993,085,2008-02-27 06:50:38,116.2999716,39.93985,14423,2008-02-27 06:54:58,116.3290183,39.9770283,14995,260.0
1008,085,2008-02-27 17:09:20,116.3290183,39.9770283,14995,2008-02-27 17:41:18,116.3022433,39.9743899,14427,1918.0
1104,085,2008-02-27 19:59:37,116.3022433,39.9743899,14427,2008-02-27 20:27:51,116.3073566,39.9501783,14614,1694.0
1169,085,2008-02-28 06:53:34,116.3073566,39.9501783,14614,2008-02-28 07:23:03,116.3128416,40.0082566,14620,1769.0
1228,085,2008-02-28 20:53:46,116.3128416,40.0082566,14620,2008-02-28 21:16:30,116.3409349,39.9693666,15183,1364.0
1264,085,2008-02-28 22:01:26,116.3409349,39.9693666,15183,2008-02-28 22:01:26,116.3309949,39.9753316,14994,0.0
1265,085,2008-02-29 17:24:26,116.3309949,39.9753316,14994,2008-02-29 17:33:38,116.3471233,39.9388516,15179,552.0
1313,085,2008-02-29 18:26:26,116.3471233,39.9388516,15179,2008-02-29 18:26:26,116.36872,39.9071933,15554,0.0
1331,085,2008-02-29 20:50:12,116.36872,39.9071933,15554,2008-02-29 21:38:24,116.3358833,39.9751266,14994,2892.0
1483,085,2008-02-29 22:36:16,116.3358833,39.9751266,14994,2008-02-29 22:36:16,116.329385,39.9838216,14995,0.0
1519,085,2008-03-03 16:47:07,116.329385,39.9838216,14995,2008-03-03 17:36:51,116.327515,39.9813216,14806,2984.0
1667,085,2008-03-06 06:51:11,116.327515,39.9813216,14806,2008-03-06 06:55:38,116.3182849,39.9751233,14805,267.0
1685,085,2008-03-06 07:28:10,116.3182849,39.9751233,14805,2008-03-06 07:28:10,116.3040116,39.9404433,14424,0.0
1686,085,2008-03-15 15:20:06,116.3040116,39.9404433,14424,2008-03-15 15:59:12,116.4170616,40.0614333,16327,2346.0
1726,085,2008-03-16 00:14:07,116.4170616,40.0614333,16327,2008-03-16 00:14:07,116.3278016,39.9810749,14806,0.0
1728,085,2008-03-16 03:08:24,116.3278016,39.9810749,14806,2008-03-16 03:29:02,116.3267983,39.9801449,14806,1238.0
1841,085,2008-03-16 04:57:11,116.3267983,39.9801449,14806,2008-03-16 05:46:48,116.3254466,39.9801299,14806,2977.0
1930,085,2008-05-01 00:19:53,116.3254466,39.9801299,14806,2008-05-01 01:26:25,116.314768,39.900997,14608,3992.0
2718,085,2008-05-01 02:35:58,116.314768,39.900997,14608,2008-05-01 03:23:23,116.327133,39.980262,14806,2845.0
