,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,064,2008-08-15 07:47:17,116.330555,39.976023,14994,2008-08-15 08:22:09,116.301395,39.986169,14429,2092.0
778,064,2008-08-16 00:17:02,116.301395,39.986169,14429,2008-08-16 00:52:10,116.387401,39.962252,15938,2108.0
1573,064,2008-08-16 06:18:59,116.387401,39.962252,15938,2008-08-16 06:20:17,116.401306,39.989239,16130,78.0
1776,064,2008-08-16 07:05:20,116.401306,39.989239,16130,2008-08-16 07:10:02,116.393809,39.998043,15942,282.0
2242,064,2008-08-16 07:42:26,116.393809,39.998043,15942,2008-08-16 07:42:26,116.386774,39.99805,15753,0.0
2828,064,2008-08-16 09:35:54,116.386774,39.99805,15753,2008-08-16 09:50:20,116.395375,39.967597,15939,866.0
4951,064,2008-08-16 11:57:36,116.395375,39.967597,15939,2008-08-16 12:31:40,116.301074,39.987471,14429,2044.0
5962,064,2008-08-16 23:53:37,116.301074,39.987471,14429,2008-08-17 00:24:25,116.387886,39.962001,15938,1848.0
7029,064,2008-08-17 00:56:33,116.387886,39.962001,15938,2008-08-17 00:56:33,116.390422,39.96345,15938,0.0
7049,064,2008-08-17 06:20:06,116.390422,39.96345,15938,2008-08-17 06:29:48,116.427877,39.881164,16496,582.0
7338,064,2008-08-17 07:03:44,116.427877,39.881164,16496,2008-08-17 08:24:32,116.388625,39.962362,15938,4848.0
8874,064,2008-08-17 11:08:27,116.388625,39.962362,15938,2008-08-17 11:23:25,116.310871,39.980177,14617,898.0
9543,064,2008-08-17 13:31:29,116.310871,39.980177,14617,2008-08-17 13:38:13,116.300528,39.989044,14429,404.0
9985,064,2008-08-18 00:02:37,116.300528,39.989044,14429,2008-08-18 00:30:31,116.384075,39.966883,15749,1674.0
10743,064,2008-08-18 10:49:03,116.384075,39.966883,15749,2008-08-18 11:32:59,116.301401,39.988317,14429,2636.0
12127,064,2008-08-20 00:05:38,116.301401,39.988317,14429,2008-08-20 00:21:34,116.384084,39.966938,15749,956.0
12726,064,2008-08-20 06:13:36,116.384084,39.966938,15749,2008-08-20 06:36:56,116.291662,40.051898,14247,1400.0
13270,064,2008-08-20 07:15:36,116.291662,40.051898,14247,2008-08-20 07:17:42,116.289747,40.046972,14246,126.0
13408,064,2008-08-20 07:52:24,116.289747,40.046972,14246,2008-08-20 08:20:12,116.383909,39.966813,15749,1668.0
14706,064,2008-08-20 10:58:35,116.383909,39.966813,15749,2008-08-20 11:32:31,116.300403,39.98894,14429,2036.0
16110,064,2008-08-20 12:30:23,116.300403,39.98894,14429,2008-08-20 12:30:23,116.301496,39.98667,14429,0.0
17023,064,2008-08-21 10:55:55,116.301496,39.98667,14429,2008-08-21 11:59:22,116.300458,39.989016,14429,3807.0
19784,064,2008-08-23 11:54:31,116.300458,39.989016,14429,2008-08-23 11:54:31,116.302292,39.987261,14429,0.0
19855,064,2008-08-23 13:26:02,116.302292,39.987261,14429,2008-08-23 13:44:16,116.304954,39.989034,14429,1094.0
20859,064,2008-08-24 00:13:08,116.304954,39.989034,14429,2008-08-24 01:13:42,115.997101,40.357741,9556,3634.0
22988,064,2008-08-24 02:24:04,115.997101,40.357741,9556,2008-08-24 04:47:23,116.093986,40.447604,11267,8599.0
26937,064,2008-08-24 06:36:11,116.093986,40.447604,11267,2008-08-24 08:09:55,116.383993,39.966832,15749,5624.0
30190,064,2008-08-24 10:43:19,116.383993,39.966832,15749,2008-08-24 10:54:35,116.301365,39.986233,14429,676.0
30827,064,2008-08-24 12:02:09,116.301365,39.986233,14429,2008-08-24 12:02:09,116.301418,39.987379,14429,0.0
30895,064,2008-08-25 08:44:13,116.301418,39.987379,14429,2008-08-25 08:55:19,116.325066,39.97529,14805,666.0
31724,064,2008-08-25 10:08:59,116.325066,39.97529,14805,2008-08-25 10:38:51,116.30141,39.98763,14429,1792.0
32473,064,2008-08-25 11:47:19,116.30141,39.98763,14429,2008-08-25 11:50:47,116.301405,39.983859,14428,208.0
32629,064,2008-08-26 01:27:50,116.301405,39.983859,14428,2008-08-26 01:38:04,116.325069,39.975177,14805,614.0
33345,064,2008-08-26 10:17:32,116.325069,39.975177,14805,2008-08-26 10:31:52,116.301371,39.983765,14428,860.0
33914,064,2008-08-27 00:27:02,116.301371,39.983765,14428,2008-08-27 00:51:24,116.325017,39.975023,14805,1462.0
34646,064,2008-08-27 10:23:28,116.325017,39.975023,14805,2008-08-27 10:43:32,116.301428,39.987255,14429,1204.0
35391,064,2008-08-27 12:29:59,116.301428,39.987255,14429,2008-08-27 12:32:11,116.30141,39.982661,14428,132.0
35594,064,2008-08-28 00:48:23,116.30141,39.982661,14428,2008-08-28 00:56:51,116.324974,39.975385,14805,508.0
36087,064,2008-08-28 10:22:54,116.324974,39.975385,14805,2008-08-28 10:57:30,116.301369,39.986652,14429,2076.0
36896,064,2008-08-28 11:32:24,116.301369,39.986652,14429,2008-08-28 13:56:16,116.301755,39.982281,14428,8632.0
40065,064,2008-08-28 16:01:16,116.301755,39.982281,14428,2008-08-28 16:01:16,116.301373,39.984372,14428,0.0
41924,064,2008-08-29 00:47:07,116.301373,39.984372,14428,2008-08-29 00:59:09,116.325006,39.975018,14805,722.0
42825,064,2008-08-29 09:37:54,116.325006,39.975018,14805,2008-08-29 10:21:08,116.310246,39.979921,14617,2594.0
44183,064,2008-08-29 11:24:36,116.310246,39.979921,14617,2008-08-29 11:27:50,116.383884,39.905387,15743,194.0
44542,064,2008-08-29 13:48:50,116.383884,39.905387,15743,2008-08-29 14:19:58,116.384064,39.904864,15743,1868.0
45292,064,2008-08-29 15:13:06,116.384064,39.904864,15743,2008-08-29 16:00:02,116.301377,39.987385,14429,2816.0
46844,064,2008-08-29 23:53:12,116.301377,39.987385,14429,2008-08-29 23:53:20,116.299553,39.988049,14429,8.0
53968,064,2008-08-30 01:22:22,116.299553,39.988049,14429,2008-08-30 01:50:32,116.325031,39.975142,14805,1690.0
56032,064,2008-08-30 15:14:10,116.325031,39.975142,14805,2008-08-30 15:28:30,116.300266,39.980064,14428,860.0
56604,064,2008-08-31 11:38:38,116.300266,39.980064,14428,2008-08-31 12:01:04,116.325048,39.975255,14805,1346.0
57795,064,2008-08-31 16:18:04,116.325048,39.975255,14805,2008-08-31 16:32:28,116.301345,39.986203,14429,864.0
58389,064,2008-08-31 17:02:38,116.301345,39.986203,14429,2008-08-31 17:02:38,116.299952,39.987335,14429,0.0
