,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,084,2008-07-21 23:24:37,116.327094,39.981748,14806,2008-07-22 00:37:47,116.430119,39.935095,16502,4390.0
2005,084,2008-07-22 07:21:10,116.430119,39.935095,16502,2008-07-22 07:40:24,116.418127,39.980101,16318,1154.0
2622,084,2008-07-22 08:17:02,116.418127,39.980101,16318,2008-07-22 09:14:36,116.430326,39.934999,16502,3454.0
4110,084,2008-07-22 10:07:41,116.430326,39.934999,16502,2008-07-22 11:25:21,116.310897,39.980049,14617,4660.0
6402,084,2008-07-22 12:27:01,116.310897,39.980049,14617,2008-07-22 12:30:13,116.325027,39.974967,14805,192.0
6923,084,2008-07-22 14:11:07,116.325027,39.974967,14805,2008-07-22 14:16:59,116.327349,39.980197,14806,352.0
7405,084,2008-07-22 23:42:38,116.327349,39.980197,14806,2008-07-23 00:47:08,116.429993,39.934385,16502,3870.0
8948,084,2008-07-23 11:09:36,116.429993,39.934385,16502,2008-07-23 11:09:36,116.37115,39.905295,15554,0.0
9135,084,2008-07-23 14:05:30,116.37115,39.905295,15554,2008-07-23 14:05:30,116.367624,39.908762,15554,0.0
9449,084,2008-07-23 14:39:28,116.367624,39.908762,15554,2008-07-23 15:01:00,116.327845,39.971124,14805,1292.0
10653,084,2008-07-24 10:28:56,116.327845,39.971124,14805,2008-07-24 11:13:14,116.401287,39.989101,16130,2658.0
11973,084,2008-07-24 13:25:44,116.401287,39.989101,16130,2008-07-24 13:53:34,116.336743,39.975232,14994,1670.0
12893,084,2008-07-25 02:54:32,116.336743,39.975232,14994,2008-07-25 03:10:24,116.429962,39.935079,16502,952.0
13449,084,2008-07-25 12:31:55,116.429962,39.935079,16502,2008-07-25 13:02:31,116.325148,39.979734,14806,1836.0
14814,084,2008-07-26 11:27:07,116.325148,39.979734,14806,2008-07-26 12:25:45,116.336684,39.985487,14996,3518.0
16307,084,2008-07-27 12:39:31,116.336684,39.985487,14996,2008-07-27 12:53:23,116.327023,39.980086,14806,832.0
17110,084,2008-07-31 23:26:07,116.327023,39.980086,14806,2008-08-01 01:13:55,116.43265,39.932407,16502,6468.0
20531,084,2008-08-03 07:48:07,116.43265,39.932407,16502,2008-08-03 08:30:23,116.454592,39.976308,16884,2536.0
21487,084,2008-08-03 09:34:56,116.454592,39.976308,16884,2008-08-03 10:46:59,116.336627,39.975432,14994,4323.0
23279,084,2008-08-18 23:42:31,116.336627,39.975432,14994,2008-08-19 00:22:15,116.431024,39.934793,16502,2384.0
24424,084,2008-08-19 10:59:43,116.431024,39.934793,16502,2008-08-19 11:52:29,116.336655,39.985458,14996,3166.0
26077,084,2008-08-19 23:24:43,116.336655,39.985458,14996,2008-08-20 00:18:20,116.430996,39.932214,16502,3217.0
27845,084,2008-08-20 11:44:08,116.430996,39.932214,16502,2008-08-20 12:50:30,116.327272,39.980232,14806,3982.0
29765,084,2008-08-21 00:08:26,116.327272,39.980232,14806,2008-08-21 00:08:26,116.329936,39.974659,14994,0.0
29799,084,2008-08-21 01:03:23,116.329936,39.974659,14994,2008-08-21 01:16:13,116.372081,39.862642,15549,770.0
