,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,051,2007-11-30 17:34:20,116.3302966,39.97651,14995,2007-11-30 17:34:20,116.3302966,39.97651,14995,0.0
0,051,2007-12-08 16:56:30,116.3302966,39.97651,14995,2007-12-08 17:05:34,116.3161,39.9636783,14615,544.0
39,051,2007-12-08 18:21:52,116.3161,39.9636783,14615,2007-12-08 18:21:52,116.3118649,39.9744416,14616,0.0
113,051,2007-12-08 20:42:47,116.3118649,39.9744416,14616,2007-12-08 20:42:47,116.3075349,39.9839699,14617,0.0
131,051,2007-12-08 21:19:34,116.3075349,39.9839699,14617,2007-12-08 21:32:03,116.2983466,39.9905983,14429,749.0
231,051,2007-12-14 19:25:17,116.2983466,39.9905983,14429,2007-12-14 19:25:17,116.3076449,39.9882766,14618,0.0
322,051,2007-12-14 23:08:45,116.3076449,39.9882766,14618,2007-12-14 23:08:45,116.3036899,39.9935816,14429,0.0
336,051,2007-12-15 00:09:02,116.3036899,39.9935816,14429,2007-12-15 00:26:03,116.3018966,39.9901166,14429,1021.0
373,051,2007-12-15 01:07:09,116.3018966,39.9901166,14429,2007-12-15 01:07:09,116.3013416,39.9897783,14429,0.0
396,051,2007-12-15 09:39:18,116.3013416,39.9897783,14429,2007-12-15 09:39:18,116.4204216,39.9025816,16309,0.0
410,051,2007-12-15 11:00:31,116.4204216,39.9025816,16309,2007-12-15 11:00:31,116.3932049,39.9066416,15932,0.0
450,051,2007-12-15 12:24:18,116.3932049,39.9066416,15932,2007-12-15 12:24:18,116.3874949,39.9468633,15936,0.0
526,051,2007-12-15 13:44:05,116.3874949,39.9468633,15936,2007-12-15 13:44:05,116.3878766,39.9435666,15936,0.0
537,051,2007-12-15 15:17:16,116.3878766,39.9435666,15936,2007-12-15 15:26:55,116.383785,39.937975,15746,579.0
594,051,2007-12-15 16:53:45,116.383785,39.937975,15746,2007-12-15 17:03:43,116.3660283,39.9441633,15558,598.0
700,051,2007-12-15 17:37:18,116.3660283,39.9441633,15558,2007-12-15 17:57:05,116.4050783,39.9088166,16121,1187.0
713,051,2007-12-15 19:44:10,116.4050783,39.9088166,16121,2007-12-15 20:14:01,116.4201566,39.9027766,16309,1791.0
772,051,2007-12-15 20:55:37,116.4201566,39.9027766,16309,2007-12-15 20:59:45,116.4217999,39.8387899,16302,248.0
825,051,2007-12-16 14:07:35,116.4217999,39.8387899,16302,2007-12-16 14:53:05,116.4068833,39.8818433,16118,2730.0
916,051,2007-12-16 15:30:48,116.4068833,39.8818433,16118,2007-12-16 15:30:48,116.4068816,39.8800083,16118,0.0
938,051,2007-12-16 16:47:14,116.4068816,39.8800083,16118,2007-12-16 18:12:52,116.4216166,39.836,16302,5138.0
1225,051,2007-12-16 18:47:12,116.4216166,39.836,16302,2007-12-16 19:08:13,116.4235816,39.8369533,16491,1261.0
1247,051,2007-12-18 17:56:39,116.4235816,39.8369533,16491,2007-12-18 17:56:39,116.2986466,39.9915816,14429,0.0
1255,051,2007-12-18 18:46:17,116.2986466,39.9915816,14429,2007-12-18 19:09:51,116.3485733,39.9390233,15179,1414.0
1432,051,2007-12-18 19:42:56,116.3485733,39.9390233,15179,2007-12-18 19:42:56,116.4198516,39.9030049,16309,0.0
1453,051,2007-12-18 20:33:35,116.4198516,39.9030049,16309,2007-12-18 21:13:19,116.2986716,39.9917916,14429,2384.0
1573,051,2007-12-20 15:39:05,116.2986716,39.9917916,14429,2007-12-20 15:39:05,116.3298449,39.9752733,14994,0.0
1577,051,2007-12-20 18:04:05,116.3298449,39.9752733,14994,2007-12-20 18:46:13,116.2981249,39.9904849,14429,2528.0
1720,051,2007-12-22 16:09:51,116.2981249,39.9904849,14429,2007-12-22 16:55:14,116.3602483,39.9601683,15371,2723.0
1896,051,2007-12-22 20:53:23,116.3602483,39.9601683,15371,2007-12-22 21:15:41,116.2985666,39.9913683,14429,1338.0
2155,051,2007-12-24 17:12:47,116.2985666,39.9913683,14429,2007-12-24 17:12:47,116.2998416,39.9862616,14429,0.0
2168,051,2007-12-24 18:51:41,116.2998416,39.9862616,14429,2007-12-24 19:04:08,116.3105033,39.9784716,14617,747.0
2211,051,2007-12-24 21:35:00,116.3105033,39.9784716,14617,2007-12-24 22:14:35,116.3130649,39.9649883,14615,2375.0
2349,051,2007-12-24 23:22:05,116.3130649,39.9649883,14615,2007-12-24 23:59:05,116.29871,39.9893333,14429,2220.0
2438,051,2007-12-28 15:24:34,116.29871,39.9893333,14429,2007-12-28 15:30:21,116.3351333,39.9885116,14996,347.0
2493,051,2007-12-28 16:21:02,116.3351333,39.9885116,14996,2007-12-28 17:55:33,116.3016199,39.9656399,14426,5671.0
2671,051,2007-12-28 18:59:52,116.3016199,39.9656399,14426,2007-12-28 19:35:00,116.3107616,39.9904449,14618,2108.0
2779,051,2007-12-31 10:03:10,116.3107616,39.9904449,14618,2007-12-31 12:03:45,116.483105,39.8918966,17442,7235.0
