,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,171,2007-07-23 03:36:29,116.32325,39.9729166666667,14805,2007-07-23 03:36:29,116.32325,39.9729166666667,14805,0.0
0,171,2007-07-23 04:11:33,116.32325,39.9729166666667,14805,2007-07-23 04:11:33,116.327766666667,39.9797,14806,0.0
6,171,2007-07-23 09:23:33,116.327766666667,39.9797,14806,2007-07-23 09:58:24,116.324516666667,39.9757333333333,14805,2091.0
24,171,2007-07-25 09:55:49,116.324516666667,39.9757333333333,14805,2007-07-25 10:00:41,116.324233333333,39.9753333333333,14805,292.0
36,171,2007-07-25 11:56:09,116.324233333333,39.9753333333333,14805,2007-07-25 11:56:09,116.3253,39.9748333333333,14805,0.0
44,171,2007-07-25 14:15:52,116.3253,39.9748333333333,14805,2007-07-25 14:15:52,116.32455,39.9753,14805,0.0
60,171,2007-07-26 01:17:34,116.32455,39.9753,14805,2007-07-26 01:17:34,116.3303,39.97535,14994,0.0
64,171,2007-07-27 12:56:47,116.3303,39.97535,14994,2007-07-27 12:56:47,116.324166666667,39.9749333333333,14805,0.0
71,171,2007-07-28 06:42:09,116.324166666667,39.9749333333333,14805,2007-07-28 06:42:09,116.326333333333,39.9751333333333,14805,0.0
76,171,2007-07-28 07:26:52,116.326333333333,39.9751333333333,14805,2007-07-28 07:26:52,116.27605,39.9968166666667,14052,0.0
78,171,2007-07-28 08:30:56,116.27605,39.9968166666667,14052,2007-07-28 08:30:56,116.272483333333,39.98795,14051,0.0
102,171,2007-07-28 09:25:23,116.272483333333,39.98795,14051,2007-07-28 10:14:43,116.284033333333,39.9971666666667,14241,2960.0
159,171,2007-07-28 11:01:24,116.284033333333,39.9971666666667,14241,2007-07-28 11:11:18,116.3238,39.9733,14805,594.0
