,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,097,2007-04-12 14:00:54,116.3305,39.9760333333333,14994,2007-04-12 14:34:44,116.312266666667,39.9680166666667,14616,2030.0
24,097,2007-04-15 15:00:53,116.312266666667,39.9680166666667,14616,2007-04-15 15:08:38,116.313433333333,39.96925,14616,465.0
42,097,2007-04-16 00:52:26,116.313433333333,39.96925,14616,2007-04-16 00:53:57,116.324983333333,39.9750833333333,14805,91.0
46,097,2007-04-16 03:31:08,116.324983333333,39.9750833333333,14805,2007-04-16 03:55:49,116.3271,39.9800166666667,14806,1481.0
91,097,2007-04-16 09:32:01,116.3271,39.9800166666667,14806,2007-04-16 10:03:02,116.325816666667,39.9797166666667,14806,1861.0
144,097,2007-04-16 15:07:27,116.325816666667,39.9797166666667,14806,2007-04-16 15:14:59,116.31315,39.9684333333333,14616,452.0
210,097,2007-04-17 00:42:14,116.31315,39.9684333333333,14616,2007-04-17 00:48:53,116.3259,39.9750333333333,14805,399.0
246,097,2007-04-17 03:29:45,116.3259,39.9750333333333,14805,2007-04-17 03:59:10,116.317266666667,39.96855,14805,1765.0
290,097,2007-04-17 09:51:05,116.317266666667,39.96855,14805,2007-04-17 09:52:57,116.327116666667,39.97965,14806,112.0
297,097,2007-04-17 15:21:09,116.327116666667,39.97965,14806,2007-04-17 15:29:33,116.312866666667,39.96865,14616,504.0
359,097,2007-04-18 01:47:19,116.312866666667,39.96865,14616,2007-04-18 01:55:23,116.326233333333,39.9751,14805,484.0
394,097,2007-04-18 12:04:43,116.326233333333,39.9751,14805,2007-04-18 12:11:38,116.325166666667,39.9749166666667,14805,415.0
436,097,2007-04-19 09:47:57,116.325166666667,39.9749166666667,14805,2007-04-19 10:10:48,116.327116666667,39.9800333333333,14806,1371.0
483,097,2007-04-19 15:21:33,116.327116666667,39.9800333333333,14806,2007-04-19 15:27:57,116.313183333333,39.9684333333333,14616,384.0
531,097,2007-04-20 04:10:25,116.313183333333,39.9684333333333,14616,2007-04-20 04:13:06,116.324883333333,39.9813166666667,14806,161.0
550,097,2007-04-20 09:35:03,116.324883333333,39.9813166666667,14806,2007-04-20 10:36:47,116.325216666667,39.9796833333333,14806,3704.0
655,097,2007-04-20 14:33:40,116.325216666667,39.9796833333333,14806,2007-04-20 14:42:03,116.312966666667,39.9686,14616,503.0
720,097,2007-04-21 03:27:55,116.312966666667,39.9686,14616,2007-04-21 03:53:34,116.32705,39.9796833333333,14806,1539.0
753,097,2007-04-21 09:35:42,116.32705,39.9796833333333,14806,2007-04-21 09:59:21,116.327083333333,39.9800333333333,14806,1419.0
793,097,2007-04-21 15:45:11,116.327083333333,39.9800333333333,14806,2007-04-21 15:52:25,116.3129,39.9685833333333,14616,434.0
850,097,2007-04-22 00:58:53,116.3129,39.9685833333333,14616,2007-04-22 01:06:33,116.32575,39.9750166666667,14805,460.0
889,097,2007-04-23 01:30:59,116.32575,39.9750166666667,14805,2007-04-23 01:35:27,116.327133333333,39.9750166666667,14805,268.0
916,097,2007-06-13 13:35:09,116.327133333333,39.9750166666667,14805,2007-06-13 13:35:09,116.324216666667,39.9749833333333,14805,0.0
922,097,2007-06-14 00:10:08,116.324216666667,39.9749833333333,14805,2007-06-14 00:10:08,116.325016666667,39.97505,14805,0.0
938,097,2007-06-14 14:03:57,116.325016666667,39.97505,14805,2007-06-14 14:03:57,116.324916666667,39.9753833333333,14805,0.0
1000,097,2007-06-15 00:54:07,116.324916666667,39.9753833333333,14805,2007-06-15 00:54:07,116.3253,39.9748833333333,14805,0.0
1020,097,2007-06-15 12:14:27,116.3253,39.9748833333333,14805,2007-06-15 12:18:08,116.313016666667,39.9683833333333,14616,221.0
1083,097,2007-06-15 12:55:22,116.313016666667,39.9683833333333,14616,2007-06-15 12:59:35,116.313566666667,39.97445,14616,253.0
1142,097,2007-06-17 03:50:04,116.313566666667,39.97445,14616,2007-06-17 04:19:10,116.32705,39.9799833333333,14806,1746.0
1170,097,2007-06-17 14:59:24,116.32705,39.9799833333333,14806,2007-06-17 14:59:24,116.324266666667,39.9751666666667,14805,0.0
1224,097,2007-06-18 01:22:46,116.324266666667,39.9751666666667,14805,2007-06-18 01:22:46,116.326333333333,39.9750833333333,14805,0.0
1240,097,2007-06-18 14:23:25,116.326333333333,39.9750833333333,14805,2007-06-18 14:23:25,116.3243,39.9749833333333,14805,0.0
1261,097,2007-06-19 03:15:53,116.3243,39.9749833333333,14805,2007-06-19 03:34:50,116.326083333333,39.9781,14806,1137.0
1296,097,2007-06-22 12:55:40,116.326083333333,39.9781,14806,2007-06-22 13:07:37,116.31335,39.96835,14616,717.0
1387,097,2007-06-23 08:26:47,116.31335,39.96835,14616,2007-06-23 08:26:47,116.331833333333,39.9755,14994,0.0
1393,097,2007-06-23 14:36:15,116.331833333333,39.9755,14994,2007-06-23 14:36:15,116.32465,39.975,14805,0.0
1407,097,2007-06-24 01:04:17,116.32465,39.975,14805,2007-06-24 01:04:17,116.327133333333,39.9750666666667,14805,0.0
1433,097,2007-06-25 13:25:41,116.327133333333,39.9750666666667,14805,2007-06-25 13:29:16,116.322233333333,39.97405,14805,215.0
