,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,000,2008-10-23 02:53:10,116.31845,39.984683,14806,2008-10-23 03:01:40,116.301309,39.984345,14428,510.0
102,000,2008-10-23 04:08:07,116.301309,39.984345,14428,2008-10-23 04:30:57,116.322261,39.998151,14808,1370.0
419,000,2008-10-23 09:44:15,116.322261,39.998151,14808,2008-10-23 09:44:15,116.321396,40.007122,14809,0.0
491,000,2008-10-23 10:14:21,116.321396,40.007122,14809,2008-10-23 10:28:45,116.319674,40.007457,14809,864.0
814,000,2008-10-26 13:44:12,116.319674,40.007457,14809,2008-10-26 15:03:47,116.320306,39.926631,14800,4775.0
1889,000,2008-10-27 11:54:52,116.320306,39.926631,14800,2008-10-27 12:03:59,116.324088,40.007143,14809,547.0
1934,000,2008-10-28 00:38:31,116.324088,40.007143,14809,2008-10-28 00:38:31,116.297269,40.012594,14432,0.0
1943,000,2008-10-28 01:27:56,116.297269,40.012594,14432,2008-10-28 02:47:56,116.313268,40.004289,14620,4800.0
3294,000,2008-10-28 05:03:02,116.313268,40.004289,14620,2008-10-28 05:03:02,116.319636,40.007635,14809,0.0
3410,000,2008-10-29 09:21:43,116.319636,40.007635,14809,2008-10-29 09:44:03,116.327742,39.97019,14805,1340.0
3585,000,2008-11-03 10:13:41,116.327742,39.97019,14805,2008-11-03 10:15:51,116.326645,39.996877,14808,130.0
3623,000,2008-11-03 23:23:28,116.326645,39.996877,14808,2008-11-04 00:01:18,116.301391,40.008332,14431,2270.0
4000,000,2008-11-04 01:17:23,116.301391,40.008332,14431,2008-11-04 02:30:43,116.296752,40.007063,14431,4400.0
5251,000,2008-11-04 03:03:13,116.296752,40.007063,14431,2008-11-04 03:23:48,116.313291,40.004341,14620,1235.0
5767,000,2008-11-10 01:36:42,116.313291,40.004341,14620,2008-11-10 01:46:27,116.327105,39.9799,14806,585.0
5948,000,2008-11-10 03:35:22,116.327105,39.9799,14806,2008-11-10 03:40:42,116.327001,39.989265,14807,320.0
6078,000,2008-11-11 00:17:09,116.327001,39.989265,14807,2008-11-11 00:17:09,116.29693,40.011438,14431,0.0
6127,000,2008-11-11 01:00:59,116.29693,40.011438,14431,2008-11-11 02:30:39,116.313188,40.003984,14620,5380.0
7539,000,2008-11-12 02:30:08,116.313188,40.003984,14620,2008-11-12 02:51:55,116.324625,39.99969,14808,1307.0
7758,000,2008-11-12 03:32:57,116.324625,39.99969,14808,2008-11-12 03:37:23,116.32451,40.007138,14809,266.0
7892,000,2008-11-12 04:24:57,116.32451,40.007138,14809,2008-11-12 04:52:19,116.321506,40.008973,14809,1642.0
8145,000,2008-11-13 06:52:04,116.321506,40.008973,14809,2008-11-13 06:52:04,116.319394,40.005306,14809,0.0
8408,000,2008-11-13 07:36:14,116.319394,40.005306,14809,2008-11-13 07:50:34,116.317337,39.953094,14803,860.0
8555,000,2008-11-13 11:03:09,116.317337,39.953094,14803,2008-11-13 11:06:24,116.323682,40.001233,14808,195.0
8700,000,2008-11-13 14:01:21,116.323682,40.001233,14808,2008-11-13 14:01:21,116.324611,40.015903,14810,0.0
8714,000,2008-11-14 01:53:45,116.324611,40.015903,14810,2008-11-14 01:53:45,116.319723,40.007014,14809,0.0
8812,000,2008-11-14 03:49:53,116.319723,40.007014,14809,2008-11-14 03:56:20,116.321231,40.007126,14809,387.0
8959,000,2008-11-14 07:04:48,116.321231,40.007126,14809,2008-11-14 07:04:48,116.321477,40.00625,14809,0.0
9095,000,2008-11-14 10:18:46,116.321477,40.00625,14809,2008-11-14 10:18:46,116.324281,40.007067,14809,0.0
9187,000,2008-11-14 16:16:00,116.324281,40.007067,14809,2008-11-14 16:24:45,116.321503,40.009224,14809,525.0
9380,000,2008-11-15 01:03:13,116.321503,40.009224,14809,2008-11-15 01:03:13,116.32097,40.006904,14809,0.0
9461,000,2008-11-15 03:30:45,116.32097,40.006904,14809,2008-11-15 04:08:25,116.32154,40.006881,14809,2260.0
9704,000,2008-11-17 05:11:38,116.32154,40.006881,14809,2008-11-17 05:12:03,116.321475,40.007039,14809,25.0
