,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,106,2007-10-08 01:56:58,116.476683333333,40.0129666666667,17267,2007-10-08 02:48:42,116.48335,39.8877333333333,17442,3104.0
90,106,2007-10-08 03:33:58,116.48335,39.8877333333333,17442,2007-10-08 05:26:36,116.418833333333,39.9767166666667,16318,6758.0
264,106,2007-10-08 07:19:01,116.418833333333,39.9767166666667,16318,2007-10-08 07:36:02,116.48285,39.8867166666667,17442,1021.0
290,106,2007-10-08 08:37:05,116.48285,39.8867166666667,17442,2007-10-08 09:49:53,116.455183333333,39.9983333333333,16887,4368.0
541,106,2007-10-08 10:47:08,116.455183333333,39.9983333333333,16887,2007-10-08 11:04:46,116.472116666667,39.97795,17263,1058.0
576,106,2007-10-08 11:44:52,116.472116666667,39.97795,17263,2007-10-08 12:57:24,116.211966666667,39.9083,13097,4352.0
680,106,2007-10-08 14:31:55,116.211966666667,39.9083,13097,2007-10-08 15:05:26,116.454716666667,39.9981166666667,16887,2011.0
749,106,2007-10-08 23:19:38,116.454716666667,39.9981166666667,16887,2007-10-09 00:58:37,116.5236,40.0335666666667,18025,5939.0
912,106,2007-10-09 01:58:26,116.5236,40.0335666666667,18025,2007-10-09 02:18:48,116.462116666667,39.97785,17074,1222.0
958,106,2007-10-09 03:37:40,116.462116666667,39.97785,17074,2007-10-09 04:01:42,116.512133333333,40.0306333333333,17836,1442.0
1020,106,2007-10-09 04:42:59,116.512133333333,40.0306333333333,17836,2007-10-09 06:40:23,116.334416666667,39.9911666666667,14996,7044.0
1157,106,2007-10-09 09:18:04,116.334416666667,39.9911666666667,14996,2007-10-09 10:15:31,116.407366666667,39.9071166666667,16121,3447.0
1308,106,2007-10-09 11:00:20,116.407366666667,39.9071166666667,16121,2007-10-09 12:30:43,116.214933333333,39.9869666666667,13106,5423.0
1478,106,2007-10-09 14:14:49,116.214933333333,39.9869666666667,13106,2007-10-09 14:46:27,116.455333333333,39.9983833333333,16887,1898.0
1523,106,2007-10-09 23:48:01,116.455333333333,39.9983833333333,16887,2007-10-10 00:47:48,116.407283333333,39.9075333333333,16121,3587.0
1600,106,2007-10-10 01:35:14,116.407283333333,39.9075333333333,16121,2007-10-10 03:05:02,116.4835,39.88705,17442,5388.0
1671,106,2007-10-10 04:17:08,116.4835,39.88705,17442,2007-10-10 04:33:16,116.44955,39.9120833333333,16877,968.0
1714,106,2007-10-10 05:56:51,116.44955,39.9120833333333,16877,2007-10-10 06:14:31,116.428016666667,39.9375,16502,1060.0
1745,106,2007-10-10 07:46:00,116.428016666667,39.9375,16502,2007-10-10 08:02:31,116.455133333333,39.9983833333333,16887,991.0
1800,106,2007-10-10 11:14:01,116.455133333333,39.9983833333333,16887,2007-10-10 13:24:01,116.3309,39.9756333333333,14994,7800.0
