,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,092,2007-11-30 14:36:01,116.3310483,39.9750066,14994,2007-11-30 14:36:01,116.3310483,39.9750066,14994,0.0
0,092,2007-11-30 17:55:42,116.3310483,39.9750066,14994,2007-11-30 18:03:37,116.3316649,39.9049333,14987,475.0
63,092,2007-12-01 09:21:20,116.3316649,39.9049333,14987,2007-12-01 09:38:59,116.3102399,39.9814316,14617,1059.0
89,092,2007-12-01 10:51:35,116.3102399,39.9814316,14617,2007-12-01 11:09:21,116.3142949,39.9680266,14616,1066.0
142,092,2007-12-01 12:38:07,116.3142949,39.9680266,14616,2007-12-01 12:38:07,116.3103433,39.9695233,14616,0.0
156,092,2007-12-02 15:42:09,116.3103433,39.9695233,14616,2007-12-02 15:42:09,116.3116716,39.9746933,14616,0.0
165,092,2007-12-02 17:21:13,116.3116716,39.9746933,14616,2007-12-02 17:21:13,116.3058316,39.9808616,14617,0.0
174,092,2007-12-02 18:10:11,116.3058316,39.9808616,14617,2007-12-02 18:18:26,116.3124266,39.9676,14616,495.0
212,092,2007-12-04 16:10:30,116.3124266,39.9676,14616,2007-12-04 16:10:30,116.30433,39.9712166,14427,0.0
250,092,2007-12-05 14:47:17,116.30433,39.9712166,14427,2007-12-05 14:54:47,116.3016383,39.9620166,14426,450.0
296,092,2007-12-05 16:07:12,116.3016383,39.9620166,14426,2007-12-05 16:07:12,116.3387766,39.9139,14988,0.0
299,092,2007-12-05 16:40:51,116.3387766,39.9139,14988,2007-12-05 16:51:44,116.4080933,39.9534866,16126,653.0
313,092,2007-12-05 17:51:55,116.4080933,39.9534866,16126,2007-12-05 19:07:13,116.3027433,39.9702416,14427,4518.0
465,092,2007-12-07 09:32:47,116.3027433,39.9702416,14427,2007-12-07 10:01:06,116.3301933,39.93646,14990,1699.0
535,092,2007-12-07 14:42:30,116.3301933,39.93646,14990,2007-12-07 14:43:47,116.32668,39.9713483,14805,77.0
569,092,2007-12-08 12:22:43,116.32668,39.9713483,14805,2007-12-08 12:27:26,116.3120383,39.9726366,14616,283.0
581,092,2007-12-10 08:39:35,116.3120383,39.9726366,14616,2007-12-10 08:48:15,116.3072266,39.9812566,14617,520.0
630,092,2007-12-10 11:14:16,116.3072266,39.9812566,14617,2007-12-10 11:44:50,116.3098483,39.9557033,14614,1834.0
708,092,2007-12-11 16:43:02,116.3098483,39.9557033,14614,2007-12-11 17:34:55,116.3040933,39.9713816,14427,3113.0
732,092,2007-12-14 15:35:23,116.3040933,39.9713816,14427,2007-12-14 15:49:45,116.30517,39.971075,14616,862.0
994,092,2007-12-14 17:31:16,116.30517,39.971075,14616,2007-12-14 17:45:16,116.2895849,39.9932899,14240,840.0
1038,092,2007-12-15 12:34:49,116.2895849,39.9932899,14240,2007-12-15 12:35:32,116.3127199,39.9721916,14616,43.0
1050,092,2007-12-16 08:39:06,116.3127199,39.9721916,14616,2007-12-16 09:15:59,116.31917,39.9977899,14808,2213.0
1200,092,2007-12-16 15:30:39,116.31917,39.9977899,14808,2007-12-16 15:55:07,116.3388283,39.999225,14997,1468.0
1316,092,2007-12-17 10:37:47,116.3388283,39.999225,14997,2007-12-17 10:37:47,116.3002049,39.9690533,14427,0.0
1318,092,2007-12-17 11:08:23,116.3002049,39.9690533,14427,2007-12-17 11:09:01,116.3014283,39.9705516,14427,38.0
1351,092,2007-12-18 08:32:55,116.3014283,39.9705516,14427,2007-12-18 08:32:55,116.3114016,39.9763199,14616,0.0
1352,092,2007-12-19 12:34:35,116.3114016,39.9763199,14616,2007-12-19 12:34:35,116.3078266,39.9802983,14617,0.0
1511,092,2007-12-19 18:12:51,116.3078266,39.9802983,14617,2007-12-19 18:12:51,116.3101166,39.9797516,14617,0.0
1519,092,2007-12-20 08:36:15,116.3101166,39.9797516,14617,2007-12-20 08:36:52,116.3068533,39.9789949,14617,37.0
1682,092,2007-12-20 17:39:00,116.3068533,39.9789949,14617,2007-12-20 17:39:40,116.303845,39.9711916,14427,40.0
1723,092,2007-12-20 18:10:32,116.303845,39.9711916,14427,2007-12-20 18:10:32,116.3042766,39.9710249,14427,0.0
1735,092,2007-12-21 08:32:21,116.3042766,39.9710249,14427,2007-12-21 08:32:21,116.3121033,39.9727916,14616,0.0
1747,092,2007-12-21 18:42:02,116.3121033,39.9727916,14616,2007-12-21 18:44:01,116.3270766,39.9120616,14798,119.0
1831,092,2007-12-23 08:50:43,116.3270766,39.9120616,14798,2007-12-23 09:37:47,116.2942099,39.9597016,14426,2824.0
1888,092,2007-12-23 14:57:35,116.2942099,39.9597016,14426,2007-12-23 15:02:45,116.3014116,39.9692183,14427,310.0
