,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,022,2009-01-09 07:17:08,116.32005,39.984598,14806,2009-01-09 07:17:08,116.32005,39.984598,14806,0.0
0,022,2009-01-09 09:56:32,116.32005,39.984598,14806,2009-01-09 11:28:32,116.313234,39.965037,14615,5520.0
923,022,2009-01-09 12:31:11,116.313234,39.965037,14615,2009-01-09 12:41:32,116.303069,39.971102,14427,621.0
1752,022,2009-01-10 03:19:35,116.303069,39.971102,14427,2009-01-10 05:01:26,116.313341,39.906051,14609,6111.0
3989,022,2009-01-11 06:18:11,116.313341,39.906051,14609,2009-01-11 06:49:46,116.300833,39.971067,14427,1895.0
5458,022,2009-01-11 07:37:25,116.300833,39.971067,14427,2009-01-11 07:41:32,116.303808,39.971072,14427,247.0
6227,022,2009-01-12 05:18:06,116.303808,39.971072,14427,2009-01-12 05:18:06,116.300514,39.968016,14427,0.0
6353,022,2009-01-12 06:01:47,116.300514,39.968016,14427,2009-01-12 06:08:51,116.303696,39.971069,14427,424.0
6481,022,2009-01-12 06:58:52,116.303696,39.971069,14427,2009-01-12 07:00:45,116.3048,39.971097,14427,113.0
6585,022,2009-01-12 12:31:34,116.3048,39.971097,14427,2009-01-12 13:22:33,116.421953,39.903401,16309,3059.0
7385,022,2009-01-12 14:59:05,116.421953,39.903401,16309,2009-01-12 15:45:36,116.761009,39.478563,21743,2791.0
10555,022,2009-02-03 08:12:35,116.761009,39.478563,21743,2009-02-03 09:11:30,116.316987,39.953096,14803,3535.0
69650,022,2009-02-03 09:55:31,116.316987,39.953096,14803,2009-02-03 10:27:53,116.313212,39.949785,14614,1942.0
70488,022,2009-02-03 11:06:05,116.313212,39.949785,14614,2009-02-03 11:06:15,116.315449,39.953047,14614,10.0
70898,022,2009-02-03 11:36:31,116.315449,39.953047,14614,2009-02-03 11:50:17,116.317439,39.953101,14803,826.0
71084,022,2009-02-03 12:45:26,116.317439,39.953101,14803,2009-02-03 13:12:52,116.303704,39.971093,14427,1646.0
72182,022,2009-02-04 03:36:36,116.303704,39.971093,14427,2009-02-04 04:30:17,116.340106,39.962071,14993,3221.0
73339,022,2009-02-04 05:34:51,116.340106,39.962071,14993,2009-02-04 06:13:29,116.30383,39.971178,14427,2318.0
74176,022,2009-02-04 10:17:52,116.30383,39.971178,14427,2009-02-04 12:06:08,116.303549,39.971104,14427,6496.0
76064,022,2009-02-06 04:46:05,116.303549,39.971104,14427,2009-02-06 05:35:26,116.33251,39.971103,14994,2961.0
77454,022,2009-02-06 06:23:49,116.33251,39.971103,14994,2009-02-06 06:39:24,116.303483,39.971083,14427,935.0
77983,022,2009-02-06 09:55:06,116.303483,39.971083,14427,2009-02-06 10:36:16,116.318094,39.907683,14798,2470.0
79119,022,2009-02-06 22:50:14,116.318094,39.907683,14798,2009-02-07 00:03:54,116.304094,39.971091,14427,4420.0
82262,022,2009-02-07 01:04:35,116.304094,39.971091,14427,2009-02-07 01:18:25,116.313227,39.96864,14616,830.0
82480,022,2009-02-07 09:27:05,116.313227,39.96864,14616,2009-02-07 09:44:27,116.301452,39.964894,14426,1042.0
82927,022,2009-02-07 11:04:57,116.301452,39.964894,14426,2009-02-07 11:22:47,116.336703,39.975695,14994,1070.0
83494,022,2009-02-07 13:15:31,116.336703,39.975695,14994,2009-02-07 13:23:42,116.374721,39.965949,15560,491.0
83587,022,2009-02-07 14:22:22,116.374721,39.965949,15560,2009-02-07 14:22:27,116.374647,39.964802,15560,5.0
84020,022,2009-02-07 15:03:39,116.374647,39.964802,15560,2009-02-07 15:03:56,116.372212,39.968222,15561,17.0
84367,022,2009-02-08 05:05:24,116.372212,39.968222,15561,2009-02-08 05:05:48,116.336747,39.937578,14990,24.0
84498,022,2009-02-08 07:04:06,116.336747,39.937578,14990,2009-02-08 07:17:58,116.335404,39.944066,14991,832.0
85897,022,2009-02-09 02:20:59,116.335404,39.944066,14991,2009-02-09 04:04:09,116.303941,39.971084,14427,6190.0
88924,022,2009-02-09 04:45:30,116.303941,39.971084,14427,2009-02-09 06:07:43,116.383966,39.898802,15742,4933.0
91071,022,2009-02-09 07:20:31,116.383966,39.898802,15742,2009-02-09 07:23:01,116.390195,39.899096,15931,150.0
91858,022,2009-02-09 07:53:13,116.390195,39.899096,15931,2009-02-09 08:43:08,116.301412,39.966529,14426,2995.0
92264,022,2009-02-10 01:04:13,116.301412,39.966529,14426,2009-02-10 01:19:37,116.325064,39.97507,14805,924.0
92947,022,2009-02-10 09:16:31,116.325064,39.97507,14805,2009-02-10 09:17:15,116.334406,39.972743,14994,44.0
93454,022,2009-02-10 10:10:04,116.334406,39.972743,14994,2009-02-10 10:54:16,116.30337,39.971098,14427,2652.0
94825,022,2009-02-11 15:41:29,116.30337,39.971098,14427,2009-02-11 15:58:22,116.326959,39.989163,14807,1013.0
95380,022,2009-02-11 18:43:38,116.326959,39.989163,14807,2009-02-11 19:06:16,116.304449,39.971128,14427,1358.0
96245,022,2009-02-12 01:16:59,116.304449,39.971128,14427,2009-02-12 01:37:47,116.32497,39.975209,14805,1248.0
96720,022,2009-02-12 10:36:53,116.32497,39.975209,14805,2009-02-12 10:41:44,116.303411,39.971101,14427,291.0
97031,022,2009-02-13 02:35:59,116.303411,39.971101,14427,2009-02-13 03:28:25,116.313251,39.895594,14608,3146.0
98503,022,2009-02-13 05:34:12,116.313251,39.895594,14608,2009-02-13 05:44:15,116.3041,39.944166,14424,603.0
99404,022,2009-02-13 06:24:09,116.3041,39.944166,14424,2009-02-13 07:49:23,116.313214,39.953353,14614,5114.0
100802,022,2009-02-13 08:27:13,116.313214,39.953353,14614,2009-02-13 08:45:15,116.337009,39.961002,14993,1082.0
101762,022,2009-02-13 10:06:03,116.337009,39.961002,14993,2009-02-13 10:18:32,116.3374,39.962043,14993,749.0
102495,022,2009-02-13 11:13:31,116.3374,39.962043,14993,2009-02-13 11:38:06,116.338248,39.957496,14992,1475.0
103230,022,2009-02-14 03:03:29,116.338248,39.957496,14992,2009-02-14 03:09:33,116.313147,39.951981,14614,364.0
103483,022,2009-02-14 05:08:18,116.313147,39.951981,14614,2009-02-14 05:12:00,116.313147,39.950243,14614,222.0
104506,022,2009-02-14 06:09:54,116.313147,39.950243,14614,2009-02-14 06:47:19,116.300664,39.971096,14427,2245.0
105633,022,2009-02-14 07:43:33,116.300664,39.971096,14427,2009-02-14 08:35:54,116.466363,39.883221,17063,3141.0
107002,022,2009-02-14 09:33:23,116.466363,39.883221,17063,2009-02-14 09:47:49,116.317352,39.953044,14803,866.0
107563,022,2009-02-14 11:07:42,116.317352,39.953044,14803,2009-02-14 11:41:11,116.303438,39.971031,14427,2009.0
108392,022,2009-02-16 04:55:55,116.303438,39.971031,14427,2009-02-16 05:46:35,116.367579,39.908125,15554,3040.0
110102,022,2009-02-16 06:20:53,116.367579,39.908125,15554,2009-02-16 06:20:53,116.367229,39.907825,15554,0.0
110114,022,2009-02-16 08:15:41,116.367229,39.907825,15554,2009-02-16 09:00:29,116.313169,39.968488,14616,2688.0
112693,022,2009-02-16 09:51:24,116.313169,39.968488,14616,2009-02-16 09:51:24,116.305397,39.971098,14616,0.0
112865,022,2009-02-17 08:44:05,116.305397,39.971098,14616,2009-02-17 09:18:13,116.333556,39.973507,14994,2048.0
113096,022,2009-02-17 10:43:58,116.333556,39.973507,14994,2009-02-17 10:50:34,116.335229,39.973223,14994,396.0
114266,022,2009-02-17 11:27:09,116.335229,39.973223,14994,2009-02-17 11:50:08,116.307008,39.971085,14616,1379.0
114701,022,2009-02-19 11:04:37,116.307008,39.971085,14616,2009-02-19 11:11:48,116.303574,39.971093,14427,431.0
114883,022,2009-02-20 03:43:31,116.303574,39.971093,14427,2009-02-20 03:43:31,116.305486,39.968876,14616,0.0
114975,022,2009-02-20 04:24:00,116.305486,39.968876,14616,2009-02-20 04:30:09,116.301417,39.967596,14427,369.0
115515,022,2009-02-20 05:49:55,116.301417,39.967596,14427,2009-02-20 08:00:11,116.303599,39.971069,14427,7816.0
118283,022,2009-02-20 23:55:06,116.303599,39.971069,14427,2009-02-21 00:49:50,116.336875,39.99829,14997,3284.0
119484,022,2009-02-21 03:06:17,116.336875,39.99829,14997,2009-02-21 03:06:35,116.337501,39.999237,14997,18.0
119516,022,2009-02-21 05:14:31,116.337501,39.999237,14997,2009-02-21 08:31:59,116.337133,39.998123,14997,11848.0
121660,022,2009-02-21 09:07:21,116.337133,39.998123,14997,2009-02-21 10:31:01,116.30519,39.97104,14616,5020.0
123063,022,2009-02-22 04:11:18,116.30519,39.97104,14616,2009-02-22 04:16:22,116.300436,39.971103,14427,304.0
