,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,091,2007-08-09 14:31:20,116.322983333333,40.0752666666667,14816,2007-08-09 14:34:48,116.324983333333,40.08405,14817,208.0
2,091,2007-08-10 01:46:26,116.324983333333,40.08405,14817,2007-08-10 01:54:48,116.31355,40.0699166666667,14627,502.0
18,091,2007-08-14 00:52:53,116.31355,40.0699166666667,14627,2007-08-14 01:21:08,116.333116666667,39.9752166666667,14994,1695.0
25,091,2007-08-14 14:42:02,116.333116666667,39.9752166666667,14994,2007-08-14 14:42:02,116.326616666667,40.0859833333333,14818,0.0
29,091,2007-08-15 01:50:07,116.326616666667,40.0859833333333,14818,2007-08-15 02:23:07,116.300716666667,40.0711166666667,14438,1980.0
51,091,2007-08-21 13:30:56,116.300716666667,40.0711166666667,14438,2007-08-21 13:39:25,116.325,40.0839166666667,14817,509.0
60,091,2007-08-22 02:06:52,116.325,40.0839166666667,14817,2007-08-22 02:23:47,116.301033333333,40.0708833333333,14438,1015.0
86,091,2007-11-05 13:18:02,116.301033333333,40.0708833333333,14438,2007-11-05 13:24:51,116.325016666667,40.0839333333333,14817,409.0
95,091,2007-11-06 00:03:33,116.325016666667,40.0839333333333,14817,2007-11-06 00:08:03,116.327266666667,40.0788333333333,14817,270.0
107,091,2007-11-06 14:31:49,116.327266666667,40.0788333333333,14817,2007-11-06 14:38:04,116.325416666667,40.0840166666667,14817,375.0
113,091,2007-11-08 12:47:31,116.325416666667,40.0840166666667,14817,2007-11-08 12:55:23,116.325166666667,40.08405,14817,472.0
125,091,2007-11-09 05:56:22,116.325166666667,40.08405,14817,2007-11-09 06:16:55,116.310633333333,39.9846666666667,14617,1233.0
143,091,2007-11-09 12:52:21,116.310633333333,39.9846666666667,14617,2007-11-09 13:00:12,116.326116666667,40.0842333333333,14817,471.0
157,091,2007-11-12 00:11:11,116.326116666667,40.0842333333333,14817,2007-11-12 00:14:38,116.329233333333,40.0696833333333,15005,207.0
167,091,2007-11-12 13:55:32,116.329233333333,40.0696833333333,15005,2007-11-12 14:29:40,116.325066666667,40.084,14817,2048.0
178,091,2007-11-14 13:56:50,116.325066666667,40.084,14817,2007-11-14 13:56:50,116.334,39.9754333333333,14994,0.0
184,091,2007-11-14 14:27:00,116.334,39.9754333333333,14994,2007-11-14 14:27:00,116.325683333333,40.08405,14817,0.0
185,091,2007-11-15 00:44:02,116.325683333333,40.08405,14817,2007-11-15 01:21:52,116.333,39.9753333333333,14994,2270.0
211,091,2007-11-15 13:29:13,116.333,39.9753333333333,14994,2007-11-15 13:29:13,116.326283333333,40.0851333333333,14818,0.0
220,091,2007-11-15 23:52:05,116.326283333333,40.0851333333333,14818,2007-11-15 23:52:05,116.323116666667,40.0839833333333,14817,0.0
224,091,2007-11-16 05:03:24,116.323116666667,40.0839833333333,14817,2007-11-16 05:19:48,116.313183333333,39.98455,14617,984.0
236,091,2007-11-16 07:34:05,116.313183333333,39.98455,14617,2007-11-16 07:39:18,116.327566666667,39.978,14806,313.0
255,091,2007-11-19 23:45:58,116.327566666667,39.978,14806,2007-11-19 23:45:58,116.326,40.0844,14817,0.0
261,091,2007-11-20 13:59:45,116.326,40.0844,14817,2007-11-20 14:34:37,116.318416666667,40.0712666666667,14816,2092.0
291,091,2007-11-21 00:31:09,116.318416666667,40.0712666666667,14816,2007-11-21 00:36:04,116.32135,40.0838833333333,14817,295.0
298,091,2007-11-21 13:52:11,116.32135,40.0838833333333,14817,2007-11-21 14:25:08,116.32535,40.0839,14817,1977.0
312,091,2007-11-22 00:24:56,116.32535,40.0839,14817,2007-11-22 00:35:22,116.314016666667,40.0699,14627,626.0
328,091,2007-11-22 13:57:40,116.314016666667,40.0699,14627,2007-11-22 14:37:07,116.325083333333,40.0839833333333,14817,2367.0
357,091,2007-11-22 16:53:58,116.325083333333,40.0839833333333,14817,2007-11-22 16:53:58,116.3300699,39.9764749,14995,0.0
363,091,2007-11-22 22:08:35,116.3300699,39.9764749,14995,2007-11-22 22:36:57,116.3249866,40.0840316,14817,1702.0
926,091,2007-11-23 00:30:53,116.3249866,40.0840316,14817,2007-11-23 01:00:54,116.3331,39.9754166666667,14994,1801.0
1096,091,2007-11-23 08:13:40,116.3331,39.9754166666667,14994,2007-11-23 08:33:33,116.3290149,40.0697916,15005,1193.0
1422,091,2007-11-23 21:56:21,116.3290149,40.0697916,15005,2007-11-23 22:37:02,116.3250466,40.0840616,14817,2441.0
2078,091,2007-11-24 09:23:17,116.3250466,40.0840616,14817,2007-11-24 09:55:30,116.2954883,39.9078833,14420,1933.0
2905,091,2007-11-24 20:48:13,116.2954883,39.9078833,14420,2007-11-24 21:29:02,116.2722733,40.1242683,14066,2449.0
3187,091,2007-11-26 08:23:04,116.2722733,40.1242683,14066,2007-11-26 08:47:13,116.3133133,40.0696616,14627,1449.0
3569,091,2007-11-26 21:53:34,116.3133133,40.0696616,14627,2007-11-26 22:36:16,116.3299016,40.0942849,15008,2562.0
3930,091,2007-11-27 19:54:11,116.3299016,40.0942849,15008,2007-11-27 19:54:11,116.3310233,39.9778333,14995,0.0
3933,091,2007-11-27 22:09:34,116.3310233,39.9778333,14995,2007-11-27 22:38:55,116.3252249,40.0840216,14817,1761.0
3993,091,2007-11-28 09:04:35,116.3252249,40.0840216,14817,2007-11-28 09:44:24,116.3325816,39.9755649,14994,2389.0
4043,091,2007-11-28 21:59:13,116.3325816,39.9755649,14994,2007-11-28 22:41:57,116.3259049,40.0842599,14817,2564.0
4215,091,2007-11-29 08:16:10,116.3259049,40.0842599,14817,2007-11-29 08:54:47,116.3317616,39.9755799,14994,2317.0
