,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,089,2008-04-11 11:44:53,116.34835,39.9855333333333,15185,2008-04-11 12:06:41,116.4495,39.9803666666667,16885,1308.0
7,089,2008-04-14 10:23:04,116.4495,39.9803666666667,16885,2008-04-14 10:58:01,116.45015,39.9812,16885,2097.0
24,089,2008-04-15 03:59:23,116.45015,39.9812,16885,2008-04-15 04:11:42,116.3305,39.9752333333333,14994,739.0
44,089,2008-04-16 04:55:26,116.3305,39.9752333333333,14994,2008-04-16 05:04:37,116.330533333333,39.9751833333333,14994,551.0
56,089,2008-04-16 11:01:14,116.330533333333,39.9751833333333,14994,2008-04-16 11:37:49,116.45085,39.9824,16885,2195.0
75,089,2008-04-18 10:57:47,116.45085,39.9824,16885,2008-04-18 11:32:55,116.450633333333,39.9819,16885,2108.0
96,089,2008-04-19 07:40:06,116.450633333333,39.9819,16885,2008-04-19 08:12:53,116.346466666667,39.9976333333333,15186,1967.0
115,089,2008-04-19 10:21:11,116.346466666667,39.9976333333333,15186,2008-04-19 10:44:03,116.45415,39.9881333333333,16886,1372.0
133,089,2008-04-21 11:45:32,116.45415,39.9881333333333,16886,2008-04-21 11:51:51,116.450366666667,39.9814666666667,16885,379.0
143,089,2008-04-22 11:24:36,116.450366666667,39.9814666666667,16885,2008-04-22 11:28:41,116.3632,39.9908333333333,15374,245.0
153,089,2008-04-23 02:05:52,116.3632,39.9908333333333,15374,2008-04-23 02:30:22,116.330516666667,39.9752333333333,14994,1470.0
180,089,2008-04-23 11:19:05,116.330516666667,39.9752333333333,14994,2008-04-23 11:55:49,116.47085,39.98685,17264,2204.0
215,089,2008-04-23 12:38:12,116.47085,39.98685,17264,2008-04-23 12:48:51,116.452933333333,39.9878,16886,639.0
234,089,2008-04-24 01:24:35,116.452933333333,39.9878,16886,2008-04-24 01:53:31,116.3327,39.97515,14994,1736.0
261,089,2008-04-24 10:51:54,116.3327,39.97515,14994,2008-04-24 11:26:01,116.449783333333,39.9806166666667,16885,2047.0
283,089,2008-04-25 11:23:15,116.449783333333,39.9806166666667,16885,2008-04-25 11:39:20,116.365033333333,39.9528666666667,15559,965.0
294,089,2008-04-26 07:37:33,116.365033333333,39.9528666666667,15559,2008-04-26 08:53:41,116.450583333333,39.9818333333333,16885,4568.0
323,089,2008-04-28 11:04:19,116.450583333333,39.9818333333333,16885,2008-04-28 11:38:34,116.4517583,39.9885966,16886,2055.0
446,089,2008-04-30 01:43:27,116.4517583,39.9885966,16886,2008-04-30 02:01:58,116.3328316,39.9753516,14994,1111.0
629,089,2008-04-30 12:30:59,116.3328316,39.9753516,14994,2008-04-30 12:48:55,116.4492983,39.9801149,16885,1076.0
1216,089,2008-05-01 01:35:07,116.4492983,39.9801149,16885,2008-05-01 05:44:07,115.7124316,40.0646183,4987,14940.0
7084,089,2008-05-02 00:00:35,115.7124316,40.0646183,4987,2008-05-02 00:07:23,115.6886833,40.05596,4608,408.0
7353,089,2008-05-03 01:58:40,115.6886833,40.05596,4608,2008-05-03 02:14:37,115.747645,40.0908383,5557,957.0
7705,089,2008-05-03 08:52:32,115.747645,40.0908383,5557,2008-05-03 09:26:05,116.4494116,39.9801283,16885,2013.0
8659,089,2008-05-05 04:32:02,116.4494116,39.9801283,16885,2008-05-05 04:45:15,116.336505,39.9752583,14994,793.0
9116,089,2008-05-05 11:40:32,116.336505,39.9752583,14994,2008-05-05 11:54:19,116.44929,39.9800966,16885,827.0
9597,089,2008-05-06 03:11:09,116.44929,39.9800966,16885,2008-05-06 03:30:31,116.3365499,39.9751316,14994,1162.0
10339,089,2008-05-06 12:03:10,116.3365499,39.9751316,14994,2008-05-06 12:17:15,116.4492783,39.980085,16885,845.0
10812,089,2008-05-07 00:23:25,116.4492783,39.980085,16885,2008-05-07 01:01:56,116.3365116,39.9750866,14994,2311.0
12041,089,2008-05-08 11:03:31,116.3365116,39.9750866,14994,2008-05-08 11:29:37,116.4493416,39.9801,16885,1566.0
12950,089,2008-05-09 04:35:10,116.4493416,39.9801,16885,2008-05-09 04:42:01,116.3272216,39.9800166,14806,411.0
13251,089,2008-05-09 11:28:46,116.3272216,39.9800166,14806,2008-05-09 12:16:50,116.449185,39.9800833,16885,2884.0
14790,089,2008-05-10 02:28:11,116.449185,39.9800833,16885,2008-05-10 02:29:24,116.4569533,39.989135,16886,73.0
14981,089,2008-05-10 03:00:26,116.4569533,39.989135,16886,2008-05-10 03:01:21,116.454545,39.988,16886,55.0
15144,089,2008-05-10 11:10:23,116.454545,39.988,16886,2008-05-10 11:32:03,116.497538,39.962136,17639,1300.0
15863,089,2008-05-11 06:37:08,116.497538,39.962136,17639,2008-05-11 07:19:10,116.3013249,40.02452,14433,2522.0
17031,089,2008-05-11 11:12:26,116.3013249,40.02452,14433,2008-05-11 11:23:51,116.3250033,40.0392466,14812,685.0
17625,089,2008-05-11 12:04:17,116.3250033,40.0392466,14812,2008-05-11 12:33:35,116.4310566,40.0309033,16513,1758.0
18491,089,2008-05-13 14:37:20,116.4310566,40.0309033,16513,2008-05-13 14:37:20,116.3301,39.9762,14994,0.0
18604,089,2008-05-17 07:02:35,116.3301,39.9762,14994,2008-05-17 07:46:13,116.4187683,39.9620016,16316,2618.0
19242,089,2008-05-17 08:20:42,116.4187683,39.9620016,16316,2008-05-17 11:49:14,115.9596983,39.9904916,8948,12512.0
