,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,041,2009-02-13 03:48:07,116.2682983,39.9062233,13853,2009-02-13 04:59:15,116.2659816,39.9417483,13857,4268.0
699,041,2009-02-13 07:11:22,116.2659816,39.9417483,13857,2009-02-13 08:01:42,116.2687783,39.9000049,13852,3020.0
1162,041,2009-02-13 10:13:20,116.2687783,39.9000049,13852,2009-02-13 10:25:17,116.2306999,39.9062516,13286,717.0
1364,041,2009-02-13 13:26:54,116.2306999,39.9062516,13286,2009-02-13 13:31:38,116.2543033,39.9062949,13664,284.0
1831,041,2009-02-14 03:25:14,116.2543033,39.9062949,13664,2009-02-14 03:33:39,116.2469616,39.9022149,13663,505.0
2184,041,2009-02-14 04:10:52,116.2469616,39.9022149,13663,2009-02-14 05:24:04,116.2543116,39.9066033,13664,4392.0
2799,041,2009-02-14 05:55:24,116.2543116,39.9066033,13664,2009-02-14 05:59:26,116.2609333,39.91045,13853,242.0
2928,041,2009-02-14 07:55:27,116.2609333,39.91045,13853,2009-02-14 07:58:01,116.2541416,39.9064649,13664,154.0
2949,041,2009-02-15 04:22:17,116.2541416,39.9064649,13664,2009-02-15 04:42:08,116.3486433,39.85109,15170,1191.0
3637,041,2009-02-15 11:04:01,116.3486433,39.85109,15170,2009-02-15 11:07:37,116.31343,39.8972516,14608,216.0
3745,041,2009-02-15 22:28:38,116.31343,39.8972516,14608,2009-02-15 22:58:08,116.2583266,39.8630966,13848,1770.0
4252,041,2009-02-16 00:20:01,116.2583266,39.8630966,13848,2009-02-16 01:10:40,116.3366949,39.9994283,14997,3039.0
5939,041,2009-02-16 02:14:56,116.3366949,39.9994283,14997,2009-02-16 02:53:17,116.2589366,39.863125,13848,2301.0
7464,041,2009-02-16 04:01:26,116.2589366,39.863125,13848,2009-02-16 05:56:35,116.3332049,39.7372416,14968,6909.0
11437,041,2009-02-16 06:34:54,116.3332049,39.7372416,14968,2009-02-16 06:34:54,116.3144983,39.7417166,14590,0.0
11519,041,2009-02-16 07:07:33,116.3144983,39.7417166,14590,2009-02-16 08:50:52,116.2588149,39.8631166,13848,6199.0
14894,041,2009-02-16 09:23:19,116.2588149,39.8631166,13848,2009-02-16 09:52:33,116.2587066,39.8992033,13852,1754.0
15190,041,2009-02-16 10:29:12,116.2587066,39.8992033,13852,2009-02-16 10:31:07,116.2659116,39.9059683,13853,115.0
15372,041,2009-02-16 22:18:40,116.2659116,39.9059683,13853,2009-02-17 01:14:02,116.2897066,39.92263,14233,10522.0
20620,041,2009-02-17 08:34:15,116.2897066,39.92263,14233,2009-02-17 11:25:21,116.257605,39.8595533,13659,10266.0
27460,041,2009-02-17 12:02:17,116.257605,39.8595533,13659,2009-02-17 12:34:11,116.2661316,39.9060066,13853,1914.0
28050,041,2009-02-18 03:55:00,116.2661316,39.9060066,13853,2009-02-18 05:02:39,116.3486866,39.8507166,15170,4059.0
28858,041,2009-02-18 08:17:39,116.3486866,39.8507166,15170,2009-02-18 08:57:20,116.27579,39.8991499,14041,2381.0
30091,041,2009-02-18 21:27:00,116.27579,39.8991499,14041,2009-02-18 21:45:54,116.2583499,39.8630583,13848,1134.0
30412,041,2009-02-18 22:24:01,116.2583499,39.8630583,13848,2009-02-18 23:24:33,116.2583266,39.863085,13848,3632.0
32739,041,2009-02-19 00:32:31,116.2583266,39.863085,13848,2009-02-19 02:08:36,116.2587199,39.8842283,13850,5765.0
34718,041,2009-02-19 02:49:53,116.2587199,39.8842283,13850,2009-02-19 02:54:53,116.2583699,39.8630783,13848,300.0
34967,041,2009-02-19 05:39:08,116.2583699,39.8630783,13848,2009-02-19 05:39:08,116.3130966,39.9224549,14611,0.0
35045,041,2009-02-19 07:00:16,116.3130966,39.9224549,14611,2009-02-19 07:00:16,116.2587633,39.8609199,13848,0.0
35150,041,2009-02-19 09:20:59,116.2587633,39.8609199,13848,2009-02-19 09:40:13,116.2727133,39.87899,14039,1154.0
35537,041,2009-02-19 22:22:39,116.2727133,39.87899,14039,2009-02-19 22:47:38,116.2582866,39.8631383,13848,1499.0
35787,041,2009-02-20 06:07:23,116.2582866,39.8631383,13848,2009-02-20 07:24:38,116.2584049,39.863045,13848,4635.0
39355,041,2009-02-20 09:59:27,116.2584049,39.863045,13848,2009-02-20 13:09:57,116.2653083,39.8641549,13848,11430.0
44035,041,2009-02-20 13:47:21,116.2653083,39.8641549,13848,2009-02-20 14:14:09,116.2660949,39.9056616,13853,1608.0
44561,041,2009-02-21 07:47:08,116.2660949,39.9056616,13853,2009-02-21 07:47:08,116.2149249,39.9063283,13097,0.0
44598,041,2009-02-21 10:57:34,116.2149249,39.9063283,13097,2009-02-21 11:05:01,116.2703799,39.8989383,14041,447.0
44819,041,2009-02-21 22:29:18,116.2703799,39.8989383,14041,2009-02-21 23:52:58,116.25841,39.8630566,13848,5020.0
47201,041,2009-02-22 02:56:55,116.25841,39.8630566,13848,2009-02-22 03:32:11,116.25833,39.8631183,13848,2116.0
