,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,010,2007-08-04 03:30:33,116.472343,39.921705,17256,2007-08-04 03:50:08,116.430763,39.907347,16499,1175.0
602,010,2007-08-28 17:14:42,116.430763,39.907347,16499,2007-08-28 17:54:57,116.926235,39.403037,24381,2415.0
8875,010,2007-09-01 02:23:42,116.926235,39.403037,24381,2007-09-01 02:36:51,116.313322,39.895548,14608,789.0
11388,010,2007-09-03 09:52:09,116.313322,39.895548,14608,2007-09-03 09:52:09,116.471553,39.92175,17256,0.0
11398,010,2007-09-05 16:32:11,116.471553,39.92175,17256,2007-09-05 17:54:45,116.925975,39.403158,24381,4954.0
14327,010,2007-09-06 20:45:22,116.925975,39.403158,24381,2007-09-06 21:27:20,116.926612,39.402815,24381,2518.0
17157,010,2007-09-07 08:11:23,116.926612,39.402815,24381,2007-09-07 08:52:19,116.43085,39.900393,16498,2456.0
21180,010,2007-09-08 08:17:10,116.43085,39.900393,16498,2007-09-08 08:40:29,116.429328,39.907968,16499,1399.0
22286,010,2007-09-08 09:22:10,116.429328,39.907968,16499,2007-09-08 10:02:43,116.926815,39.402925,24381,2433.0
24287,010,2007-09-10 08:11:46,116.926815,39.402925,24381,2007-09-10 08:52:45,116.430913,39.900395,16498,2459.0
28373,010,2007-09-10 20:45:58,116.430913,39.900395,16498,2007-09-10 21:27:11,116.926202,39.40311,24381,2473.0
30266,010,2007-09-19 13:12:43,116.926202,39.40311,24381,2007-09-19 13:53:27,116.430973,39.900425,16498,2444.0
34728,010,2007-10-14 16:12:17,116.430973,39.900425,16498,2007-10-14 16:25:40,116.560677,39.899538,18577,803.0
59261,010,2007-10-17 22:02:39,116.560677,39.899538,18577,2007-10-17 22:17:39,116.572403,40.084677,18787,900.0
59765,010,2007-10-18 10:22:04,116.572403,40.084677,18787,2007-10-18 10:27:43,116.30144,39.865578,14415,339.0
72587,010,2007-10-19 05:58:59,116.30144,39.865578,14415,2007-10-19 06:09:27,116.572638,39.89843,18766,628.0
73651,010,2007-10-22 04:36:37,116.572638,39.89843,18766,2007-10-22 05:28:53,116.313275,39.893735,14607,3136.0
112828,010,2007-12-14 17:55:48,116.313275,39.893735,14607,2007-12-14 17:55:48,116.476323,39.923535,17257,0.0
146640,010,2007-12-28 07:56:11,116.476323,39.923535,17257,2007-12-28 08:01:45,116.58183,40.08799,18976,334.0
147070,010,2007-12-28 08:53:44,116.58183,40.08799,18976,2007-12-28 09:18:42,116.950068,39.40433,24759,1498.0
148340,010,2008-03-28 14:54:40,116.950068,39.40433,24759,2008-03-28 16:11:53,116.920047,39.405603,24381,4633.0
180238,010,2008-04-06 08:43:02,116.920047,39.405603,24381,2008-04-06 10:17:57,116.467328,39.921712,17067,5695.0
236613,010,2008-06-17 09:44:45,116.467328,39.921712,17067,2008-06-17 10:08:31,116.336766,39.936914,14990,1426.0
256186,010,2008-06-17 10:53:07,116.336766,39.936914,14990,2008-06-17 11:53:33,116.926021,39.403224,24381,3626.0
259309,010,2008-06-18 01:36:25,116.926021,39.403224,24381,2008-06-18 03:20:45,116.430949,39.900401,16498,6260.0
267891,010,2008-06-18 03:58:29,116.430949,39.900401,16498,2008-06-18 04:11:55,116.360131,39.906015,15365,806.0
268932,010,2008-06-18 04:46:20,116.360131,39.906015,15365,2008-06-18 05:13:55,116.324921,39.991493,14807,1655.0
269353,010,2008-06-18 12:17:04,116.324921,39.991493,14807,2008-06-18 13:37:18,116.474841,39.926093,17257,4814.0
272236,010,2008-06-18 14:48:21,116.474841,39.926093,17257,2008-06-18 16:42:47,116.925958,39.403351,24381,6866.0
