,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,035,2009-02-09 10:48:43,116.321064,39.981914,14806,2009-02-09 10:53:38,116.327073,39.989252,14807,295.0
61,035,2009-02-09 13:27:23,116.327073,39.989252,14807,2009-02-09 13:39:58,116.301199,40.01539,14432,755.0
307,035,2009-02-09 21:57:36,116.301199,40.01539,14432,2009-02-09 22:08:46,116.31353,39.984043,14617,670.0
536,035,2009-02-10 00:41:17,116.31353,39.984043,14617,2009-02-10 00:57:47,116.301084,40.015363,14432,990.0
857,035,2009-02-10 02:54:46,116.301084,40.015363,14432,2009-02-10 03:11:56,116.29922,39.979944,14428,1030.0
1164,035,2009-02-10 06:09:09,116.29922,39.979944,14428,2009-02-10 06:17:04,116.325172,39.981228,14806,475.0
1310,035,2009-02-10 07:25:54,116.325172,39.981228,14806,2009-02-10 07:25:54,116.324788,39.981532,14806,0.0
1359,035,2009-02-10 10:52:34,116.324788,39.981532,14806,2009-02-10 10:56:34,116.327085,39.989259,14807,240.0
1422,035,2009-02-10 13:12:24,116.327085,39.989259,14807,2009-02-10 13:23:19,116.301297,40.015367,14432,655.0
1654,035,2009-02-10 21:59:07,116.301297,40.015367,14432,2009-02-10 22:11:12,116.32085,39.98877,14807,725.0
1896,035,2009-02-11 02:19:17,116.32085,39.98877,14807,2009-02-11 02:56:02,116.301275,39.977863,14428,2205.0
2474,035,2009-02-11 06:00:47,116.301275,39.977863,14428,2009-02-11 06:09:37,116.324985,39.981217,14806,530.0
2627,035,2009-02-11 07:04:07,116.324985,39.981217,14806,2009-02-11 07:04:07,116.324665,39.981266,14806,0.0
2677,035,2009-02-11 10:57:18,116.324665,39.981266,14806,2009-02-11 10:59:03,116.327392,39.989262,14807,105.0
2761,035,2009-02-11 12:11:23,116.327392,39.989262,14807,2009-02-11 12:27:33,116.301152,40.015376,14432,970.0
3116,035,2009-02-11 21:58:05,116.301152,40.015376,14432,2009-02-11 22:10:25,116.313398,39.983805,14617,740.0
3357,035,2009-02-12 01:52:38,116.313398,39.983805,14617,2009-02-12 01:55:23,116.32494,39.991386,14807,165.0
3509,035,2009-02-12 02:25:38,116.32494,39.991386,14807,2009-02-12 04:04:28,116.30137,39.978196,14428,5930.0
4540,035,2009-02-12 05:49:30,116.30137,39.978196,14428,2009-02-12 06:00:20,116.325011,39.98102,14806,650.0
4677,035,2009-02-12 07:18:10,116.325011,39.98102,14806,2009-02-12 07:18:10,116.324856,39.981092,14806,0.0
4746,035,2009-02-12 10:59:49,116.324856,39.981092,14806,2009-02-12 11:01:34,116.325288,39.991173,14807,105.0
4994,035,2009-02-12 13:22:44,116.325288,39.991173,14807,2009-02-12 13:28:14,116.318732,39.980061,14806,330.0
5162,035,2009-02-12 14:22:49,116.318732,39.980061,14806,2009-02-12 14:45:29,116.301173,40.015377,14432,1360.0
5415,035,2009-02-12 21:59:49,116.301173,40.015377,14432,2009-02-12 22:13:54,116.32082,39.988927,14807,845.0
5713,035,2009-02-13 02:39:42,116.32082,39.988927,14807,2009-02-13 02:47:17,116.301247,39.978257,14428,455.0
5906,035,2009-02-13 05:52:31,116.301247,39.978257,14428,2009-02-13 06:03:56,116.325185,39.981193,14806,685.0
6080,035,2009-02-13 07:35:01,116.325185,39.981193,14806,2009-02-13 07:35:01,116.324845,39.980992,14806,0.0
6143,035,2009-02-13 10:54:00,116.324845,39.980992,14806,2009-02-13 10:56:15,116.327069,39.989107,14807,135.0
6250,035,2009-02-13 13:40:15,116.327069,39.989107,14807,2009-02-13 13:54:10,116.301206,40.015358,14432,835.0
6506,035,2009-02-14 00:54:21,116.301206,40.015358,14432,2009-02-14 01:15:11,116.315996,39.971229,14616,1250.0
6840,035,2009-02-14 03:00:47,116.315996,39.971229,14616,2009-02-14 03:19:57,116.301324,40.015426,14432,1150.0
7145,035,2009-02-14 05:33:47,116.301324,40.015426,14432,2009-02-14 05:55:02,116.360506,40.030468,15379,1275.0
8050,035,2009-02-14 09:29:27,116.360506,40.030468,15379,2009-02-14 09:47:37,116.331212,39.997936,14997,1090.0
8351,035,2009-02-14 13:22:22,116.331212,39.997936,14997,2009-02-14 13:33:32,116.301221,40.015376,14432,670.0
8621,035,2009-02-15 01:40:38,116.301221,40.015376,14432,2009-02-15 02:01:08,116.360173,40.030259,15378,1230.0
8932,035,2009-02-15 05:23:53,116.360173,40.030259,15378,2009-02-15 06:23:18,116.301283,40.015379,14432,3565.0
9518,035,2009-02-15 09:29:09,116.301283,40.015379,14432,2009-02-15 09:40:29,116.330766,39.99788,14997,680.0
9769,035,2009-02-15 13:46:29,116.330766,39.99788,14997,2009-02-15 13:58:59,116.301325,40.0154,14432,750.0
10129,035,2009-02-15 21:54:59,116.301325,40.0154,14432,2009-02-15 22:08:29,116.320871,39.989035,14807,810.0
10435,035,2009-02-16 00:40:08,116.320871,39.989035,14807,2009-02-16 00:40:08,116.324981,39.981283,14806,0.0
10515,035,2009-02-16 01:38:43,116.324981,39.981283,14806,2009-02-16 01:45:13,116.310786,39.980196,14617,390.0
10663,035,2009-02-16 02:46:28,116.310786,39.980196,14617,2009-02-16 02:53:58,116.301096,39.977586,14428,450.0
10856,035,2009-02-16 05:51:39,116.301096,39.977586,14428,2009-02-16 06:05:59,116.32513,39.974926,14805,860.0
11071,035,2009-02-16 06:38:38,116.32513,39.974926,14805,2009-02-16 07:44:38,116.321227,39.980157,14806,3960.0
11803,035,2009-02-16 10:58:03,116.321227,39.980157,14806,2009-02-16 10:59:48,116.325117,39.992095,14807,105.0
12111,035,2009-02-16 13:14:58,116.325117,39.992095,14807,2009-02-16 13:26:13,116.301349,40.015451,14432,675.0
12361,035,2009-02-16 21:55:37,116.301349,40.015451,14432,2009-02-16 22:12:02,116.320742,39.988998,14807,985.0
12663,035,2009-02-17 02:06:08,116.320742,39.988998,14807,2009-02-17 02:38:23,116.301322,39.978201,14428,1935.0
13057,035,2009-02-17 03:21:33,116.301322,39.978201,14428,2009-02-17 03:45:13,116.298904,39.980629,14428,1420.0
13735,035,2009-02-17 11:08:58,116.298904,39.980629,14428,2009-02-17 11:29:03,116.301397,40.01544,14432,1205.0
13982,035,2009-02-17 21:56:51,116.301397,40.01544,14432,2009-02-17 22:11:16,116.31349,39.983935,14617,865.0
14304,035,2009-02-18 02:31:35,116.31349,39.983935,14617,2009-02-18 02:52:35,116.300855,39.978247,14428,1260.0
14499,035,2009-02-18 05:49:54,116.300855,39.978247,14428,2009-02-18 05:57:24,116.325137,39.981228,14806,450.0
14691,035,2009-02-18 07:01:17,116.325137,39.981228,14806,2009-02-18 07:01:17,116.324747,39.98131,14806,0.0
14726,035,2009-02-18 11:06:50,116.324747,39.98131,14806,2009-02-18 11:07:05,116.320271,39.980008,14806,15.0
14827,035,2009-02-18 13:20:20,116.320271,39.980008,14806,2009-02-18 13:44:20,116.301273,40.015386,14432,1440.0
15158,035,2009-02-18 22:00:44,116.301273,40.015386,14432,2009-02-18 22:18:24,116.313315,39.984047,14617,1060.0
15538,035,2009-02-19 02:12:45,116.313315,39.984047,14617,2009-02-19 02:42:30,116.336901,39.975298,14994,1785.0
15877,035,2009-02-19 04:02:45,116.336901,39.975298,14994,2009-02-19 04:15:00,116.302133,39.979543,14428,735.0
16250,035,2009-02-19 06:03:35,116.302133,39.979543,14428,2009-02-19 06:04:10,116.325288,39.982154,14806,35.0
16283,035,2009-02-19 07:09:34,116.325288,39.982154,14806,2009-02-19 07:09:34,116.32495,39.981016,14806,0.0
16356,035,2009-02-19 10:46:45,116.32495,39.981016,14806,2009-02-19 10:48:25,116.324994,39.991107,14807,100.0
16461,035,2009-02-19 13:35:55,116.324994,39.991107,14807,2009-02-19 13:48:10,116.30136,40.015419,14432,735.0
16714,035,2009-02-19 21:57:55,116.30136,40.015419,14432,2009-02-19 22:11:20,116.320901,39.988741,14807,805.0
16965,035,2009-02-20 01:15:29,116.320901,39.988741,14807,2009-02-20 01:20:59,116.299001,39.989247,14429,330.0
17159,035,2009-02-20 02:19:29,116.299001,39.989247,14429,2009-02-20 02:45:16,116.301362,39.978162,14428,1547.0
17880,035,2009-02-20 03:34:01,116.301362,39.978162,14428,2009-02-20 03:34:01,116.303759,39.974628,14427,0.0
18438,035,2009-02-20 05:47:36,116.303759,39.974628,14427,2009-02-20 06:01:31,116.325075,39.98136,14806,835.0
18625,035,2009-02-20 06:55:36,116.325075,39.98136,14806,2009-02-20 06:55:36,116.324761,39.981188,14806,0.0
18694,035,2009-02-20 10:54:07,116.324761,39.981188,14806,2009-02-20 10:56:22,116.327016,39.989264,14807,135.0
18815,035,2009-02-20 13:56:12,116.327016,39.989264,14807,2009-02-20 14:09:42,116.301328,40.015395,14432,810.0
19059,035,2009-02-21 01:02:59,116.301328,40.015395,14432,2009-02-21 01:23:34,116.31355,39.971196,14616,1235.0
19423,035,2009-02-21 03:20:31,116.31355,39.971196,14616,2009-02-21 03:42:16,116.301358,40.015432,14432,1305.0
19794,035,2009-02-21 09:22:46,116.301358,40.015432,14432,2009-02-21 09:33:46,116.330757,39.998018,14997,660.0
20000,035,2009-02-21 13:11:42,116.330757,39.998018,14997,2009-02-21 13:28:17,116.301253,40.015351,14432,995.0
20371,035,2009-02-22 04:37:19,116.301253,40.015351,14432,2009-02-22 04:58:14,116.360165,40.030432,15379,1255.0
20767,035,2009-02-22 08:13:59,116.360165,40.030432,15379,2009-02-22 08:35:29,116.301347,40.0154,14432,1290.0
22050,035,2009-02-22 09:21:09,116.301347,40.0154,14432,2009-02-22 09:31:39,116.330931,39.997954,14997,630.0
22468,035,2009-02-22 13:33:04,116.330931,39.997954,14997,2009-02-22 13:46:14,116.301223,40.01535,14432,790.0
24132,035,2009-02-22 21:54:44,116.301223,40.01535,14432,2009-02-22 22:06:29,116.313608,39.984031,14617,705.0
24384,035,2009-02-23 00:33:19,116.313608,39.984031,14617,2009-02-23 00:33:19,116.325276,39.980964,14806,0.0
25153,035,2009-02-23 01:14:34,116.325276,39.980964,14806,2009-02-23 01:25:34,116.300383,39.970926,14427,660.0
25681,035,2009-02-23 02:17:59,116.300383,39.970926,14427,2009-02-23 02:17:59,116.300256,39.971133,14427,0.0
25846,035,2009-02-23 05:52:49,116.300256,39.971133,14427,2009-02-23 06:00:04,116.325276,39.974992,14805,435.0
27058,035,2009-02-23 08:11:43,116.325276,39.974992,14805,2009-02-23 08:12:53,116.321594,39.980273,14806,70.0
27167,035,2009-02-23 10:50:33,116.321594,39.980273,14806,2009-02-23 10:52:13,116.325113,39.991251,14807,100.0
27229,035,2009-02-23 13:21:33,116.325113,39.991251,14807,2009-02-23 13:34:23,116.301137,40.015332,14432,770.0
29244,035,2009-02-23 21:56:43,116.301137,40.015332,14432,2009-02-23 22:10:48,116.320909,39.989005,14807,845.0
29489,035,2009-02-24 01:28:18,116.320909,39.989005,14807,2009-02-24 01:38:33,116.300396,39.971007,14427,615.0
30054,035,2009-02-24 02:42:38,116.300396,39.971007,14427,2009-02-24 02:42:38,116.300545,39.971111,14427,0.0
30825,035,2009-02-24 05:58:58,116.300545,39.971111,14427,2009-02-24 06:05:48,116.324975,39.981248,14806,410.0
31545,035,2009-02-24 07:31:13,116.324975,39.981248,14806,2009-02-24 07:31:13,116.324965,39.981254,14806,0.0
32572,035,2009-02-24 10:53:18,116.324965,39.981254,14806,2009-02-24 10:54:48,116.325183,39.991306,14807,90.0
33227,035,2009-02-24 14:13:28,116.325183,39.991306,14807,2009-02-24 14:24:53,116.30113,40.015319,14432,685.0
35438,035,2009-02-24 21:55:01,116.30113,40.015319,14432,2009-02-24 22:09:06,116.320881,39.98882,14807,845.0
35727,035,2009-02-25 00:47:00,116.320881,39.98882,14807,2009-02-25 00:52:05,116.336972,39.974988,14994,305.0
35879,035,2009-02-25 02:40:50,116.336972,39.974988,14994,2009-02-25 02:54:35,116.301167,39.977865,14428,825.0
36676,035,2009-02-25 06:03:05,116.301167,39.977865,14428,2009-02-25 06:13:05,116.325083,39.98126,14806,600.0
37799,035,2009-02-25 07:02:10,116.325083,39.98126,14806,2009-02-25 07:02:10,116.324907,39.981166,14806,0.0
38050,035,2009-02-25 11:11:40,116.324907,39.981166,14806,2009-02-25 11:13:15,116.318405,39.980095,14806,95.0
38583,035,2009-02-25 11:57:10,116.318405,39.980095,14806,2009-02-25 11:57:10,116.318413,39.980048,14806,0.0
39112,035,2009-02-25 12:43:55,116.318413,39.980048,14806,2009-02-25 13:27:15,116.301207,40.015335,14432,2600.0
40206,035,2009-02-25 21:56:06,116.301207,40.015335,14432,2009-02-25 22:09:51,116.320919,39.989035,14807,825.0
40493,035,2009-02-26 01:14:46,116.320919,39.989035,14807,2009-02-26 01:25:31,116.300431,39.971019,14427,645.0
41619,035,2009-02-26 02:07:01,116.300431,39.971019,14427,2009-02-26 02:07:01,116.300483,39.971082,14427,0.0
41781,035,2009-02-26 06:01:51,116.300483,39.971082,14427,2009-02-26 06:10:26,116.325226,39.981207,14806,515.0
42775,035,2009-02-26 07:26:31,116.325226,39.981207,14806,2009-02-26 07:26:31,116.32492,39.981165,14806,0.0
43697,035,2009-02-26 10:48:06,116.32492,39.981165,14806,2009-02-26 10:49:31,116.32504,39.991292,14807,85.0
44949,035,2009-02-26 13:36:31,116.32504,39.991292,14807,2009-02-26 13:48:16,116.301337,40.015378,14432,705.0
46228,035,2009-02-26 21:55:18,116.301337,40.015378,14432,2009-02-26 22:07:13,116.313532,39.983999,14617,715.0
46481,035,2009-02-27 00:46:13,116.313532,39.983999,14617,2009-02-27 00:52:23,116.336858,39.974985,14994,370.0
46590,035,2009-02-27 02:56:43,116.336858,39.974985,14994,2009-02-27 03:07:13,116.301386,39.977909,14428,630.0
48250,035,2009-02-27 06:00:03,116.301386,39.977909,14428,2009-02-27 06:07:33,116.325141,39.981232,14806,450.0
49447,035,2009-02-27 07:15:33,116.325141,39.981232,14806,2009-02-27 07:15:33,116.324884,39.981222,14806,0.0
49464,035,2009-02-27 10:47:28,116.324884,39.981222,14806,2009-02-27 10:49:03,116.32517,39.991305,14807,95.0
50303,035,2009-02-27 13:34:28,116.32517,39.991305,14807,2009-02-27 13:47:48,116.301102,40.015338,14432,800.0
52339,035,2009-02-28 01:00:12,116.301102,40.015338,14432,2009-02-28 01:21:17,116.313196,39.971175,14616,1265.0
52692,035,2009-02-28 03:09:27,116.313196,39.971175,14616,2009-02-28 03:31:42,116.313637,39.970379,14616,1335.0
53166,035,2009-02-28 04:02:22,116.313637,39.970379,14616,2009-02-28 04:07:17,116.310142,39.98007,14617,295.0
53619,035,2009-02-28 06:50:07,116.310142,39.98007,14617,2009-02-28 07:00:27,116.306061,40.016011,14621,620.0
54444,035,2009-02-28 08:29:37,116.306061,40.016011,14621,2009-02-28 08:29:37,116.301303,40.015397,14432,0.0
55166,035,2009-02-28 09:32:12,116.301303,40.015397,14432,2009-02-28 09:45:47,116.326216,39.998017,14808,815.0
55715,035,2009-02-28 13:28:57,116.326216,39.998017,14808,2009-02-28 13:41:37,116.301317,40.015389,14432,760.0
57243,035,2009-02-28 23:34:22,116.301317,40.015389,14432,2009-02-28 23:55:27,116.360566,40.0305,15379,1265.0
57623,035,2009-03-01 03:24:27,116.360566,40.0305,15379,2009-03-01 03:24:27,116.360275,40.030334,15378,0.0
58719,035,2009-03-01 06:02:22,116.360275,40.030334,15378,2009-03-01 06:39:07,116.300455,39.970768,14427,2205.0
60027,035,2009-03-01 08:12:52,116.300455,39.970768,14427,2009-03-01 09:44:27,116.325151,39.991264,14807,5495.0
61381,035,2009-03-01 13:35:22,116.325151,39.991264,14807,2009-03-01 13:47:07,116.301136,40.015351,14432,705.0
63125,035,2009-03-01 21:54:25,116.301136,40.015351,14432,2009-03-01 22:07:20,116.320845,39.988785,14807,775.0
63396,035,2009-03-02 00:38:40,116.320845,39.988785,14807,2009-03-02 00:38:40,116.325125,39.98119,14806,0.0
64333,035,2009-03-02 01:12:05,116.325125,39.98119,14806,2009-03-02 01:16:40,116.337093,39.974983,14994,275.0
64409,035,2009-03-02 02:55:00,116.337093,39.974983,14994,2009-03-02 03:05:10,116.30114,39.977935,14428,610.0
65213,035,2009-03-02 05:58:15,116.30114,39.977935,14428,2009-03-02 06:05:55,116.325027,39.975005,14805,460.0
65369,035,2009-03-02 07:48:10,116.325027,39.975005,14805,2009-03-02 07:49:10,116.324905,39.98124,14806,60.0
65616,035,2009-03-02 11:19:55,116.324905,39.98124,14806,2009-03-02 11:41:55,116.30134,40.015352,14432,1320.0
66141,035,2009-03-02 21:55:01,116.30134,40.015352,14432,2009-03-02 22:07:31,116.320904,39.988943,14807,750.0
66400,035,2009-03-03 02:36:06,116.320904,39.988943,14807,2009-03-03 03:08:26,116.299587,39.979922,14428,1940.0
68083,035,2009-03-03 05:57:51,116.299587,39.979922,14428,2009-03-03 06:05:41,116.325045,39.981245,14806,470.0
68481,035,2009-03-03 07:48:51,116.325045,39.981245,14806,2009-03-03 07:48:51,116.324676,39.981194,14806,0.0
69720,035,2009-03-03 10:55:56,116.324676,39.981194,14806,2009-03-03 10:57:16,116.325165,39.991288,14807,80.0
71016,035,2009-03-03 13:32:16,116.325165,39.991288,14807,2009-03-03 13:45:26,116.301158,40.015328,14432,790.0
71914,035,2009-03-03 21:59:48,116.301158,40.015328,14432,2009-03-03 22:12:48,116.320861,39.98887,14807,780.0
72166,035,2009-03-04 00:41:53,116.320861,39.98887,14807,2009-03-04 00:47:13,116.337047,39.974992,14994,320.0
73096,035,2009-03-04 02:49:28,116.337047,39.974992,14994,2009-03-04 02:58:53,116.301193,39.977904,14428,565.0
