,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,111,2007-04-13 15:24:29,116.331016666667,39.97555,14994,2007-04-13 15:41:51,116.41935,39.9398666666667,16313,1042.0
26,111,2007-04-14 03:36:24,116.41935,39.9398666666667,16313,2007-04-14 03:52:51,116.335716666667,39.9752166666667,14994,987.0
92,111,2007-04-15 00:50:07,116.335716666667,39.9752166666667,14994,2007-04-15 05:28:26,116.28875,40.234,14267,16699.0
905,111,2007-04-15 06:42:00,116.28875,40.234,14267,2007-04-15 09:01:58,116.33525,39.9752333333333,14994,8398.0
1423,111,2007-04-15 10:45:04,116.33525,39.9752333333333,14994,2007-04-15 11:02:46,116.419516666667,39.9345166666667,16313,1062.0
1454,111,2007-04-16 14:44:49,116.419516666667,39.9345166666667,16313,2007-04-16 15:07:58,116.41895,39.9344166666667,16313,1389.0
1489,111,2007-04-17 02:07:30,116.41895,39.9344166666667,16313,2007-04-17 02:07:30,116.4182,39.9684666666667,16317,0.0
1493,111,2007-04-17 14:46:30,116.4182,39.9684666666667,16317,2007-04-17 14:54:12,116.419333333333,39.9343666666667,16313,462.0
1522,111,2007-04-18 00:52:36,116.419333333333,39.9343666666667,16313,2007-04-18 01:27:16,116.336733333333,39.9754666666667,14994,2080.0
1592,111,2007-04-18 13:39:58,116.336733333333,39.9754666666667,14994,2007-04-18 14:13:34,116.410883333333,39.9350166666667,16313,2016.0
1735,111,2007-04-19 00:46:46,116.410883333333,39.9350166666667,16313,2007-04-19 01:43:11,116.33585,39.9752833333333,14994,3385.0
1843,111,2007-04-19 13:24:20,116.33585,39.9752833333333,14994,2007-04-19 14:03:48,116.419083333333,39.9343666666667,16313,2368.0
1876,111,2007-04-20 01:02:44,116.419083333333,39.9343666666667,16313,2007-04-20 01:24:35,116.3362,39.9754666666667,14994,1311.0
1914,111,2007-04-20 08:31:01,116.3362,39.9754666666667,14994,2007-04-20 08:31:14,116.329983333333,39.9769,14995,13.0
1939,111,2007-04-21 01:14:44,116.329983333333,39.9769,14995,2007-04-21 04:11:17,116.02435,39.8990166666667,10072,10593.0
2368,111,2007-04-21 05:13:16,116.02435,39.8990166666667,10072,2007-04-21 05:13:16,116.024383333333,39.8991833333333,10072,0.0
2406,111,2007-04-21 11:20:17,116.024383333333,39.8991833333333,10072,2007-04-21 11:28:13,116.3194,39.9381833333333,14801,476.0
2571,111,2007-04-23 14:21:52,116.3194,39.9381833333333,14801,2007-04-23 14:32:36,116.419166666667,39.9433666666667,16314,644.0
2591,111,2007-04-27 06:11:14,116.419166666667,39.9433666666667,16314,2007-04-27 06:11:14,116.327,39.9797166666667,14806,0.0
2592,111,2007-06-08 23:21:14,116.327,39.9797166666667,14806,2007-06-09 03:22:56,115.825616666667,40.0159833333333,6872,14502.0
3219,111,2007-06-09 04:00:24,115.825616666667,40.0159833333333,6872,2007-06-09 04:28:31,115.724066666667,39.9816333333333,5167,1687.0
3335,111,2007-06-09 06:14:14,115.724066666667,39.9816333333333,5167,2007-06-09 06:31:49,115.808566666667,40.00715,6493,1055.0
3399,111,2007-06-10 09:46:35,115.808566666667,40.00715,6493,2007-06-10 10:03:04,116.33045,39.9753166666667,14994,989.0
3439,111,2007-06-16 00:00:29,116.33045,39.9753166666667,14994,2007-06-16 03:18:02,116.625283333333,41.0961166666667,19844,11853.0
4160,111,2007-08-17 14:52:24,116.625283333333,41.0961166666667,19844,2007-08-17 15:11:43,116.32825,39.9801833333333,14806,1159.0
4925,111,2007-08-18 02:50:26,116.32825,39.9801833333333,14806,2007-08-18 02:50:26,116.328733333333,39.9794,14995,0.0
4936,111,2007-08-18 09:24:49,116.328733333333,39.9794,14995,2007-08-18 09:24:49,116.328266666667,39.98065,14806,0.0
4948,111,2007-08-19 02:21:12,116.328266666667,39.98065,14806,2007-08-19 02:21:12,116.3283,39.9786,14806,0.0
4949,111,2007-08-20 00:45:31,116.3283,39.9786,14806,2007-08-20 00:48:04,116.328266666667,39.97975,14806,153.0
4956,111,2007-09-05 00:06:50,116.328266666667,39.97975,14806,2007-09-05 00:31:27,116.5715,40.0904,18787,1477.0
4972,111,2009-07-14 21:42:29,116.5715,40.0904,18787,2009-07-14 21:42:29,116.421316666667,40.0633,16327,0.0
5417,111,2009-07-15 00:41:16,116.421316666667,40.0633,16327,2009-07-15 00:41:16,116.406633333333,40.0645166666667,16138,0.0
5478,111,2009-07-15 01:21:04,116.406633333333,40.0645166666667,16138,2009-07-15 01:21:04,116.40705,40.0644666666667,16138,0.0
