,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,078,2008-04-29 16:17:44,116.330835,39.9765016,14995,2008-04-29 16:17:44,116.330835,39.9765016,14995,0.0
0,078,2008-04-30 20:03:13,116.330835,39.9765016,14995,2008-04-30 20:12:56,116.3064883,39.9890666,14618,583.0
323,078,2008-04-30 22:16:23,116.3064883,39.9890666,14618,2008-04-30 22:22:55,116.3272533,39.98004,14806,392.0
1123,078,2008-05-01 10:38:18,116.3272533,39.98004,14806,2008-05-01 10:39:47,116.32502,39.9720966,14805,89.0
1367,078,2008-05-01 23:54:01,116.32502,39.9720966,14805,2008-05-01 23:56:08,116.3249799,39.9716516,14805,127.0
1662,078,2008-05-02 08:53:51,116.3249799,39.9716516,14805,2008-05-02 08:55:13,116.3251183,39.9725583,14805,82.0
1706,078,2008-05-02 23:53:23,116.3251183,39.9725583,14805,2008-05-02 23:53:23,116.3249549,39.9722683,14805,0.0
2160,078,2008-05-03 12:28:38,116.3249549,39.9722683,14805,2008-05-03 12:49:36,116.2068283,39.9656616,12914,1258.0
2549,078,2008-05-03 23:43:40,116.2068283,39.9656616,12914,2008-05-03 23:57:22,116.3256816,39.9710816,14805,822.0
2633,078,2008-05-05 23:54:15,116.3256816,39.9710816,14805,2008-05-05 23:55:58,116.3249283,39.9717499,14805,103.0
2918,078,2008-05-06 22:22:32,116.3249283,39.9717499,14805,2008-05-06 22:39:53,116.3249733,39.9717699,14805,1041.0
3325,078,2008-05-07 10:32:09,116.3249733,39.9717699,14805,2008-05-07 10:33:51,116.3250266,39.972155,14805,102.0
3408,078,2008-05-07 23:02:22,116.3250266,39.972155,14805,2008-05-07 23:04:06,116.3249883,39.9715966,14805,104.0
3928,078,2008-05-08 09:38:04,116.3249883,39.9715966,14805,2008-05-08 09:39:30,116.3249733,39.9722333,14805,86.0
3980,078,2008-05-08 23:35:37,116.3249733,39.9722333,14805,2008-05-08 23:37:07,116.3249733,39.9716683,14805,90.0
4539,078,2008-05-09 23:40:44,116.3249733,39.9716683,14805,2008-05-09 23:43:28,116.3249833,39.9721199,14805,164.0
4894,078,2008-05-10 11:29:45,116.3249833,39.9721199,14805,2008-05-10 11:34:45,116.3251683,39.9724766,14805,300.0
4940,078,2008-05-10 23:36:57,116.3251683,39.9724766,14805,2008-05-10 23:38:49,116.3249949,39.9717633,14805,112.0
5369,078,2008-05-11 11:29:04,116.3249949,39.9717633,14805,2008-05-11 11:30:26,116.3250166,39.9723299,14805,82.0
5424,078,2008-05-11 12:39:00,116.3250166,39.9723299,14805,2008-05-11 12:52:50,116.3194833,40.0784899,14817,830.0
6091,078,2008-05-11 14:47:07,116.3194833,40.0784899,14817,2008-05-11 15:09:42,116.3249583,40.0719616,14816,1355.0
6436,078,2008-05-11 18:01:49,116.3249583,40.0719616,14816,2008-05-11 18:02:33,116.3250483,40.070915,14816,44.0
6478,078,2008-05-11 22:52:29,116.3250483,40.070915,14816,2008-05-11 22:55:27,116.3289933,40.0712899,15005,178.0
6700,078,2008-05-11 23:43:46,116.3289933,40.0712899,15005,2008-05-11 23:51:28,116.3270566,39.9735716,14805,462.0
6896,078,2008-05-12 23:53:25,116.3270566,39.9735716,14805,2008-05-12 23:54:55,116.3249816,39.9717433,14805,90.0
7133,078,2008-05-17 01:18:40,116.3249816,39.9717433,14805,2008-05-17 01:20:49,116.3249766,39.9717366,14805,129.0
7569,078,2008-05-17 11:44:52,116.3249766,39.9717366,14805,2008-05-17 11:46:38,116.3249799,39.972345,14805,106.0
7660,078,2008-05-17 19:30:51,116.3249799,39.972345,14805,2008-05-17 20:37:08,116.3838716,39.9383366,15746,3977.0
9190,078,2008-05-17 21:41:16,116.3838716,39.9383366,15746,2008-05-17 21:59:54,116.3872183,39.9350933,15746,1118.0
10635,078,2008-05-17 22:41:04,116.3872183,39.9350933,15746,2008-05-17 22:41:21,116.3849249,39.9350983,15746,17.0
11141,078,2008-05-18 00:16:19,116.3849249,39.9350983,15746,2008-05-18 00:16:19,116.384865,39.9350866,15746,0.0
12261,078,2008-05-18 12:23:58,116.384865,39.9350866,15746,2008-05-18 12:24:42,116.32483,39.9718649,14805,44.0
12428,078,2008-05-18 13:19:10,116.32483,39.9718649,14805,2008-05-18 13:25:28,116.3277633,39.9794883,14806,378.0
12574,078,2008-05-19 00:41:22,116.3277633,39.9794883,14806,2008-05-19 00:52:48,116.3305983,39.9752549,14994,686.0
12711,078,2008-05-19 15:58:02,116.3305983,39.9752549,14994,2008-05-19 15:58:02,116.3248533,39.972085,14805,0.0
12811,078,2008-05-19 23:32:11,116.3248533,39.972085,14805,2008-05-19 23:39:35,116.32565,39.9710233,14805,444.0
12843,078,2008-05-20 02:34:11,116.32565,39.9710233,14805,2008-05-20 02:34:11,116.3249416,39.9716099,14805,0.0
12848,078,2008-05-20 10:32:41,116.3249416,39.9716099,14805,2008-05-20 10:32:41,116.3301083,39.97634,14994,0.0
12882,078,2008-05-20 15:53:09,116.3301083,39.97634,14994,2008-05-20 15:53:09,116.32495,39.9725666,14805,0.0
13069,078,2008-05-21 01:34:10,116.32495,39.9725666,14805,2008-05-21 01:36:01,116.3249733,39.9722766,14805,111.0
13183,078,2008-05-23 02:12:07,116.3249733,39.9722766,14805,2008-05-23 02:13:53,116.32497,39.9724733,14805,106.0
13646,078,2008-05-24 01:16:09,116.32497,39.9724733,14805,2008-05-24 01:17:59,116.3252466,39.9723083,14805,110.0
13719,078,2008-05-24 02:08:31,116.3252466,39.9723083,14805,2008-05-24 03:49:51,116.4033466,40.124075,16145,6080.0
15664,078,2008-05-24 04:41:19,116.4033466,40.124075,16145,2008-05-24 04:57:25,116.25422,40.2522,13702,966.0
15810,078,2008-05-24 09:43:04,116.25422,40.2522,13702,2008-05-24 09:43:41,116.3722433,39.949265,15558,37.0
15846,078,2008-05-24 12:40:47,116.3722433,39.949265,15558,2008-05-24 13:14:50,116.3133499,39.9555549,14614,2043.0
16590,078,2008-05-24 20:50:57,116.3133499,39.9555549,14614,2008-05-24 21:06:59,116.3249283,39.9719283,14805,962.0
17132,078,2008-05-25 10:13:40,116.3249283,39.9719283,14805,2008-05-25 10:13:48,116.3247716,39.9723583,14805,8.0
17135,078,2008-05-26 15:33:48,116.3247716,39.9723583,14805,2008-05-26 15:33:48,116.3308249,39.9756616,14994,0.0
17138,078,2008-05-28 01:00:44,116.3308249,39.9756616,14994,2008-05-28 01:02:43,116.3257683,39.971225,14805,119.0
17202,078,2008-05-29 01:46:09,116.3257683,39.971225,14805,2008-05-29 01:47:36,116.325,39.9721066,14805,87.0
17548,078,2008-05-29 16:04:42,116.325,39.9721066,14805,2008-05-29 16:12:32,116.3250066,39.9719933,14805,470.0
18150,078,2008-05-30 01:27:40,116.3250066,39.9719933,14805,2008-05-30 01:27:40,116.3249399,39.9718533,14805,0.0
