,userID,stime,slon,slat,sgrid,etime,elon,elat,egrid,duration
0,173,2007-11-30 14:36:34,116.3300116,39.975275,14994,2007-11-30 14:36:34,116.3300116,39.975275,14994,0.0
0,173,2007-11-30 18:18:47,116.3300116,39.975275,14994,2007-11-30 18:40:25,116.3132266,39.9703666,14616,1298.0
47,173,2007-12-01 10:04:59,116.3132266,39.9703666,14616,2007-12-01 10:23:33,116.410585,39.96704,16127,1114.0
206,173,2007-12-01 11:02:19,116.410585,39.96704,16127,2007-12-01 11:02:19,116.41666,39.8555383,16304,0.0
213,173,2007-12-02 13:36:08,116.41666,39.8555383,16304,2007-12-02 14:18:55,116.313185,39.9660799,14615,2567.0
617,173,2007-12-02 18:39:35,116.313185,39.9660799,14615,2007-12-02 18:51:50,116.3198316,39.9465316,14802,735.0
650,173,2007-12-02 19:46:12,116.3198316,39.9465316,14802,2007-12-02 20:00:44,116.31226,39.9692849,14616,872.0
684,173,2007-12-04 16:43:35,116.31226,39.9692849,14616,2007-12-04 16:52:31,116.3074583,39.962805,14615,536.0
706,173,2007-12-15 13:05:13,116.3074583,39.962805,14615,2007-12-15 14:09:32,116.3131133,39.9684866,14616,3859.0
811,173,2007-12-16 20:01:27,116.3131133,39.9684866,14616,2007-12-16 20:01:27,116.3117599,39.97306,14616,0.0
859,173,2007-12-16 21:49:33,116.3117599,39.97306,14616,2007-12-16 21:55:15,116.3111699,39.9692149,14616,342.0
